degradation,degradation_group,traj_idx,method,ADE,smooth,noisy_ADE,noisy_smooth,delta_ADE_vs_noisy,delta_smooth_vs_noisy,improved_ADE_vs_noisy,improved_smooth_vs_noisy
gaussian_medium,relative_observable,61,cond_residual_t20,0.04314965754747391,0.0905008614063263,0.06355413794517517,0.18731608986854553,-0.020404480397701263,-0.09681522846221924,1,1
gaussian_medium,relative_observable,62,cond_residual_t20,0.054868560284376144,0.08994345366954803,0.060209810733795166,0.14791762828826904,-0.005341250449419022,-0.05797417461872101,1,1
gaussian_medium,relative_observable,63,cond_residual_t20,0.057391393929719925,0.08383750170469284,0.06362495571374893,0.17745628952980042,-0.006233561784029007,-0.09361878782510757,1,1
gaussian_medium,relative_observable,64,cond_residual_t20,0.05745015665888786,0.07289551198482513,0.05301336571574211,0.15553700923919678,0.004436790943145752,-0.08264149725437164,0,1
gaussian_medium,relative_observable,65,cond_residual_t20,0.07124058902263641,0.11289886385202408,0.06843168288469315,0.21629437804222107,0.002808906137943268,-0.10339551419019699,0,1
gaussian_medium,relative_observable,66,cond_residual_t20,0.06495256721973419,0.13401775062084198,0.08183147758245468,0.20187802612781525,-0.01687891036272049,-0.06786027550697327,1,1
gaussian_medium,relative_observable,67,cond_residual_t20,0.06726866960525513,0.06845171004533768,0.04765406250953674,0.15165942907333374,0.019614607095718384,-0.08320771902799606,0,1
gaussian_medium,relative_observable,68,cond_residual_t20,0.056452833116054535,0.11351799964904785,0.06450282037258148,0.19587844610214233,-0.008049987256526947,-0.08236044645309448,1,1
gaussian_medium,relative_observable,69,cond_residual_t20,0.05037464573979378,0.16038139164447784,0.06581691652536392,0.22751519083976746,-0.015442270785570145,-0.06713379919528961,1,1
gaussian_medium,relative_observable,70,cond_residual_t20,0.05500160902738571,0.2117951512336731,0.06503480672836304,0.26727980375289917,-0.010033197700977325,-0.055484652519226074,1,1
gaussian_medium,relative_observable,71,cond_residual_t20,0.05421129986643791,0.35073596239089966,0.08243260532617569,0.430653840303421,-0.028221305459737778,-0.07991787791252136,1,1
gaussian_medium,relative_observable,72,cond_residual_t20,0.04715907573699951,0.10130295157432556,0.059163399040699005,0.21139493584632874,-0.012004323303699493,-0.11009198427200317,1,1
gaussian_medium,relative_observable,73,cond_residual_t20,0.032450951635837555,0.10358753800392151,0.048943597823381424,0.170535609126091,-0.01649264618754387,-0.0669480711221695,1,1
gaussian_medium,relative_observable,74,cond_residual_t20,0.03962598741054535,0.33263811469078064,0.05488523095846176,0.3997913897037506,-0.015259243547916412,-0.06715327501296997,1,1
gaussian_medium,relative_observable,75,cond_residual_t20,0.052571892738342285,0.09515558183193207,0.061505354940891266,0.15565665066242218,-0.00893346220254898,-0.06050106883049011,1,1
gaussian_medium,relative_observable,76,cond_residual_t20,0.05414190888404846,0.10218338668346405,0.06336772441864014,0.16765718162059784,-0.009225815534591675,-0.06547379493713379,1,1
gaussian_medium,relative_observable,77,cond_residual_t20,0.04751437157392502,0.10033991187810898,0.057621002197265625,0.1471443772315979,-0.010106630623340607,-0.04680446535348892,1,1
gaussian_medium,relative_observable,78,cond_residual_t20,0.05090392380952835,0.07239512354135513,0.055813103914260864,0.1270044893026352,-0.004909180104732513,-0.05460936576128006,1,1
gaussian_medium,relative_observable,79,cond_residual_t20,0.04969975724816322,0.09365543723106384,0.05461578816175461,0.18641580641269684,-0.004916030913591385,-0.092760369181633,1,1
gaussian_medium,relative_observable,80,cond_residual_t20,0.05711418390274048,0.10454636067152023,0.06143757700920105,0.16220363974571228,-0.004323393106460571,-0.05765727907419205,1,1
gaussian_medium,relative_observable,81,cond_residual_t20,0.04699774831533432,0.16003473103046417,0.06261061131954193,0.22152715921401978,-0.015612863004207611,-0.0614924281835556,1,1
gaussian_medium,relative_observable,82,cond_residual_t20,0.05772530287504196,0.17637771368026733,0.06371063739061356,0.2529352307319641,-0.005985334515571594,-0.07655751705169678,1,1
gaussian_medium,relative_observable,83,cond_residual_t20,0.05827341601252556,0.07896015048027039,0.06458045542240143,0.1238197460770607,-0.00630703940987587,-0.044859595596790314,1,1
gaussian_medium,relative_observable,84,cond_residual_t20,0.05428417772054672,0.29757755994796753,0.06669057905673981,0.3272639513015747,-0.012406401336193085,-0.029686391353607178,1,1
gaussian_medium,relative_observable,85,cond_residual_t20,0.08649643510580063,0.3727419972419739,0.058885347098112106,0.414104700088501,0.027611088007688522,-0.0413627028465271,0,1
gaussian_medium,relative_observable,86,cond_residual_t20,0.05184214189648628,0.13532103598117828,0.05872054770588875,0.20251381397247314,-0.006878405809402466,-0.06719277799129486,1,1
gaussian_medium,relative_observable,87,cond_residual_t20,0.08875961601734161,0.4710880517959595,0.0609772689640522,0.517386257648468,0.027782347053289413,-0.046298205852508545,0,1
gaussian_medium,relative_observable,88,cond_residual_t20,0.08379226922988892,0.10260632634162903,0.06288284063339233,0.17748552560806274,0.020909428596496582,-0.07487919926643372,0,1
gaussian_medium,relative_observable,89,cond_residual_t20,0.06318067014217377,0.09625793993473053,0.06404105573892593,0.22349926829338074,-0.0008603855967521667,-0.1272413283586502,1,1
gaussian_medium,relative_observable,90,cond_residual_t20,0.036682795733213425,0.357204794883728,0.06123713403940201,0.3742240071296692,-0.024554338306188583,-0.017019212245941162,1,1
gaussian_medium,relative_observable,91,cond_residual_t20,0.09320341050624847,0.10705379396677017,0.07062261551618576,0.18131333589553833,0.022580794990062714,-0.07425954192876816,0,1
gaussian_medium,relative_observable,92,cond_residual_t20,0.03959127143025398,0.07258164137601852,0.06249571964144707,0.18886736035346985,-0.022904448211193085,-0.11628571897745132,1,1
gaussian_medium,relative_observable,93,cond_residual_t20,0.07009517401456833,0.08819083869457245,0.07992082089185715,0.22813326120376587,-0.009825646877288818,-0.13994242250919342,1,1
gaussian_medium,relative_observable,94,cond_residual_t20,0.03951927274465561,0.2382659614086151,0.06401105225086212,0.30806803703308105,-0.024491779506206512,-0.06980207562446594,1,1
gaussian_medium,relative_observable,95,cond_residual_t20,0.04729406535625458,0.12345071882009506,0.06344695389270782,0.1804322600364685,-0.016152888536453247,-0.056981541216373444,1,1
gaussian_medium,relative_observable,96,cond_residual_t20,0.04436543956398964,0.0758969709277153,0.05727323889732361,0.17227008938789368,-0.012907799333333969,-0.09637311846017838,1,1
gaussian_medium,relative_observable,97,cond_residual_t20,0.038510970771312714,0.06239087134599686,0.05725973844528198,0.1539067029953003,-0.01874876767396927,-0.09151583164930344,1,1
gaussian_medium,relative_observable,98,cond_residual_t20,0.06616032123565674,0.08006502687931061,0.06984086334705353,0.15195311605930328,-0.0036805421113967896,-0.07188808917999268,1,1
gaussian_medium,relative_observable,99,cond_residual_t20,0.04362265765666962,0.1745223104953766,0.05965913087129593,0.2174004316329956,-0.016036473214626312,-0.04287812113761902,1,1
gaussian_medium,relative_observable,100,cond_residual_t20,0.11192576587200165,0.5087597370147705,0.061298519372940063,0.559107780456543,0.050627246499061584,-0.05034804344177246,0,1
gaussian_medium,relative_observable,101,cond_residual_t20,0.08606971800327301,0.096137635409832,0.07044897973537445,0.1754961609840393,0.01562073826789856,-0.0793585255742073,0,1
gaussian_medium,relative_observable,102,cond_residual_t20,0.05756114050745964,0.07768762111663818,0.05523790046572685,0.16772402822971344,0.002323240041732788,-0.09003640711307526,0,1
gaussian_medium,relative_observable,103,cond_residual_t20,0.06430976092815399,0.12945522367954254,0.05866476893424988,0.16977395117282867,0.005644991993904114,-0.04031872749328613,0,1
gaussian_medium,relative_observable,104,cond_residual_t20,0.04974658787250519,0.10731060057878494,0.06275846064090729,0.14963671565055847,-0.0130118727684021,-0.04232611507177353,1,1
gaussian_medium,relative_observable,105,cond_residual_t20,0.06542905420064926,0.12577171623706818,0.061939459294080734,0.18103794753551483,0.0034895949065685272,-0.055266231298446655,0,1
gaussian_medium,relative_observable,106,cond_residual_t20,0.06556650251150131,0.07062125205993652,0.07259709388017654,0.13709700107574463,-0.007030591368675232,-0.0664757490158081,1,1
gaussian_medium,relative_observable,107,cond_residual_t20,0.03414629399776459,0.17284925282001495,0.054060280323028564,0.24029786884784698,-0.019913986325263977,-0.06744861602783203,1,1
gaussian_medium,relative_observable,108,cond_residual_t20,0.07657881826162338,0.4083573818206787,0.0605158731341362,0.4471472501754761,0.016062945127487183,-0.03878986835479736,0,1
gaussian_medium,relative_observable,109,cond_residual_t20,0.05352424830198288,0.07160245627164841,0.05685434862971306,0.16199812293052673,-0.003330100327730179,-0.09039566665887833,1,1
gaussian_medium,relative_observable,110,cond_residual_t20,0.02222782000899315,0.36809593439102173,0.053803879767656326,0.4171982407569885,-0.03157605975866318,-0.0491023063659668,1,1
gaussian_medium,relative_observable,111,cond_residual_t20,0.04626653343439102,0.061003878712654114,0.06834503263235092,0.15973493456840515,-0.0220784991979599,-0.09873105585575104,1,1
gaussian_medium,relative_observable,112,cond_residual_t20,0.04627757519483566,0.06820458173751831,0.057756416499614716,0.1373388171195984,-0.011478841304779053,-0.06913423538208008,1,1
gaussian_medium,relative_observable,113,cond_residual_t20,0.05964602157473564,0.3757094144821167,0.07053997367620468,0.44725003838539124,-0.01089395210146904,-0.07154062390327454,1,1
gaussian_medium,relative_observable,114,cond_residual_t20,0.026766082271933556,0.3490276634693146,0.05028399080038071,0.40060532093048096,-0.02351790852844715,-0.05157765746116638,1,1
gaussian_medium,relative_observable,115,cond_residual_t20,0.08807393163442612,0.4365674555301666,0.069786436855793,0.4905249774456024,0.018287494778633118,-0.05395752191543579,0,1
gaussian_medium,relative_observable,116,cond_residual_t20,0.0654461607336998,0.1329611986875534,0.08216828107833862,0.1972154825925827,-0.016722120344638824,-0.0642542839050293,1,1
gaussian_medium,relative_observable,117,cond_residual_t20,0.04782184585928917,0.07779297232627869,0.05175156146287918,0.1293429434299469,-0.003929715603590012,-0.05154997110366821,1,1
gaussian_medium,relative_observable,118,cond_residual_t20,0.047892484813928604,0.0676015317440033,0.06253249943256378,0.15853089094161987,-0.014640014618635178,-0.09092935919761658,1,1
gaussian_medium,relative_observable,119,cond_residual_t20,0.06337366998195648,0.07940921932458878,0.06780588626861572,0.14165262877941132,-0.004432216286659241,-0.06224340945482254,1,1
gaussian_medium,relative_observable,120,cond_residual_t20,0.037059977650642395,0.3343847990036011,0.059413619339466095,0.4000716209411621,-0.0223536416888237,-0.06568682193756104,1,1
gaussian_medium,relative_observable,121,cond_residual_t20,0.05491158366203308,0.15128856897354126,0.06543900072574615,0.19479991495609283,-0.010527417063713074,-0.043511345982551575,1,1
gaussian_medium,relative_observable,122,cond_residual_t20,0.07193052768707275,0.4915010631084442,0.067314513027668,0.5100261569023132,0.004616014659404755,-0.01852509379386902,0,1
gaussian_medium,relative_observable,123,cond_residual_t20,0.07049714773893356,0.0740872174501419,0.06365425139665604,0.17862099409103394,0.006842896342277527,-0.10453377664089203,0,1
gaussian_medium,relative_observable,124,cond_residual_t20,0.07376516610383987,0.10140444338321686,0.07229502499103546,0.17555390298366547,0.0014701411128044128,-0.07414945960044861,0,1
gaussian_medium,relative_observable,125,cond_residual_t20,0.033609725534915924,0.26899147033691406,0.0507008321583271,0.3153918981552124,-0.01709110662341118,-0.04640042781829834,1,1
gaussian_medium,relative_observable,126,cond_residual_t20,0.06537390500307083,0.2125268280506134,0.0687909722328186,0.29283303022384644,-0.003417067229747772,-0.08030620217323303,1,1
gaussian_medium,relative_observable,127,cond_residual_t20,0.03175399452447891,0.05597715824842453,0.05025341361761093,0.16333498060703278,-0.01849941909313202,-0.10735782235860825,1,1
gaussian_medium,relative_observable,128,cond_residual_t20,0.06773465871810913,0.15824367105960846,0.07547896355390549,0.2059471160173416,-0.007744304835796356,-0.047703444957733154,1,1
gaussian_medium,relative_observable,129,cond_residual_t20,0.033519454300403595,0.25433114171028137,0.0584014467895031,0.2846340537071228,-0.024881992489099503,-0.03030291199684143,1,1
gaussian_medium,relative_observable,130,cond_residual_t20,0.05530894920229912,0.1984282284975052,0.06082163378596306,0.24782146513462067,-0.00551268458366394,-0.04939323663711548,1,1
gaussian_medium,relative_observable,131,cond_residual_t20,0.042855896055698395,0.3234095871448517,0.0703960657119751,0.3548932671546936,-0.027540169656276703,-0.03148368000984192,1,1
gaussian_medium,relative_observable,132,cond_residual_t20,0.03223113343119621,0.06001463159918785,0.057657770812511444,0.14972493052482605,-0.02542663738131523,-0.0897102952003479,1,1
gaussian_medium,relative_observable,133,cond_residual_t20,0.04401499405503273,0.0760875940322876,0.07890082895755768,0.17625902593135834,-0.03488583490252495,-0.10017143189907074,1,1
gaussian_medium,relative_observable,134,cond_residual_t20,0.0532824881374836,0.07923557609319687,0.06966028362512589,0.18685060739517212,-0.016377795487642288,-0.10761503130197525,1,1
gaussian_medium,relative_observable,135,cond_residual_t20,0.05913848802447319,0.1330689638853073,0.06959477066993713,0.1987147331237793,-0.010456282645463943,-0.06564576923847198,1,1
gaussian_medium,relative_observable,136,cond_residual_t20,0.0843384638428688,0.15292271971702576,0.07904346287250519,0.20913536846637726,0.005295000970363617,-0.0562126487493515,0,1
gaussian_medium,relative_observable,137,cond_residual_t20,0.04660285264253616,0.09095495194196701,0.06061019375920296,0.13794785737991333,-0.014007341116666794,-0.04699290543794632,1,1
gaussian_medium,relative_observable,138,cond_residual_t20,0.0833568423986435,0.08848823606967926,0.07277632504701614,0.20100384950637817,0.01058051735162735,-0.11251561343669891,0,1
gaussian_medium,relative_observable,139,cond_residual_t20,0.02336942031979561,0.07731582224369049,0.05832662433385849,0.1707523912191391,-0.03495720401406288,-0.09343656897544861,1,1
gaussian_medium,relative_observable,140,cond_residual_t20,0.0567675456404686,0.3586442768573761,0.06620535999536514,0.39643633365631104,-0.009437814354896545,-0.037792056798934937,1,1
gaussian_medium,relative_observable,141,cond_residual_t20,0.05961136147379875,0.10978206992149353,0.07058821618556976,0.16859117150306702,-0.010976854711771011,-0.058809101581573486,1,1
gaussian_medium,relative_observable,142,cond_residual_t20,0.034822188317775726,0.2990661859512329,0.053529269993305206,0.3380206823348999,-0.01870708167552948,-0.03895449638366699,1,1
gaussian_medium,relative_observable,143,cond_residual_t20,0.05969959497451782,0.3427291512489319,0.06082773953676224,0.39537718892097473,-0.0011281445622444153,-0.05264803767204285,1,1
gaussian_medium,relative_observable,144,cond_residual_t20,0.07287181168794632,0.10042086988687515,0.058723390102386475,0.16571247577667236,0.014148421585559845,-0.06529160588979721,0,1
gaussian_medium,relative_observable,145,cond_residual_t20,0.03695052117109299,0.3921954929828644,0.05548446252942085,0.41859737038612366,-0.018533941358327866,-0.026401877403259277,1,1
gaussian_medium,relative_observable,146,cond_residual_t20,0.04377709701657295,0.2139308899641037,0.07215584814548492,0.2740419805049896,-0.028378751128911972,-0.060111090540885925,1,1
gaussian_medium,relative_observable,147,cond_residual_t20,0.04758045822381973,0.04508735239505768,0.058708298951387405,0.1274281144142151,-0.011127840727567673,-0.08234076201915741,1,1
gaussian_medium,relative_observable,148,cond_residual_t20,0.08527712523937225,0.13159655034542084,0.0760311409831047,0.21771861612796783,0.009245984256267548,-0.086122065782547,0,1
gaussian_medium,relative_observable,149,cond_residual_t20,0.0591512992978096,0.08942070603370667,0.05259985849261284,0.1418168544769287,0.006551440805196762,-0.052396148443222046,0,1
gaussian_medium,relative_observable,150,cond_residual_t20,0.07655175030231476,0.09946124255657196,0.06264053285121918,0.20010407269001007,0.013911217451095581,-0.10064283013343811,0,1
gaussian_medium,relative_observable,151,cond_residual_t20,0.04145386815071106,0.06924684345722198,0.057472534477710724,0.14393165707588196,-0.016018666326999664,-0.07468481361865997,1,1
gaussian_medium,relative_observable,152,cond_residual_t20,0.07482541352510452,0.09266891330480576,0.06613504141569138,0.13452142477035522,0.008690372109413147,-0.04185251146554947,0,1
gaussian_medium,relative_observable,153,cond_residual_t20,0.057971276342868805,0.11211592704057693,0.05708067864179611,0.21622365713119507,0.0008905977010726929,-0.10410773009061813,0,1
gaussian_medium,relative_observable,154,cond_residual_t20,0.08102427423000336,0.10418255627155304,0.06078441068530083,0.1645355224609375,0.02023986354470253,-0.06035296618938446,0,1
gaussian_medium,relative_observable,155,cond_residual_t20,0.04485189914703369,0.07282938063144684,0.06064096838235855,0.18995732069015503,-0.01578906923532486,-0.11712794005870819,1,1
gaussian_medium,relative_observable,156,cond_residual_t20,0.029289474710822105,0.11780402064323425,0.042232804000377655,0.19494909048080444,-0.01294332928955555,-0.07714506983757019,1,1
gaussian_medium,relative_observable,157,cond_residual_t20,0.05424981564283371,0.1471734642982483,0.06546349823474884,0.2262924313545227,-0.01121368259191513,-0.07911896705627441,1,1
gaussian_medium,relative_observable,158,cond_residual_t20,0.04772868752479553,0.08260053396224976,0.06597288697957993,0.19826719164848328,-0.018244199454784393,-0.11566665768623352,1,1
gaussian_medium,relative_observable,159,cond_residual_t20,0.05256218463182449,0.1193803921341896,0.07007939368486404,0.20146112143993378,-0.01751720905303955,-0.08208072930574417,1,1
gaussian_medium,relative_observable,160,cond_residual_t20,0.061106257140636444,0.2956470251083374,0.06853477656841278,0.37168172001838684,-0.007428519427776337,-0.07603469491004944,1,1
gaussian_medium,relative_observable,161,cond_residual_t20,0.06284455955028534,0.14293581247329712,0.08197537064552307,0.23956158757209778,-0.019130811095237732,-0.09662577509880066,1,1
gaussian_medium,relative_observable,162,cond_residual_t20,0.04528838396072388,0.04291566461324692,0.06918779015541077,0.1329507827758789,-0.02389940619468689,-0.09003511816263199,1,1
gaussian_medium,relative_observable,163,cond_residual_t20,0.06627080589532852,0.10664914548397064,0.07299311459064484,0.17686158418655396,-0.006722308695316315,-0.07021243870258331,1,1
gaussian_medium,relative_observable,164,cond_residual_t20,0.044156573712825775,0.10234799981117249,0.06470252573490143,0.161900594830513,-0.020545952022075653,-0.059552595019340515,1,1
gaussian_medium,relative_observable,165,cond_residual_t20,0.03260459378361702,0.3108513355255127,0.06595510989427567,0.3393206298351288,-0.033350516110658646,-0.02846929430961609,1,1
gaussian_medium,relative_observable,166,cond_residual_t20,0.06194330379366875,0.1438988596200943,0.07392732799053192,0.19033850729465485,-0.011984024196863174,-0.04643964767456055,1,1
gaussian_medium,relative_observable,167,cond_residual_t20,0.039082515984773636,0.3385924994945526,0.062389664351940155,0.36570456624031067,-0.02330714836716652,-0.027112066745758057,1,1
gaussian_medium,relative_observable,168,cond_residual_t20,0.08533041179180145,0.14563913643360138,0.0670127123594284,0.23195475339889526,0.018317699432373047,-0.08631561696529388,0,1
gaussian_medium,relative_observable,169,cond_residual_t20,0.042276717722415924,0.07489098608493805,0.0525335893034935,0.14226745069026947,-0.010256871581077576,-0.06737646460533142,1,1
gaussian_medium,relative_observable,170,cond_residual_t20,0.05511663481593132,0.0746665894985199,0.07352592051029205,0.18820954859256744,-0.018409285694360733,-0.11354295909404755,1,1
gaussian_medium,relative_observable,171,cond_residual_t20,0.03802461922168732,0.15656322240829468,0.06817080080509186,0.28808867931365967,-0.03014618158340454,-0.131525456905365,1,1
gaussian_medium,relative_observable,172,cond_residual_t20,0.06713136285543442,0.4248262643814087,0.06448812782764435,0.46265363693237305,0.0026432350277900696,-0.037827372550964355,0,1
gaussian_medium,relative_observable,173,cond_residual_t20,0.03800707310438156,0.09182734042406082,0.05530258268117905,0.1512354016304016,-0.017295509576797485,-0.05940806120634079,1,1
gaussian_medium,relative_observable,174,cond_residual_t20,0.0583573579788208,0.08699242770671844,0.0680345892906189,0.18603399395942688,-0.009677231311798096,-0.09904156625270844,1,1
gaussian_medium,relative_observable,175,cond_residual_t20,0.04717748612165451,0.10331541299819946,0.06515919417142868,0.1660345196723938,-0.01798170804977417,-0.06271910667419434,1,1
gaussian_medium,relative_observable,176,cond_residual_t20,0.0493740551173687,0.05812133848667145,0.06126191094517708,0.15007564425468445,-0.01188785582780838,-0.091954305768013,1,1
gaussian_medium,relative_observable,177,cond_residual_t20,0.07165707647800446,0.15133805572986603,0.06333308666944504,0.2138184905052185,0.008323989808559418,-0.06248043477535248,0,1
gaussian_medium,relative_observable,178,cond_residual_t20,0.05996255204081535,0.10782183706760406,0.06996317207813263,0.161967933177948,-0.010000620037317276,-0.05414609611034393,1,1
gaussian_medium,relative_observable,179,cond_residual_t20,0.04179476574063301,0.06302176415920258,0.05731259658932686,0.15365171432495117,-0.015517830848693848,-0.0906299501657486,1,1
gaussian_medium,relative_observable,180,cond_residual_t20,0.060735560953617096,0.4083119332790375,0.07600606232881546,0.4445343017578125,-0.015270501375198364,-0.036222368478775024,1,1
gaussian_medium,relative_observable,181,cond_residual_t20,0.06223435327410698,0.13669021427631378,0.06523136049509048,0.1865866482257843,-0.0029970072209835052,-0.04989643394947052,1,1
gaussian_medium,relative_observable,182,cond_residual_t20,0.06460906565189362,0.08170878887176514,0.05938028544187546,0.16368362307548523,0.005228780210018158,-0.08197483420372009,0,1
gaussian_medium,relative_observable,183,cond_residual_t20,0.06255266815423965,0.09583355486392975,0.07407162338495255,0.20291300117969513,-0.01151895523071289,-0.10707944631576538,1,1
gaussian_medium,relative_observable,184,cond_residual_t20,0.04396634176373482,0.10525202751159668,0.0715017318725586,0.20576082170009613,-0.027535390108823776,-0.10050879418849945,1,1
gaussian_medium,relative_observable,185,cond_residual_t20,0.09444858133792877,0.06599494814872742,0.060521721839904785,0.17453165352344513,0.03392685949802399,-0.10853670537471771,0,1
gaussian_medium,relative_observable,186,cond_residual_t20,0.041596733033657074,0.08468710631132126,0.06369609385728836,0.19404500722885132,-0.022099360823631287,-0.10935790091753006,1,1
gaussian_medium,relative_observable,187,cond_residual_t20,0.06584110110998154,0.13134878873825073,0.06392177939414978,0.18108953535556793,0.0019193217158317566,-0.0497407466173172,0,1
gaussian_medium,relative_observable,188,cond_residual_t20,0.07062329351902008,0.46098339557647705,0.0653810128569603,0.5054105520248413,0.005242280662059784,-0.04442715644836426,0,1
gaussian_medium,relative_observable,189,cond_residual_t20,0.0624065026640892,0.12890172004699707,0.06656162440776825,0.1824268102645874,-0.004155121743679047,-0.05352509021759033,1,1
gaussian_medium,relative_observable,190,cond_residual_t20,0.05484272167086601,0.11944883316755295,0.06759876757860184,0.19870619475841522,-0.012756045907735825,-0.07925736159086227,1,1
gaussian_medium,relative_observable,191,cond_residual_t20,0.03988609462976456,0.43852224946022034,0.06463374197483063,0.4700911343097687,-0.02474764734506607,-0.03156888484954834,1,1
gaussian_medium,relative_observable,192,cond_residual_t20,0.049547724425792694,0.10667536407709122,0.05859602615237236,0.17156200110912323,-0.009048301726579666,-0.06488663703203201,1,1
gaussian_medium,relative_observable,193,cond_residual_t20,0.06116018816828728,0.12831048667430878,0.0729748010635376,0.1986209750175476,-0.01181461289525032,-0.07031048834323883,1,1
gaussian_medium,relative_observable,194,cond_residual_t20,0.07077047973871231,0.10178332775831223,0.06374062597751617,0.16883911192417145,0.0070298537611961365,-0.06705578416585922,0,1
gaussian_medium,relative_observable,195,cond_residual_t20,0.033249448984861374,0.05011601746082306,0.054165881127119064,0.17377689480781555,-0.02091643214225769,-0.12366087734699249,1,1
gaussian_medium,relative_observable,196,cond_residual_t20,0.06673900038003922,0.1067676842212677,0.06728403270244598,0.19580087065696716,-0.0005450323224067688,-0.08903318643569946,1,1
gaussian_medium,relative_observable,197,cond_residual_t20,0.0710105448961258,0.2595084309577942,0.08035345375537872,0.3378902077674866,-0.00934290885925293,-0.07838177680969238,1,1
gaussian_medium,relative_observable,198,cond_residual_t20,0.039951927959918976,0.06802037358283997,0.05049503594636917,0.14358703792095184,-0.010543107986450195,-0.07556666433811188,1,1
gaussian_medium,relative_observable,199,cond_residual_t20,0.0865098312497139,0.3589624762535095,0.06212310865521431,0.4190860390663147,0.024386722594499588,-0.060123562812805176,0,1
drift_medium,relative_observable,0,noisy_input,0.016536012291908264,0.16516846418380737,0.016536012291908264,0.16516846418380737,0.0,0.0,0,0
drift_medium,relative_observable,1,noisy_input,0.021085400134325027,0.08166669309139252,0.021085400134325027,0.08166669309139252,0.0,0.0,0,0
drift_medium,relative_observable,2,noisy_input,0.014531794004142284,0.4483456015586853,0.014531794004142284,0.4483456015586853,0.0,0.0,0,0
drift_medium,relative_observable,3,noisy_input,0.017189767211675644,0.05945013463497162,0.017189767211675644,0.05945013463497162,0.0,0.0,0,0
drift_medium,relative_observable,4,noisy_input,0.008927764371037483,0.03851239010691643,0.008927764371037483,0.03851239010691643,0.0,0.0,0,0
drift_medium,relative_observable,5,noisy_input,0.016184139996767044,0.05971315875649452,0.016184139996767044,0.05971315875649452,0.0,0.0,0,0
drift_medium,relative_observable,6,noisy_input,0.02081143483519554,0.4651312828063965,0.02081143483519554,0.4651312828063965,0.0,0.0,0,0
drift_medium,relative_observable,7,noisy_input,0.023107971996068954,0.19008152186870575,0.023107971996068954,0.19008152186870575,0.0,0.0,0,0
drift_medium,relative_observable,8,noisy_input,0.022240186110138893,0.11671341955661774,0.022240186110138893,0.11671341955661774,0.0,0.0,0,0
drift_medium,relative_observable,9,noisy_input,0.014273817650973797,0.04776349663734436,0.014273817650973797,0.04776349663734436,0.0,0.0,0,0
drift_medium,relative_observable,10,noisy_input,0.010188296437263489,0.06150243803858757,0.010188296437263489,0.06150243803858757,0.0,0.0,0,0
drift_medium,relative_observable,11,noisy_input,0.01539901178330183,0.45492589473724365,0.01539901178330183,0.45492589473724365,0.0,0.0,0,0
drift_medium,relative_observable,12,noisy_input,0.010337733663618565,0.38116639852523804,0.010337733663618565,0.38116639852523804,0.0,0.0,0,0
drift_medium,relative_observable,13,noisy_input,0.015380037017166615,0.07281198352575302,0.015380037017166615,0.07281198352575302,0.0,0.0,0,0
drift_medium,relative_observable,14,noisy_input,0.02187788300216198,0.09594300389289856,0.02187788300216198,0.09594300389289856,0.0,0.0,0,0
drift_medium,relative_observable,15,noisy_input,0.014474940486252308,0.07142390310764313,0.014474940486252308,0.07142390310764313,0.0,0.0,0,0
drift_medium,relative_observable,16,noisy_input,0.02377709560096264,0.0960003137588501,0.02377709560096264,0.0960003137588501,0.0,0.0,0,0
drift_medium,relative_observable,17,noisy_input,0.016595283523201942,0.06754517555236816,0.016595283523201942,0.06754517555236816,0.0,0.0,0,0
drift_medium,relative_observable,18,noisy_input,0.01722937822341919,0.17087799310684204,0.01722937822341919,0.17087799310684204,0.0,0.0,0,0
drift_medium,relative_observable,19,noisy_input,0.012869710102677345,0.5146934986114502,0.012869710102677345,0.5146934986114502,0.0,0.0,0,0
drift_medium,relative_observable,20,noisy_input,0.023376625031232834,0.050156138837337494,0.023376625031232834,0.050156138837337494,0.0,0.0,0,0
drift_medium,relative_observable,21,noisy_input,0.03531065210700035,0.05826253443956375,0.03531065210700035,0.05826253443956375,0.0,0.0,0,0
drift_medium,relative_observable,22,noisy_input,0.01347572822123766,0.03771582990884781,0.01347572822123766,0.03771582990884781,0.0,0.0,0,0
drift_medium,relative_observable,23,noisy_input,0.009009282104671001,0.3588595986366272,0.009009282104671001,0.3588595986366272,0.0,0.0,0,0
drift_medium,relative_observable,24,noisy_input,0.015629243105649948,0.03920044004917145,0.015629243105649948,0.03920044004917145,0.0,0.0,0,0
drift_medium,relative_observable,25,noisy_input,0.009505518712103367,0.058591026812791824,0.009505518712103367,0.058591026812791824,0.0,0.0,0,0
drift_medium,relative_observable,26,noisy_input,0.02396518737077713,0.04848770052194595,0.02396518737077713,0.04848770052194595,0.0,0.0,0,0
drift_medium,relative_observable,27,noisy_input,0.024277906864881516,0.055806152522563934,0.024277906864881516,0.055806152522563934,0.0,0.0,0,0
drift_medium,relative_observable,28,noisy_input,0.025474250316619873,0.299747109413147,0.025474250316619873,0.299747109413147,0.0,0.0,0,0
drift_medium,relative_observable,29,noisy_input,0.005397857632488012,0.14342698454856873,0.005397857632488012,0.14342698454856873,0.0,0.0,0,0
drift_medium,relative_observable,30,noisy_input,0.011954015120863914,0.05045502260327339,0.011954015120863914,0.05045502260327339,0.0,0.0,0,0
