epoch,train_loss,val_loss
1,0.19190304241240566,0.12365047047514925
2,0.11861974791635206,0.11471214852788261
3,0.11297829153611445,0.11145413789642576
4,0.10843647446906016,0.1040852524324663
5,0.10671035076224124,0.10735070406977534
6,0.10558087283781424,0.10294812062673905
7,0.10563227503777162,0.10598537378834091
8,0.10546192248963179,0.10684684624666979
9,0.10348289708675124,0.10579075273423251
10,0.10408435140539087,0.10623859166272878
11,0.10251104818270157,0.10508951662380664
12,0.1037873280252643,0.10320298226649614
13,0.10018078956134156,0.1003488025779701
14,0.10136414639782415,0.10152234905970567
15,0.10118019571133467,0.10030082495610745
16,0.10035374629781733,0.09752204555938083
17,0.09933807171446939,0.09966944726655158
18,0.09928389268586026,0.09918884487715514
19,0.09799537625479032,0.09750786479859408
20,0.09822103600352393,0.09867385072234762
21,0.09726681273335834,0.09567604004221499
22,0.09724921735464573,0.10080755547938541
23,0.0972454058577889,0.09631236789545415
24,0.09547686113770236,0.09622339072610799
25,0.09680373827895897,0.09665406791497169
26,0.09572938961539151,0.09762672222143895
27,0.09606568037459785,0.09436118943011355
28,0.09698407760825736,0.09773616817723689
29,0.09569049650031636,0.09492764184748391
30,0.09504403413825062,0.09665391056986213
31,0.09382303597304734,0.09376130219205583
32,0.09433684182161683,0.09316516990721102
33,0.09411907724695862,0.09588823556404352
34,0.09388555839045379,0.09430885374731929
35,0.09379726257754822,0.092516088606538
36,0.09299132278346166,0.09473392913635621
37,0.09279192228718866,0.09337889282594351
38,0.09401633195185068,0.0914580245812734
39,0.09253982998215406,0.09200308658208438
40,0.09305222043418382,0.09511162921507492
41,0.09252593071208409,0.09115647896969392
42,0.09215337909193708,0.09244264086046239
43,0.09221570993250112,0.09121946834456318
44,0.09091770013625065,0.09317531329492522
45,0.09310803453037352,0.09438390806782022
46,0.09285680811303067,0.09213554733177894
47,0.09204931624150589,0.09478993355835467
48,0.0928892373421128,0.0940219271558899
49,0.09246450253034945,0.09265774909977441
50,0.09230564515455505,0.09505255209309148
51,0.09282918979236114,0.09570865335558655
52,0.09242093497501919,0.09163440558659229
53,0.0908595933339123,0.09212564578175297
54,0.09068997417870872,0.09257011005470345
55,0.09225096172179441,0.09103409986444752
56,0.09171803620971739,0.09310511438200561
57,0.09239195615633568,0.09207975233666862
58,0.09051133577219207,0.09214924614791314
59,0.09039799161232123,0.09327976403452007
60,0.09214202537218708,0.09020086632510976
61,0.09061671591356942,0.09231730674652283
62,0.09246851890242366,0.0885303111928912
63,0.09187818943454518,0.0932397623991107
64,0.09197116620935201,0.09119249728101042
65,0.09176457464236448,0.09028580935977848
66,0.0900420871901408,0.09012547866263823
67,0.09187440582069491,0.09001603301250513
68,0.09040740161867727,0.08966463098530958
69,0.09156084019101841,0.0909283503879711
70,0.0920605709923058,0.08892443485336013
71,0.09005734448330394,0.08863272350836528
72,0.09002139630870566,0.09180050839877178
73,0.0905597344132783,0.08755649308301637
74,0.09160214331977225,0.09129846011567926
75,0.09018831834702046,0.09343400011749128
76,0.0897075393747016,0.09234948619446322
77,0.09096200584278871,0.09032118316334482
78,0.08984166299627992,0.09064004947989662
79,0.08938885076887122,0.09045637454618122
80,0.09067885481893616,0.09197095103319206
81,0.09064529963512581,0.09051061867738217
82,0.09079635133985521,0.09057917284907686
83,0.08942193190903927,0.08979863399073058
84,0.08982149532798157,0.09257032935890322
85,0.08938561648624059,0.09075074749053227
86,0.09136158951291408,0.08895704328538805
87,0.09095973739995225,0.09066340244444228
88,0.09038785177953808,0.08855870506743631
89,0.08983246294458969,0.09073577966961857
90,0.08957515832046287,0.09180495890163334
91,0.09019945988813552,0.09004030199882808
92,0.08998048133511447,0.08931742246706124
93,0.089465680166638,0.08987285615934404
94,0.08909085190073518,0.0906508024283688
95,0.09003752446986756,0.09496517424792443
96,0.0910406846265732,0.0905092954232886
97,0.09046904232913999,0.08843365044992002
98,0.09046390117602732,0.0907905086978227
99,0.08965138897172742,0.09010360267062362
100,0.0884079164737921,0.09066667095477268
