method,method_label,missing_condition,trajectory_idx,seed_idx,case_id,population_unit,span_start,span_end,masked_ADE,masked_RMSE,endpoint_error,path_length_error,acceleration_error
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,73,3,traj73_seed3,trajectory_seed,8,11,0.12815174460411072,0.09170112013816833,0.0986502394080162,0.1701570749282837,0.035349924117326736
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,73,4,traj73_seed4,trajectory_seed,8,11,0.06272988021373749,0.053613241761922836,0.017030823975801468,0.09380382299423218,0.03978562355041504
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,74,0,traj74_seed0,trajectory_seed,8,11,0.06737073510885239,0.05051529034972191,0.03576328232884407,0.13632401823997498,0.025754714384675026
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,74,1,traj74_seed1,trajectory_seed,8,11,0.06998805701732635,0.04958689212799072,0.0707787349820137,0.16058942675590515,0.023088200017809868
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,74,2,traj74_seed2,trajectory_seed,8,11,0.03530384600162506,0.02519022673368454,0.03549842908978462,0.09117232263088226,0.016901517286896706
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,74,3,traj74_seed3,trajectory_seed,8,11,0.00949590839445591,0.007057679817080498,0.006379464641213417,0.036307819187641144,0.006502468604594469
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,74,4,traj74_seed4,trajectory_seed,8,11,0.03627856448292732,0.027162674814462662,0.01566079631447792,0.10793820023536682,0.022208910435438156
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,75,0,traj75_seed0,trajectory_seed,8,11,0.08470696955919266,0.06048302352428436,0.07217750698328018,0.21844404935836792,0.029279004782438278
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,75,1,traj75_seed1,trajectory_seed,8,11,0.15544846653938293,0.11716167628765106,0.07819463312625885,0.4833831787109375,0.059921640902757645
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,75,2,traj75_seed2,trajectory_seed,8,11,0.11446332931518555,0.08302731812000275,0.09459327161312103,0.4011765718460083,0.041031599044799805
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,75,3,traj75_seed3,trajectory_seed,8,11,0.06665274500846863,0.04766197130084038,0.057001978158950806,0.19941438734531403,0.022515278309583664
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,75,4,traj75_seed4,trajectory_seed,8,11,0.16067859530448914,0.12401413917541504,0.049610938876867294,0.6433122754096985,0.07665193825960159
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,76,0,traj76_seed0,trajectory_seed,8,11,0.2683073878288269,0.206887885928154,0.4223647713661194,8.100271224975586e-05,0.11333367973566055
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,76,1,traj76_seed1,trajectory_seed,8,11,0.24853643774986267,0.19237565994262695,0.395952969789505,0.0002130270004272461,0.10686417669057846
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,76,2,traj76_seed2,trajectory_seed,8,11,0.2121882438659668,0.16426555812358856,0.34466394782066345,0.010355591773986816,0.09492196142673492
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,76,3,traj76_seed3,trajectory_seed,8,11,0.30025479197502136,0.22521862387657166,0.4264369010925293,0.034149765968322754,0.11244764924049377
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,76,4,traj76_seed4,trajectory_seed,8,11,0.18544654548168182,0.15144416689872742,0.35080015659332275,0.03757995367050171,0.10398866981267929
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,77,0,traj77_seed0,trajectory_seed,8,11,0.12053981423377991,0.09393907338380814,0.1781749278306961,0.07702606916427612,0.12379524856805801
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,77,1,traj77_seed1,trajectory_seed,8,11,0.1814989149570465,0.1474263221025467,0.07350274920463562,0.004583120346069336,0.11750713735818863
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,77,2,traj77_seed2,trajectory_seed,8,11,0.18784715235233307,0.1510828286409378,0.07089119404554367,0.0027671456336975098,0.12002847343683243
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,77,3,traj77_seed3,trajectory_seed,8,11,0.158921480178833,0.11890367418527603,0.2087233066558838,0.002489030361175537,0.13553835451602936
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,77,4,traj77_seed4,trajectory_seed,8,11,0.13891489803791046,0.11271975934505463,0.12109653651714325,0.00231248140335083,0.12267612665891647
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,78,0,traj78_seed0,trajectory_seed,8,11,0.17966341972351074,0.13180789351463318,0.14302316308021545,0.015758991241455078,0.13647714257240295
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,78,1,traj78_seed1,trajectory_seed,8,11,0.22956198453903198,0.17232388257980347,0.17644324898719788,0.010074436664581299,0.12803909182548523
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,78,2,traj78_seed2,trajectory_seed,8,11,0.12714678049087524,0.09339910000562668,0.12474571913480759,0.022477269172668457,0.1141074150800705
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,78,3,traj78_seed3,trajectory_seed,8,11,0.23396599292755127,0.17889611423015594,0.22148995101451874,0.023021936416625977,0.13648277521133423
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,78,4,traj78_seed4,trajectory_seed,8,11,0.1767488420009613,0.13113215565681458,0.1061011254787445,0.004592776298522949,0.12740395963191986
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,79,0,traj79_seed0,trajectory_seed,8,11,0.13780096173286438,0.10622230917215347,0.047166917473077774,0.02790224552154541,0.13953551650047302
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,79,1,traj79_seed1,trajectory_seed,8,11,0.13692046701908112,0.10977255553007126,0.05786651000380516,0.032494425773620605,0.14178913831710815
