degradation,trajectory_id,delta0_auto,confidence_min,confidence_mean,confidence_max,ADE_noisy_input,RMSE_noisy_input,smooth_noisy_input,ADE_stage3_cond_residual_t20,RMSE_stage3_cond_residual_t20,smooth_stage3_cond_residual_t20,ADE_formal_e1_linear_gate,RMSE_formal_e1_linear_gate,smooth_formal_e1_linear_gate,ADE_V1_abs_anchor_smooth,RMSE_V1_abs_anchor_smooth,smooth_V1_abs_anchor_smooth,ADE_V2_uniform_cond_motion,RMSE_V2_uniform_cond_motion,smooth_V2_uniform_cond_motion,ADE_V3_conf_mod_cond_motion,RMSE_V3_conf_mod_cond_motion,smooth_V3_conf_mod_cond_motion
jump_medium,116,0.3028247952461242,0.19381970167160034,0.2991816997528076,1.0,0.3889702260494232,0.4022766649723053,0.3680862486362457,0.3347102999687195,0.34686607122421265,0.24420741200447083,0.347967267036438,0.35986021161079407,0.27172917127609253,0.3690876066684723,0.3826133906841278,0.16654647886753082,0.3664650321006775,0.3786643147468567,0.21747523546218872,0.3671360909938812,0.3795168399810791,0.2128923237323761
jump_medium,117,0.3028247952461242,0.19186700880527496,0.5278838872909546,1.0,0.24250896275043488,0.29998981952667236,0.46292680501937866,0.2462514191865921,0.285274475812912,0.34712326526641846,0.23409518599510193,0.2803560197353363,0.37412571907043457,0.20174846053123474,0.23885583877563477,0.2400464564561844,0.21188852190971375,0.2498733550310135,0.3036670684814453,0.21021373569965363,0.24799557030200958,0.2924480736255646
jump_medium,118,0.3028247952461242,0.2758748233318329,0.5423882603645325,1.0,0.24101972579956055,0.3002783954143524,0.20641759037971497,0.22217640280723572,0.2697332799434662,0.15634608268737793,0.22314754128456116,0.2782343029975891,0.17038337886333466,0.23627658188343048,0.29367902874946594,0.10822930932044983,0.2357507050037384,0.29163846373558044,0.13621261715888977,0.23541268706321716,0.2922397553920746,0.13039955496788025
jump_medium,119,0.3028247952461242,0.20054492354393005,0.5369638800621033,1.0,0.24779164791107178,0.3099353611469269,0.2876238524913788,0.23540468513965607,0.2785046398639679,0.21892514824867249,0.22767364978790283,0.28564441204071045,0.24746400117874146,0.2371092587709427,0.29477617144584656,0.15132968127727509,0.23647448420524597,0.29264533519744873,0.1940116286277771,0.2366497814655304,0.2933831214904785,0.18756714463233948
jump_medium,120,0.3028247952461242,0.23072892427444458,0.3402861952781677,1.0,0.34641605615615845,0.35974621772766113,0.5410455465316772,0.2861803472042084,0.2987218201160431,0.48468753695487976,0.30311456322669983,0.3151330053806305,0.500008225440979,0.33071041107177734,0.35054147243499756,0.20825599133968353,0.32373178005218506,0.3372056782245636,0.37906017899513245,0.3250221312046051,0.33906832337379456,0.35036134719848633
jump_medium,121,0.3028247952461242,0.23426945507526398,0.2662433981895447,0.4758089482784271,0.4066147804260254,0.41050949692726135,0.1528445929288864,0.39692384004592896,0.4014524519443512,0.11125940829515457,0.3994595408439636,0.40352940559387207,0.1226440966129303,0.4039175510406494,0.4081049859523773,0.07448925077915192,0.404175341129303,0.4085806906223297,0.09719717502593994,0.4041585922241211,0.4084838628768921,0.09389640390872955
jump_medium,122,0.3028247952461242,0.198613703250885,0.4470955431461334,1.0,0.2709686756134033,0.3025115132331848,0.7393813133239746,0.1443113386631012,0.2115776389837265,0.6957560777664185,0.1934134066104889,0.2369520515203476,0.7101699113845825,0.24865403771400452,0.2897549271583557,0.301337331533432,0.23808197677135468,0.2612544894218445,0.5415316820144653,0.24013245105743408,0.2658540904521942,0.48648524284362793
jump_medium,123,0.3028247952461242,0.19488945603370667,0.5843096971511841,1.0,0.23033252358436584,0.3128474950790405,0.29966914653778076,0.20952486991882324,0.26806581020355225,0.23323337733745575,0.2026713788509369,0.27662304043769836,0.2630635201931,0.22156408429145813,0.29179540276527405,0.17729730904102325,0.21829381585121155,0.28724342584609985,0.2081400454044342,0.2186567783355713,0.28704920411109924,0.19838902354240417
jump_medium,124,0.3028247952461242,0.2031099647283554,0.3397469222545624,0.3699231445789337,0.3328069746494293,0.3388686180114746,0.3389318883419037,0.2383689433336258,0.25440162420272827,0.210531547665596,0.26906856894493103,0.2798888683319092,0.2423488050699234,0.3173507750034332,0.3242952525615692,0.17053601145744324,0.3133087754249573,0.3191639184951782,0.19426052272319794,0.3141331970691681,0.3200092017650604,0.1903640478849411
jump_medium,125,0.3028247952461242,0.2076876312494278,0.29934948682785034,1.0,0.3894117772579193,0.4027855396270752,0.5620566010475159,0.2988736033439636,0.3088071942329407,0.40725085139274597,0.3189867436885834,0.32852259278297424,0.4413893222808838,0.36039915680885315,0.3820352554321289,0.21154217422008514,0.3590840697288513,0.3744284212589264,0.33544036746025085,0.35986191034317017,0.3757346272468567,0.3201007843017578
