metric,real_mean,gen_mean,real_std,gen_std,real_median,gen_median,real_q10,gen_q10,real_q90,gen_q90,mean_ratio_gen_over_real,std_ratio_gen_over_real
step_norm_all,0.4575117528438568,0.4046076834201813,0.32987913489341736,0.26061609387397766,0.4414747357368469,0.3489810526371002,0.0,0.1237635537981987,0.9259909391403198,0.7552109956741333,0.8843656410169042,0.790035071656869
avg_speed,0.4575117826461792,0.4046076536178589,0.27266067266464233,0.13087333738803864,0.41844460368156433,0.37369245290756226,0.12385063618421555,0.2673058807849884,0.8774188160896301,0.5932667255401611,0.884365518269309,0.47998609887222227
total_length,8.692724227905273,7.687545299530029,5.180552959442139,2.486593246459961,7.9504475593566895,7.100156307220459,2.3531620502471924,5.078811168670654,16.670957565307617,11.27206802368164,0.8843654864844226,0.47998606734209814
endpoint_displacement,7.973837375640869,4.820285320281982,5.615133285522461,3.2006444931030273,7.76322078704834,4.021075248718262,0.7983107566833496,1.2839138507843018,16.344005584716797,9.590771675109863,0.6045126188505247,0.5700032972779541
moving_ratio,0.871767046482185,0.9924958881578947,0.1623702211331593,0.019264046087625577,0.9473684210526315,1.0,0.631578947368421,0.9473684210526315,1.0,1.0,1.1384874901821629,0.11864272134851614
