condition,method,aggregation,metric,status,N,mean,std,median,min,max,p05,p25,p75,p95,source_file
span10_fixed_seed42,ddpm_v3_inpainting_anchored,,masked_ADE,ok,5120,0.01412156919161589,0.013521488460576969,0.010393512900918722,0.00035475497134029865,0.23594871163368225,0.0019308807211928071,0.005392079125158489,0.018396034836769104,0.03831923045217992,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span10_fixed_seed42,ddpm_v3_inpainting_anchored,,masked_RMSE,ok,5120,0.010468064940374689,0.009978307880432514,0.00771029875613749,0.00025228539016097784,0.1746489405632019,0.0014425160188693553,0.0040207827696576715,0.013634224189445376,0.028422094602137807,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span10_fixed_seed42,ddpm_v3_inpainting_anchored,,endpoint_error,ok,5120,0.014354643751384798,0.015038424976381085,0.009839529171586037,3.782392741413787e-05,0.16764992475509644,0.0016358196211513133,0.0048819942167028785,0.01843068329617381,0.04260170999914408,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span10_fixed_seed42,ddpm_v3_inpainting_anchored,,path_length_error,ok,5120,0.008703792371511554,0.020073884074118933,0.0021317005157470703,7.450580596923828e-08,0.600476086139679,4.030540585517883e-05,0.0004137996584177017,0.008767724968492985,0.03751972243189813,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span10_fixed_seed42,ddpm_v3_inpainting_anchored,,acceleration_error,ok,5120,0.006295879185208264,0.005901144619278766,0.004647406283766031,0.00012287851131986827,0.09583021700382233,0.0008685741428053007,0.0024288943386636674,0.00820879964157939,0.016942106746137144,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span10_fixed_seed42,ddpm_v3_inpainting_anchored,,off_map_ratio,ok,5120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span10_fixed_seed42,ddpm_v3_inpainting_anchored,,wall_crossing_count,ok,5120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,ADE,ok,1024,0.0025862010938596702,0.002598634024374369,0.001945927448105067,0.0,0.021794702857732773,3.1777324579707057e-06,0.0008250427199527621,0.0035234303795732558,0.007428187108598645,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,FDE,ok,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,RMSE,ok,1024,0.004343428392697928,0.004321049541934995,0.0032825926318764687,0.0,0.03562970086932182,5.295578557706904e-06,0.0014326579694170505,0.006001539179123938,0.012790994113311168,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
