degradation,conditional_source,delta0_label,delta0,gamma,trajectory_id,ADE_noisy,ADE_cond,ADE_gamma,win_vs_cond,win_vs_noisy,confidence_min,confidence_mean,confidence_max,lambda_mean,lambda_max
burst_medium,archived_original,default,0.0140544418245553,4,144,0.048276614397764206,0.07675640285015106,0.05241358280181885,True,False,2.205787974691488e-14,0.3698519170284271,0.8272969126701355,0.2880952060222626,1.0
burst_medium,archived_original,default,0.0140544418245553,4,145,0.07056863605976105,0.10688062012195587,0.06576311588287354,True,True,7.462752348920736e-18,0.3806575536727905,0.8186929225921631,0.296249657869339,1.0
burst_medium,archived_original,default,0.0140544418245553,4,146,0.08478172868490219,0.17990747094154358,0.08392772078514099,True,True,1.5844871074145932e-18,0.32227781414985657,0.8958826065063477,0.35550960898399353,1.0
burst_medium,archived_original,default,0.0140544418245553,4,147,0.0762261301279068,0.118691585958004,0.06942121684551239,True,True,1.0945031353716885e-17,0.35338205099105835,0.6419744491577148,0.3045007586479187,1.0
burst_medium,archived_original,default,0.0140544418245553,4,148,0.07009012997150421,0.07516667246818542,0.04989910498261452,True,True,3.752520099989354e-19,0.3508642613887787,0.8041300177574158,0.3065856397151947,1.0
burst_medium,archived_original,default,0.0140544418245553,4,149,0.06074744462966919,0.06342849880456924,0.05450524762272835,True,True,5.647443283307788e-19,0.4505500793457031,0.9388611316680908,0.24475283920764923,1.0
burst_medium,archived_original,default,0.0140544418245553,4,150,0.06911960989236832,0.06842201203107834,0.05113440006971359,True,True,5.429994127947868e-12,0.3610461354255676,0.9102113842964172,0.35355132818222046,1.0
burst_medium,archived_original,default,0.0140544418245553,4,151,0.09365078061819077,0.09898745268583298,0.06907638907432556,True,True,6.492590920509957e-17,0.37970542907714844,0.8406505584716797,0.31455984711647034,1.0
burst_medium,archived_original,default,0.0140544418245553,4,152,0.0868196114897728,0.08917547762393951,0.06400503218173981,True,True,3.993187291245759e-12,0.31029465794563293,0.6489623188972473,0.3810422420501709,1.0
burst_medium,archived_original,default,0.0140544418245553,4,153,0.09462971985340118,0.1953054815530777,0.09042630344629288,True,True,1.985095305115576e-19,0.3660198450088501,0.7196284532546997,0.27422600984573364,1.0
burst_medium,archived_original,default,0.0140544418245553,4,154,0.054679274559020996,0.0947929173707962,0.05268136411905289,True,True,1.9166368145362433e-11,0.36367231607437134,0.6955376863479614,0.28528138995170593,1.0
burst_medium,archived_original,default,0.0140544418245553,4,155,0.12182086706161499,0.11213435232639313,0.09236043691635132,True,True,7.181072845120783e-19,0.37372317910194397,0.79981929063797,0.32799258828163147,1.0
burst_medium,archived_original,default,0.0140544418245553,4,156,0.06994490325450897,0.1033010259270668,0.07322292029857635,True,False,6.391176592177486e-17,0.4696897566318512,0.7825737595558167,0.2528696060180664,1.0
burst_medium,archived_original,default,0.0140544418245553,4,157,0.06797022372484207,0.07461492717266083,0.05349121242761612,True,True,3.6850625768089854e-14,0.32553210854530334,0.7143605351448059,0.34748464822769165,1.0
burst_medium,archived_original,default,0.0140544418245553,4,158,0.08002160489559174,0.09475941210985184,0.06471618264913559,True,True,4.278110919699489e-20,0.35894307494163513,0.7121788859367371,0.28421860933303833,1.0
burst_medium,archived_original,default,0.0140544418245553,4,159,0.0849861353635788,0.06993315368890762,0.06398911774158478,True,True,7.441874975881797e-21,0.35829469561576843,0.7724230885505676,0.3004201054573059,1.0
burst_medium,archived_original,default,0.0140544418245553,4,160,0.05187494307756424,0.062453705817461014,0.04437684267759323,True,True,1.193714797538217e-16,0.3713628649711609,0.7475268840789795,0.2893068194389343,1.0
burst_medium,archived_original,default,0.0140544418245553,4,161,0.05187161639332771,0.07061018794775009,0.04724946618080139,True,True,1.4550676075069193e-17,0.30948978662490845,0.6929928064346313,0.346116840839386,1.0
burst_medium,archived_original,default,0.0140544418245553,4,162,0.11878645420074463,0.1163005456328392,0.09452126175165176,True,True,1.2924618488982865e-17,0.2992118000984192,0.6255013942718506,0.3751385509967804,1.0
burst_medium,archived_original,default,0.0140544418245553,4,163,0.08465457707643509,0.0812985971570015,0.07000263780355453,True,True,5.63096679496294e-26,0.3038390278816223,0.6411612629890442,0.3771679997444153,1.0
burst_medium,archived_original,default,0.0140544418245553,4,164,0.045898426324129105,0.05656106024980545,0.036745719611644745,True,True,9.917389576230562e-09,0.3479691445827484,0.8175607323646545,0.32061031460762024,1.0
burst_medium,archived_original,default,0.0140544418245553,4,165,0.05719785764813423,0.1645113229751587,0.06884895265102386,True,False,3.439263034522161e-13,0.39019137620925903,0.8797183036804199,0.26443129777908325,1.0
burst_medium,archived_original,default,0.0140544418245553,4,166,0.0891961082816124,0.08403564989566803,0.07692183554172516,True,True,1.8004609089198253e-16,0.27638426423072815,0.676896870136261,0.4150415360927582,1.0
burst_medium,archived_original,default,0.0140544418245553,4,167,0.12830720841884613,0.1700892597436905,0.11344597488641739,True,True,5.8656594464788945e-31,0.3370653986930847,0.8827740550041199,0.3781411945819855,1.0
burst_medium,archived_original,default,0.0140544418245553,4,168,0.04692081734538078,0.07229825854301453,0.04196098446846008,True,True,1.0492086800067968e-12,0.356071412563324,0.7315102219581604,0.2834078371524811,1.0
burst_medium,archived_original,default,0.0140544418245553,4,169,0.06279091536998749,0.09170657396316528,0.05226512625813484,True,True,5.2417232309941593e-23,0.45863479375839233,0.9218546748161316,0.24136467278003693,1.0
burst_medium,archived_original,default,0.0140544418245553,4,170,0.05161517113447189,0.08137468993663788,0.04874768853187561,True,True,8.169394848100975e-12,0.31359630823135376,0.6929358243942261,0.3315041661262512,1.0
burst_medium,archived_original,default,0.0140544418245553,4,171,0.07560204714536667,0.0681600421667099,0.055354438722133636,True,True,3.658247204456086e-18,0.36454612016677856,0.7219821810722351,0.2822878360748291,1.0
burst_medium,archived_original,default,0.0140544418245553,4,172,0.061347801238298416,0.13981686532497406,0.0552118644118309,True,True,1.310176332659438e-13,0.3941810429096222,0.7924346923828125,0.29432231187820435,1.0
burst_medium,archived_original,default,0.0140544418245553,4,173,0.10277597606182098,0.08987259119749069,0.08310598880052567,True,True,6.193258927488786e-19,0.34464162588119507,0.7513107061386108,0.3465171158313751,1.0
burst_medium,archived_original,default,0.0140544418245553,4,174,0.07856611907482147,0.05963798612356186,0.05547220632433891,True,True,1.2834622264041055e-15,0.31584468483924866,0.8390490412712097,0.387782484292984,1.0
burst_medium,archived_original,default,0.0140544418245553,4,175,0.08694736659526825,0.0774138942360878,0.06384609639644623,True,True,1.886277575514862e-15,0.3281267285346985,0.6790619492530823,0.355444997549057,1.0
burst_medium,archived_original,default,0.0140544418245553,4,176,0.07142369449138641,0.07016174495220184,0.05927133560180664,True,True,2.366277963503083e-12,0.37098366022109985,0.8431174159049988,0.297715961933136,1.0
burst_medium,archived_original,default,0.0140544418245553,4,177,0.06921261548995972,0.10315962135791779,0.06374017149209976,True,True,1.3083050459656678e-18,0.40863484144210815,0.9511826038360596,0.2667345404624939,1.0
burst_medium,archived_original,default,0.0140544418245553,4,178,0.09701929986476898,0.07386327534914017,0.06677325069904327,True,True,2.7483649385506876e-21,0.2713622450828552,0.6658356189727783,0.409109890460968,1.0
