geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,output_path,evaluated_windows,off_map_ratio,boundary_violation_count,internal_wall_crossing_count,door_valid_crossing_count,door_crossing_valid_ratio,infeasible_transition_count,window_violation_count,window_violation_rate,infeasible_transition_rate,mean_infeasible_transitions_per_window,masked_infeasible_transition_count,masked_segment_count,masked_infeasible_transition_rate,total_points,total_segments
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.0,0,4973,4948,0.9949728534084054,25,25,0.000832944625841274,4.3839190833751265e-05,0.000832944625841274,25,150070,0.00016658892516825482,600280,570266
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_masked_replace_v1.npy,30014,8.329446258412741e-05,50,5705,5598,0.9812445223488169,171,110,0.003664956353701606,0.00029986006530285865,0.005697341240754315,171,150070,0.001139468248150863,600280,570266
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,identity_refiner,identity_refiner,,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_linear_interp_identity_refiner.npy,30014,0.0,0,4967,4962,0.9989933561505939,5,5,0.00016658892516825482,8.767838166750253e-06,0.00016658892516825482,5,150070,3.3317785033650966e-05,600280,570266
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,light_savgol_refiner,light_savgol_refiner,,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_linear_interp_light_savgol_refiner.npy,30014,3.3317785033650963e-06,2,4978,4959,0.9961832061068703,21,16,0.0005330845605384155,3.682492030035106e-05,0.0006996734857066702,5,150070,3.3317785033650966e-05,600280,570266
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_interface_v0.npy,30014,0.00034817085360165255,209,3717,3385,0.9106806564433683,555,354,0.011794495901912441,0.0009732300365092781,0.018491370693676283,144,150070,0.0009595522089691478,600280,570266
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,3.3317785033650963e-06,2,4984,4945,0.9921749598715891,41,36,0.0011994402612114346,7.189627296735208e-05,0.0013660291863796894,25,150070,0.00016658892516825482,600280,570266
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,30014,8.66262410874925e-05,52,5708,5587,0.978801681850035,187,121,0.0040314519890717665,0.00032791714743645947,0.0062304258012927305,171,150070,0.001139468248150863,600280,570266
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,identity_refiner,identity_refiner,,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_identity_refiner.npy,30014,3.3317785033650963e-06,2,4978,4959,0.9961832061068703,21,16,0.0005330845605384155,3.682492030035106e-05,0.0006996734857066702,5,150070,3.3317785033650966e-05,600280,570266
canonical_room3_wall_door_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_light_savgol_refiner.npy,30014,3.3317785033650963e-06,2,4978,4956,0.995580554439534,24,19,0.0006330379156393683,4.208562320040122e-05,0.0007996268408076231,5,150070,3.3317785033650966e-05,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,0.00017491837142666756,105,5675,4971,0.8759471365638767,833,673,0.0224228693276471,0.0014607218385805922,0.02775371493303125,286,150070,0.0019057773039248352,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,0.00016658892516825482,100,5637,4954,0.8788362604222104,807,660,0.021989738122209637,0.001415129080113491,0.026887452522156328,260,150070,0.00173252482174985,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,0.00016658892516825482,100,5615,4949,0.8813891362422084,789,650,0.021656560271873126,0.00138356486271319,0.02628773239155061,242,150070,0.0016125807956287065,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.000173252482174985,104,5553,4910,0.8842067350981452,772,640,0.021323382421536616,0.0013537542129462392,0.025721330045978544,225,150070,0.0014993003265142933,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00015825947890984207,95,5549,4933,0.8889890070282934,727,622,0.020723662290930898,0.0012748436694454868,0.02422202971946425,180,150070,0.0011994402612114346,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.00018824548544012795,113,5845,5210,0.8913601368691189,766,640,0.021323382421536616,0.0013432328071461387,0.025521423335776637,219,150070,0.0014593189844739121,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.00021656560271873126,130,6179,5496,0.8894643146140152,836,669,0.022289598187512496,0.0014659825414806424,0.027853668288132204,289,150070,0.0019257679749450256,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,8.829213033917506e-05,53,5403,4861,0.8996853599851934,596,561,0.01869127740387819,0.0010451263094766303,0.019857399880055974,66,150070,0.0004397947624441927,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,8.829213033917506e-05,53,5403,4863,0.9000555247084953,594,559,0.01862464183381089,0.00104161917420993,0.019790764309988673,64,150070,0.0004264676484307323,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,8.829213033917506e-05,53,5403,4865,0.9004256894317971,592,557,0.018558006263743588,0.00103811203894323,0.01972412873992137,62,150070,0.00041314053441727193,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,9.32897980942227e-05,56,5407,4862,0.899204734603292,604,565,0.018824548544012793,0.0010591548505434307,0.020123942160325183,74,150070,0.0004931032184980343,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00011827813686946092,71,5511,4941,0.8965704953728906,649,580,0.01932431531951756,0.0011380653940441829,0.021623242486839476,119,150070,0.0007929632838008929,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.00014826414339974678,89,5821,5219,0.896581343411785,703,601,0.020023988805224227,0.0012327580462450857,0.02342240287865663,173,150070,0.0011527953621643233,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.00018491370693676285,111,6165,5521,0.8955393349553934,773,634,0.02112347571133471,0.0013555077805795892,0.025754647831012195,243,150070,0.0016192443526354368,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,8.496035183580996e-05,51,5402,4869,0.901332839689004,584,553,0.018424735123608982,0.0010240834978764296,0.019457586459652162,63,150070,0.0004198040914240021,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,8.496035183580996e-05,51,5402,4871,0.9017030729359496,582,551,0.01835809955354168,0.0010205763626097294,0.01939095088958486,61,150070,0.00040647697741054173,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,8.496035183580996e-05,51,5402,4873,0.9020733061828953,580,549,0.01829146398347438,0.0010170692273430294,0.01932431531951756,59,150070,0.00039314986339708134,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,8.99580195908576e-05,54,5406,4870,0.900850906400296,592,557,0.018558006263743588,0.00103811203894323,0.01972412873992137,71,150070,0.0004731125474778437,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00011494635836609583,69,5504,4943,0.8980741279069767,637,573,0.019091090824282002,0.0011170225824439822,0.021223429066435665,116,150070,0.0007729726127807023,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.00014493236489638168,87,5818,5225,0.89807493984187,691,594,0.019790764309988673,0.001211715234644885,0.023022589458252814,170,150070,0.0011328046911441327,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.00018158192843339776,109,6164,5530,0.8971447112264763,760,626,0.020856933431065504,0.0013327114013460385,0.025321516625574733,239,150070,0.001592590124608516,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,0.0003664956353701606,220,7330,5553,0.7575716234652115,2058,1126,0.037515825947890984,0.0036088421894344045,0.06856800159925368,568,150070,0.0037849003798227495,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,0.0003565002998600653,214,7282,5530,0.7594067563856084,2026,1111,0.03701605917238622,0.0035527280251672027,0.06750183247817686,536,150070,0.0035716665556073833,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,0.0003498367428533351,210,7226,5504,0.7616938831995571,1992,1100,0.03664956353701606,0.003493106725633301,0.06636902778703271,502,150070,0.003345105617378557,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.00033817551809155725,203,7136,5439,0.7621917040358744,1954,1079,0.035949890051309386,0.003426471155565999,0.06510295195575398,464,150070,0.003091890451122809,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00031318717931631904,188,7082,5434,0.7672973736232702,1878,1052,0.035050309855400814,0.0032932000154313953,0.0625708002931965,388,150070,0.0025854601186113147,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.0003148530685680016,189,7330,5683,0.7753069577080491,1876,1045,0.034817085360165256,0.003289692880164695,0.06250416472312921,386,150070,0.0025721330045978545,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.00033317785033650963,200,7630,5979,0.7836173001310616,1892,1044,0.0347837675751316,0.0033177499622982958,0.06303724928366762,402,150070,0.0026787499167055372,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,0.00033650962883987473,202,8516,6096,0.7158290277125411,2690,1180,0.03931498633970813,0.004717096933711636,0.08962484174052109,191,150070,0.0012727393882854669,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,0.00033984140734323983,204,8516,6094,0.7155941756693284,2694,1181,0.03934830412474179,0.004724111204245036,0.08975811288065569,195,150070,0.0012993936163123877,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,0.00033817551809155725,203,8522,6098,0.7155597277634358,2695,1181,0.03934830412474179,0.0047258647718783865,0.08979143066568934,196,150070,0.0013060571733191177,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.00034650496434997,208,8530,6100,0.7151230949589683,2706,1187,0.03954821083494369,0.004745154015845237,0.09015792630105951,207,150070,0.0013793563003931498,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00035816618911174784,215,8670,6213,0.7166089965397924,2740,1194,0.03978143533017925,0.0048047753153791384,0.09129073099220364,241,150070,0.0016059172386219765,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.0003814886386353035,229,8986,6495,0.7227910082350323,2790,1206,0.040181248750583064,0.0048924536970466415,0.09295662024388619,291,150070,0.001939095088958486,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.00039648164190044644,238,9318,6773,0.7268727194676969,2857,1228,0.040914240021323385,0.005009942728481095,0.0951889118411408,358,150070,0.002385553408409409,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,0.00026654228026920773,160,6606,5212,0.7889797154102332,1580,943,0.031418671286732855,0.00277063686069308,0.05264210035316852,235,150070,0.0015659358965815953,600280,570266
