condition,zeta,seed,trajectory_id,t,finite,first_nonfinite_stage,L_norm,weighted_residual_norm,unweighted_residual_norm,sigma_obs_min,sigma_obs_mean,sigma_obs_max,loss_isfinite,grad_norm,grad_max_abs,grad_isfinite,x_base_norm_after_ddpm,x_base_max_abs_after_ddpm,x_base_isfinite_after_ddpm,update_norm,update_max_abs,update_to_x_ratio,x_after_norm,x_after_max_abs,x_after_isfinite,anchor_y0_x,anchor_y0_y,anchor_error,anchor_anomaly_threshold,anchor_obvious_anomaly
burst_medium,3.0,42,1,79,True,none,790.0387573242188,790.0387573242188,50.195133209228516,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,24.72886848449707,8.40214729309082,True,193.63270568847656,88.49061584472656,True,74.18660736083984,25.20644187927246,0.38313056204561646,194.41006469726562,76.18208312988281,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,78,True,none,499.3747253417969,499.3747253417969,31.515884399414062,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,20.319927215576172,7.503012657165527,True,191.34280395507812,74.69267272949219,True,60.95977783203125,22.509037017822266,0.31858934107782055,192.57875061035156,80.96511840820312,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,77,True,none,526.3914184570312,526.3914184570312,33.475582122802734,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,16.677289962768555,6.591463088989258,True,189.5705108642578,79.37871551513672,True,50.03187561035156,19.774389266967773,0.2639222492056092,187.05718994140625,72.70687866210938,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,76,True,none,297.9671630859375,297.9671630859375,19.026317596435547,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,15.51477336883545,7.13801383972168,True,183.85971069335938,71.37977600097656,True,46.54431915283203,21.41404151916504,0.25315126939614435,184.57293701171875,71.3003158569336,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,75,True,none,359.49822998046875,359.49822998046875,22.869016647338867,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,13.955550193786621,5.796676158905029,True,181.83082580566406,70.06656646728516,True,41.86665344238281,17.39002799987793,0.2302505818629925,180.928955078125,67.7960205078125,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,74,True,none,265.9284362792969,265.9284362792969,16.94660186767578,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,11.13739013671875,5.555914878845215,True,178.11412048339844,66.67803955078125,True,33.412174224853516,16.667743682861328,0.18758857598809855,176.37091064453125,62.61362075805664,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,73,True,none,227.4093780517578,227.4093780517578,14.45580768585205,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,9.230570793151855,3.363717555999756,True,173.60629272460938,61.573570251464844,True,27.691713333129883,10.09115219116211,0.15950869578821616,171.69802856445312,59.66469955444336,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,72,True,none,236.09962463378906,236.09962463378906,15.008150100708008,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,13.563335418701172,6.435581684112549,True,168.8816375732422,58.414520263671875,True,40.690006256103516,19.306745529174805,0.24093801339684695,169.10157775878906,76.75425720214844,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,71,True,none,328.45703125,328.45703125,21.112730026245117,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,16.14603614807129,10.040514945983887,True,166.4336395263672,75.1397705078125,True,48.438106536865234,30.121543884277344,0.29103555431888006,167.33787536621094,60.048439025878906,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,70,True,none,171.5195770263672,171.5195770263672,10.813648223876953,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,13.049802780151367,8.345426559448242,True,164.15599060058594,58.91047286987305,True,39.149410247802734,25.036279678344727,0.23848907435281108,165.4037628173828,65.80213928222656,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,69,True,none,297.9889831542969,297.9889831542969,19.12055015563965,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,9.079569816589355,4.81118106842041,True,162.5004119873047,64.39058685302734,True,27.238704681396484,14.43354320526123,0.16762237306527158,158.955810546875,61.81372833251953,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,68,True,none,141.28131103515625,141.28131103515625,9.172834396362305,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,4.523684024810791,2.3824493885040283,True,156.5045623779297,60.71660232543945,True,13.571051597595215,7.147348403930664,0.0867134567286514,153.99008178710938,58.07746505737305,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,67,True,none,134.44923400878906,134.44923400878906,8.58708381652832,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,4.603815078735352,1.6977379322052002,True,151.411865234375,57.024208068847656,True,13.811446189880371,5.09321403503418,0.09121772701565446,149.5286407470703,52.50767517089844,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,66,True,none,129.24993896484375,129.24993896484375,8.296079635620117,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,5.199781894683838,1.9701545238494873,True,146.9810028076172,51.56705856323242,True,15.599345207214355,5.910463333129883,0.10613171028389408,144.8848114013672,53.18513107299805,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,65,True,none,133.5674591064453,133.5674591064453,8.554728507995605,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,5.8116865158081055,2.287003993988037,True,142.3444366455078,51.980552673339844,True,17.43505859375,6.861011981964111,0.1224850019054124,140.50616455078125,46.89339828491211,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,64,True,none,124.93031311035156,124.93031311035156,8.031715393066406,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,5.8870110511779785,2.1120877265930176,True,138.00448608398438,46.01789855957031,True,17.661033630371094,6.336263179779053,0.12797434439647942,136.4654541015625,52.35416030883789,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,63,True,none,131.1978759765625,131.1978759765625,8.394810676574707,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,4.797921657562256,1.6077861785888672,True,134.27127075195312,51.30781173706055,True,14.393765449523926,4.823358535766602,0.1071991451999753,132.07400512695312,48.05599594116211,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,62,True,none,105.59781646728516,105.59781646728516,6.851362228393555,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,4.125363826751709,1.9657033681869507,True,129.6226043701172,47.064849853515625,True,12.376091003417969,5.8971099853515625,0.09547787643642672,127.77020263671875,47.188087463378906,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,61,True,none,110.1792984008789,110.1792984008789,7.0587968826293945,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,4.502050399780273,2.4703428745269775,True,125.63510131835938,46.32579803466797,True,13.506152153015137,7.411028861999512,0.10750301477284152,123.76710510253906,44.5860710144043,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,60,True,none,95.5868148803711,95.5868148803711,6.193774700164795,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,1.5936131477355957,0.5950722694396973,True,121.3958511352539,43.64035415649414,True,4.780839443206787,1.7852168083190918,0.0393822309287996,119.0609130859375,41.85513687133789,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,59,True,none,89.9189682006836,89.9189682006836,5.800991535186768,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,1.4150465726852417,0.5526366829872131,True,116.92604064941406,40.91853713989258,True,4.2451395988464355,1.6579101085662842,0.03630619471307372,114.71293640136719,40.335609436035156,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,58,True,none,85.45691680908203,85.45691680908203,5.508720874786377,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,1.5111016035079956,0.6350530385971069,True,112.5955810546875,39.2950325012207,True,4.5333051681518555,1.9051591157913208,0.04026183910317045,110.39705657958984,37.447269439697266,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,57,True,none,81.9921875,81.9921875,5.261849403381348,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,1.4525402784347534,0.5349042415618896,True,108.30461883544922,36.698486328125,True,4.357620716094971,1.604712724685669,0.04023485575177184,106.10892486572266,36.54696273803711,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,56,True,none,79.15148162841797,79.15148162841797,5.095550060272217,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,1.9806690216064453,0.8500280380249023,True,104.1196517944336,35.72761917114258,True,5.942006587982178,2.550084114074707,0.057069020934814446,101.99392700195312,34.05463790893555,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,55,True,none,78.08184814453125,78.08184814453125,5.020092487335205,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,3.8715715408325195,1.8847779035568237,True,100.1449203491211,33.38299560546875,True,11.614713668823242,5.654333591461182,0.11597905943039738,98.5037841796875,36.00468826293945,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,54,True,none,91.52307891845703,91.52307891845703,5.868596076965332,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,4.556349277496338,2.8767309188842773,True,96.5493392944336,35.14875030517578,True,13.669049263000488,8.630192756652832,0.1415757928836331,94.95393371582031,35.01483917236328,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
