condition,zeta,seed,trajectory_id,t,eval_t_for_base_guided,measurement_loss_variable,guidance_update_applied_to,likelihood_norm_before_guidance,likelihood_norm_after_guidance,likelihood_delta_after_minus_before,ADE_before_guidance,ADE_after_guidance,ADE_delta_after_minus_before,acceleration_RMS_before_guidance,acceleration_RMS_after_guidance,acceleration_delta_after_minus_before,update_to_x_ratio,grad_norm,x_base_isfinite,x_guided_isfinite,loss_isfinite,grad_isfinite
drift_medium,3.0,42,1,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.450155019760132,2.276139497756958,-1.1740155220031738,1.221266508102417,1.2315109968185425,0.010244488716125488,0.11599020659923553,0.11613336205482483,0.00014315545558929443,1.0929334444358103,2.4135313034057617,True,True,True,True
drift_medium,3.0,42,1,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,411.2852783203125,318.8227844238281,-92.46249389648438,5.952876091003418,4.531369686126709,-1.421506404876709,3.146660327911377,3.9880926609039307,0.8414323329925537,0.39203839825960457,19.89344024658203,True,True,True,True
drift_medium,3.0,42,1,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,70.28407287597656,81.73731231689453,11.453239440917969,1.7518739700317383,1.7791721820831299,0.0272982120513916,1.9565188884735107,2.0382256507873535,0.08170676231384277,0.15186827211190804,4.6169114112854,True,True,True,True
drift_medium,3.0,42,1,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,41.88770294189453,31.830379486083984,-10.057323455810547,1.5399996042251587,1.2966723442077637,-0.24332726001739502,1.1794548034667969,1.1646606922149658,-0.014794111251831055,0.218992359914568,2.631884813308716,True,True,True,True
drift_medium,3.0,42,1,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,158.87115478515625,276.74444580078125,117.873291015625,2.2784852981567383,4.582142353057861,2.303657054901123,0.6789379119873047,0.6470114588737488,-0.03192645311355591,1.6801433609657261,12.68486499786377,True,True,True,True
drift_medium,3.0,42,1,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,781.0388793945312,1354.49951171875,573.4606323242188,10.653529167175293,18.529226303100586,7.875697135925293,2.2877864837646484,2.2790603637695312,-0.008726119995117188,1.7166866568113277,26.706146240234375,True,True,True,True
drift_medium,0.0,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.9307608604431152,3.9307608604431152,0.0,1.3233482837677002,1.3233482837677002,0.0,0.5211901664733887,0.5211901664733887,0.0,0.0,2.072446823120117,True,True,True,True
drift_medium,0.0,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,2.286832809448242,2.286832809448242,0.0,1.301017165184021,1.301017165184021,0.0,0.49790164828300476,0.49790164828300476,0.0,0.0,1.02622389793396,True,True,True,True
drift_medium,0.0,42,2,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,2.095348596572876,2.095348596572876,0.0,1.2934110164642334,1.2934110164642334,0.0,0.5048229694366455,0.5048229694366455,0.0,0.0,0.8166908025741577,True,True,True,True
drift_medium,0.0,42,2,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,1.8209302425384521,1.8209302425384521,0.0,1.3016382455825806,1.3016382455825806,0.0,0.5157957077026367,0.5157957077026367,0.0,0.0,1.7578703165054321,True,True,True,True
drift_medium,0.0,42,2,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,2.6963603496551514,2.6963603496551514,0.0,1.2797214984893799,1.2797214984893799,0.0,0.535021960735321,0.535021960735321,0.0,0.0,5.337181091308594,True,True,True,True
drift_medium,0.0,42,2,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.827393054962158,5.827393054962158,0.0,1.228394865989685,1.228394865989685,0.0,0.5272427201271057,0.5272427201271057,0.0,0.0,26.379192352294922,True,True,True,True
drift_medium,0.3,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.9307608604431152,2.8218092918395996,-1.1089515686035156,1.3233482837677002,1.3086196184158325,-0.014728665351867676,0.5211901664733887,0.5175327658653259,-0.003657400608062744,0.09387320504594038,2.072446823120117,True,True,True,True
drift_medium,0.3,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,2.3526618480682373,2.3886404037475586,0.03597855567932129,1.3056905269622803,1.3093606233596802,0.0036700963973999023,0.495266318321228,0.4962116479873657,0.0009453296661376953,0.059748710366478615,0.9853706955909729,True,True,True,True
drift_medium,0.3,42,2,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,1.6327996253967285,1.5917099714279175,-0.041089653968811035,1.2968088388442993,1.2963100671768188,-0.0004987716674804688,0.5152352452278137,0.5160409808158875,0.0008057355880737305,0.06228293620209378,0.6964742541313171,True,True,True,True
drift_medium,0.3,42,2,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,1.8467916250228882,1.4638713598251343,-0.3829202651977539,1.3064017295837402,1.2926373481750488,-0.013764381408691406,0.5158001184463501,0.5151898264884949,-0.0006102919578552246,0.1990060558083638,1.6007251739501953,True,True,True,True
drift_medium,0.3,42,2,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,12.88927936553955,5.138283729553223,-7.750995635986328,1.2339733839035034,1.3079311847686768,0.07395780086517334,0.5400881767272949,0.5471552014350891,0.0070670247077941895,0.956107828913394,8.049955368041992,True,True,True,True
drift_medium,0.3,42,2,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,107.67030334472656,126.17616271972656,18.505859375,1.4813454151153564,2.5992963314056396,1.1179509162902832,0.506163477897644,0.5091212391853333,0.002957761287689209,2.063892217887376,27.86827850341797,True,True,True,True
drift_medium,1.0,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.9307608604431152,1.7696703672409058,-2.1610904932022095,1.3233482837677002,1.2895475625991821,-0.033800721168518066,0.5211901664733887,0.5116742849349976,-0.009515881538391113,0.3129106954857663,2.072446823120117,True,True,True,True
drift_medium,1.0,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,1.7184958457946777,1.7930506467819214,0.07455480098724365,1.2910780906677246,1.3010258674621582,0.009947776794433594,0.507936418056488,0.5086174011230469,0.0006809830665588379,0.3055602632570691,1.5818793773651123,True,True,True,True
drift_medium,1.0,42,2,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,2.2571349143981934,1.9838343858718872,-0.27330052852630615,1.3056471347808838,1.3012560606002808,-0.004391074180603027,0.5202695727348328,0.5268727540969849,0.0066031813621521,0.47500516680225546,1.6093871593475342,True,True,True,True
drift_medium,1.0,42,2,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.947376728057861,2.6835250854492188,-2.2638516426086426,1.255692720413208,1.3182299137115479,0.06253719329833984,0.5279392600059509,0.5600748658180237,0.032135605812072754,0.8582936306248251,3.6904470920562744,True,True,True,True
drift_medium,1.0,42,2,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,59.4443473815918,51.15514373779297,-8.289203643798828,1.1377179622650146,1.7685573101043701,0.6308393478393555,0.5552095174789429,0.5833919048309326,0.028182387351989746,1.7639892540780746,11.499204635620117,True,True,True,True
drift_medium,1.0,42,2,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,294.37030029296875,485.8841247558594,191.51382446289062,3.5266499519348145,6.9225006103515625,3.395850658416748,0.6928704380989075,0.7013460397720337,0.00847560167312622,2.2182410945926088,27.960229873657227,True,True,True,True
drift_medium,3.0,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.9307608604431152,4.65407657623291,0.7233157157897949,1.3233482837677002,1.2902586460113525,-0.033089637756347656,0.5211901664733887,0.5114350318908691,-0.009755134582519531,0.9387320144615087,2.072446823120117,True,True,True,True
drift_medium,3.0,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,640.2937622070312,287.3048095703125,-352.98895263671875,8.056451797485352,3.8279128074645996,-4.228538990020752,2.88204026222229,2.567563056945801,-0.31447720527648926,0.3564837881411574,18.978225708007812,True,True,True,True
drift_medium,3.0,42,2,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,71.0083999633789,66.40165710449219,-4.606742858886719,1.3408267498016357,1.2970949411392212,-0.04373180866241455,2.4143002033233643,2.4534389972686768,0.0391387939453125,0.05481778503528313,1.7836973667144775,True,True,True,True
