condition,zeta,t,likelihood_before_step,likelihood_after_step,likelihood_increased,ADE_before_step,ADE_after_step,ADE_increased,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,finite
bias_medium,1e-05,5,2.2524027824401855,2.560610294342041,True,0.18391107022762299,0.18656069040298462,True,22.19782257080078,31.494749069213867,4.7701945732114837e-05,0.00023586725001223385,True
bias_medium,1e-05,4,2.5896711349487305,2.807753324508667,True,0.18656069040298462,0.18718886375427246,True,22.489906311035156,31.974594116210938,4.847224772674963e-05,0.00025554868625476956,True
bias_medium,1e-05,3,2.841553211212158,2.9652507305145264,True,0.18718886375427246,0.1871088296175003,False,23.036745071411133,32.63007736206055,5.0079841457773e-05,0.0002708984538912773,True
bias_medium,1e-05,2,3.00350022315979,3.121344804763794,True,0.1871088296175003,0.18772833049297333,True,23.46265983581543,32.45500183105469,5.072464045952074e-05,0.00027665129164233804,True
bias_medium,1e-05,1,3.172680139541626,3.1821513175964355,True,0.18772833049297333,0.18811796605587006,True,23.980838775634766,32.92618179321289,5.173140743863769e-05,0.00027609147946350276,True
bias_medium,1e-05,0,3.2230546474456787,3.204995632171631,False,0.18811796605587006,0.18819722533226013,True,24.551504135131836,33.329593658447266,5.31692203367129e-05,0.00027854592190124094,True
bias_medium,3e-05,5,2.2524027824401855,2.552016019821167,True,0.18391107022762299,0.18654102087020874,True,22.19782257080078,31.494749069213867,0.0001431058335583657,0.000707601779140532,True
bias_medium,3e-05,4,2.5809853076934814,2.7909231185913086,True,0.18654102087020874,0.18714776635169983,True,22.46865463256836,31.965248107910156,0.0001452903961762786,0.0007663904689252377,True
bias_medium,3e-05,3,2.824467658996582,2.939378261566162,True,0.18714776635169983,0.18704284727573395,False,22.996492385864258,32.6231575012207,0.0001499759528087452,0.0008141667349264026,True
bias_medium,3e-05,2,2.9773032665252686,3.0861337184906006,True,0.18704284727573395,0.18763583898544312,True,23.39821434020996,32.437835693359375,0.00015174239524640143,0.0008301006746478379,True
