geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,output_path,evaluated_windows,off_map_ratio,boundary_violation_count,infeasible_transition_count,window_violation_count,window_violation_rate,infeasible_transition_rate,mean_infeasible_transitions_per_window,masked_infeasible_transition_count,masked_segment_count,masked_infeasible_transition_rate,total_points,total_segments,obstacle_point_violation_count,obstacle_segment_crossing_count,obstacle_point_violation_rate,obstacle_segment_crossing_rate
obstacle_v1,phase1_baseline,span20_random_seed9,,,savgol_w5_p2,,,outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed9/savgol_w5_p2/results.npz,25430,0.0,0,2,2,7.864726700747149e-05,4.139329842498499e-06,7.864726700747149e-05,1,127150,7.86472670074715e-06,508600,483170,1,2,1.9661816751867873e-06,4.139329842498499e-06
obstacle_v1,phase1_baseline,span30_fixed_seed42,,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,25430,0.00020841525756979946,106,988,312,0.012268973653165552,0.0020448289421942586,0.038851749901690914,959,178010,0.005387337790011797,508600,483170,572,842,0.0011246559182068424,0.0017426578636918683
obstacle_v1,phase1_baseline,span30_fixed_seed42,,,linear_interp,,,outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/linear_interp/results.npz,25430,0.0,0,11,10,0.00039323633503735744,2.2766314133741746e-05,0.0004325599685410932,11,178010,6.179428122015617e-05,508600,483170,1,11,1.9661816751867873e-06,2.2766314133741746e-05
obstacle_v1,phase1_baseline,span30_fixed_seed42,,,savgol_w5_p2,,,outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/savgol_w5_p2/results.npz,25430,0.0,0,13,12,0.00047188360204482896,2.6905643976240247e-05,0.0005112072355485647,11,178010,6.179428122015617e-05,508600,483170,3,13,5.898545025560362e-06,2.6905643976240247e-05
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_drift,,input_degraded,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_drift_input_degraded_span20_fixed_seed42.npy,25430,0.00011010617381046009,56,130855,25430,1.0,0.27082600327007056,5.145694062131341,127150,127150,1.0,508600,483170,3756,130799,0.007384978372001573,0.2707101020344806
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_drift,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_span20_fixed_seed42.npy,25430,0.0002162799842705466,110,5063,986,0.03877310263468344,0.010478713496284951,0.19909555642941407,1295,127150,0.010184821077467559,508600,483170,4664,4930,0.009170271333071175,0.010203448061758802
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_drift,,linear_interp,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_drift_linear_interp_span20_fixed_seed42.npy,25430,0.00011010617381046009,56,4572,866,0.034054266614235155,0.00946250801995157,0.17978765237907982,867,127150,0.006818718049547778,508600,483170,4354,4515,0.008560755013763272,0.009344537119440362
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_drift,,savgol_w5_p2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_drift_savgol_w5_p2_span20_fixed_seed42.npy,25430,0.0001081399921352733,55,4556,856,0.0336610302791978,0.009429393381211583,0.17915847424302006,863,127150,0.006787259142744789,508600,483170,4347,4501,0.008546991742036963,0.009315561810542872
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_noise_drift,,input_degraded,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_drift_input_degraded_span20_fixed_seed42.npy,25430,0.0003893039716869839,198,134880,25430,1.0,0.2791564045780988,5.3039716869838776,127150,127150,1.0,508600,483170,5279,134625,0.01037947306331105,0.2786286400231803
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_noise_drift,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_span20_fixed_seed42.npy,25430,0.0004482894219425875,228,8406,1711,0.06728273692489185,0.017397603328021195,0.3305544632324027,2379,127150,0.018710184821077468,508600,483170,6355,8116,0.012495084545812033,0.01679740050085891
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_noise_drift,,linear_interp,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_drift_linear_interp_span20_fixed_seed42.npy,25430,0.0004266614235155328,217,9268,1864,0.07329925285096343,0.019181654490138048,0.36445143531262286,1538,127150,0.012095949665749115,508600,483170,6240,8977,0.012268973653165552,0.018579381998054516
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_noise_drift,,savgol_w5_p2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_drift_savgol_w5_p2_span20_fixed_seed42.npy,25430,0.00034211561148250096,174,7202,1468,0.05772709398348407,0.014905726762837097,0.28320880849390484,1624,127150,0.01277231616201337,508600,483170,5656,7000,0.011120723554856469,0.014487654448744749
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_noise,,input_degraded,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_input_degraded_span20_fixed_seed42.npy,25430,0.00019661816751867872,100,133811,25430,1.0,0.27694393277728335,5.261934722768384,127150,127150,1.0,508600,483170,4117,133676,0.008094769956744003,0.2766645280129147
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_noise,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_span20_fixed_seed42.npy,25430,0.00023594180102241448,120,6499,1541,0.06059771922925678,0.013450752323198874,0.2555642941407786,2102,127150,0.016531655524970507,508600,483170,4502,6330,0.008851749901690915,0.01310097895150775
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_noise,,linear_interp,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_linear_interp_span20_fixed_seed42.npy,25430,0.00021038143924498624,107,7868,1761,0.06924891860007865,0.016284123600389097,0.30939834840739283,1207,127150,0.00949272512780181,508600,483170,4840,7715,0.00951631930790405,0.015967464867437962
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_noise,,savgol_w5_p2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_savgol_w5_p2_span20_fixed_seed42.npy,25430,0.00012976799056232797,66,4996,1279,0.050294927251278015,0.010340045946561252,0.19646087298466378,1288,127150,0.010129767990562328,508600,483170,3595,4919,0.0070684231222965,0.01018068174762506
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_only,,input_degraded,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_only_input_degraded_span20_fixed_seed42.npy,25430,0.0,0,127150,25430,1.0,0.2631578947368421,5.0,127150,127150,1.0,508600,483170,0,127150,0.0,0.2631578947368421
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_only,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_span20_fixed_seed42.npy,25430,8.454581203303185e-05,43,486,184,0.007235548564687377,0.0010058571517271354,0.019111285882815573,442,127150,0.00347620920173024,508600,483170,267,422,0.0005249705072748722,0.0008733985967671834
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_only,,linear_interp,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_only_linear_interp_span20_fixed_seed42.npy,25430,0.0,0,1,1,3.9323633503735746e-05,2.0696649212492496e-06,3.9323633503735746e-05,1,127150,7.86472670074715e-06,508600,483170,0,1,0.0,2.0696649212492496e-06
obstacle_v1,controlled_benchmark,span20_fixed_seed42,missing_only,,savgol_w5_p2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_only_savgol_w5_p2_span20_fixed_seed42.npy,25430,0.0,0,3,3,0.00011797090051120724,6.20899476374775e-06,0.00011797090051120724,1,127150,7.86472670074715e-06,508600,483170,2,3,3.932363350373575e-06,6.20899476374775e-06
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,25430,0.0005701926858041683,290,8928,1206,0.047424302005505306,0.018477968416913303,0.35108139992135273,2466,127150,0.01939441604404247,508600,483170,8156,8626,0.016036177742823437,0.01785292961069603
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.00021431380259535982,109,5188,968,0.0380652772316162,0.010737421611441108,0.20401101061738106,1420,127150,0.011167911915060951,508600,483170,4764,5055,0.009366889500589854,0.010462156176914957
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_replace_v1.npy,25430,0.00026740070782540305,136,6321,1191,0.046834447502949274,0.013082351967216507,0.24856468737711365,2553,127150,0.02007864726700747,508600,483170,5515,6162,0.010843491938655131,0.012753275244737877
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_identity_refiner.npy,25430,0.0002162799842705466,110,5063,986,0.03877310263468344,0.010478713496284951,0.19909555642941407,1295,127150,0.010184821077467559,508600,483170,4664,4930,0.009170271333071175,0.010203448061758802
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_light_savgol_refiner.npy,25430,0.00020448289421942588,104,5026,973,0.03826189539913488,0.010402135894198729,0.19764058198977585,1247,127150,0.009807314195831696,508600,483170,4647,4903,0.009136846244593001,0.01014756710888507
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_ddpm_prior_interface_v0.npy,25430,0.0005465985057019269,278,8879,1188,0.046716476602438065,0.01837655483577209,0.34915454187966966,2394,127150,0.018828155721588673,508600,483170,8149,8595,0.01602241447109713,0.0177887699981373
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.00011600471883602045,59,4777,879,0.03456547384978372,0.009886789328807667,0.18784899724734566,1072,127150,0.008430987023200944,508600,483170,4500,4715,0.008847817538340543,0.009758470103690213
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_replace_v1.npy,25430,0.00022414471097129376,114,6201,1180,0.04640188753440818,0.012833992176666597,0.24384585135666537,2496,127150,0.019630357845064884,508600,483170,5431,6069,0.010678332677939441,0.012560796407061696
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_identity_refiner.npy,25430,0.00011010617381046009,56,4572,866,0.034054266614235155,0.00946250801995157,0.17978765237907982,867,127150,0.006818718049547778,508600,483170,4354,4515,0.008560755013763272,0.009344537119440362
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_light_savgol_refiner.npy,25430,0.0001081399921352733,55,4556,856,0.0336610302791978,0.009429393381211583,0.17915847424302006,863,127150,0.006787259142744789,508600,483170,4347,4501,0.008546991742036963,0.009315561810542872
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_interface_v0.npy,25430,0.0005446323240267401,277,8872,1186,0.04663782933543059,0.018362067181323345,0.34887927644514355,2397,127150,0.018851749901690917,508600,483170,8151,8589,0.016026346834447504,0.017776352008609806
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.00011403853716083366,58,4764,870,0.0342115611482501,0.009859883684831426,0.1873377900117971,1071,127150,0.008423122296500196,508600,483170,4495,4704,0.008837986629964609,0.00973570378955647
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,25430,0.00022217852929610696,113,6189,1171,0.04604797483287456,0.012809156197611606,0.24337396775462053,2496,127150,0.019630357845064884,508600,483170,5425,6059,0.010666535587888321,0.012540099757849204
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_identity_refiner.npy,25430,0.0001081399921352733,55,4556,856,0.0336610302791978,0.009429393381211583,0.17915847424302006,863,127150,0.006787259142744789,508600,483170,4347,4501,0.008546991742036963,0.009315561810542872
obstacle_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_light_savgol_refiner.npy,25430,0.0001081399921352733,55,4551,853,0.03354305937868659,0.009419045056605336,0.17896185607550139,864,127150,0.0067951238694455365,508600,483170,4344,4496,0.008541093197011403,0.009305213485936627
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,25430,0.0005878883208808494,299,9937,1473,0.057923712151002754,0.020566260322453796,0.3907589461266221,2672,127150,0.021014549744396382,508600,483170,8275,9593,0.016270153362170664,0.019854295589544053
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.0004168305151395989,212,8312,1673,0.0657884388517499,0.017203054825423763,0.3268580416830515,2285,127150,0.017970900511207234,508600,483170,6298,8045,0.012383012190326385,0.016650454291450213
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_replace_v1.npy,25430,0.0004128981517892253,210,8777,1697,0.06673220605583956,0.018165449013804666,0.34514353126228864,2750,127150,0.02162799842705466,508600,483170,6591,8524,0.012959103421156115,0.017641823788728604
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_identity_refiner.npy,25430,0.0004482894219425875,228,8406,1711,0.06728273692489185,0.017397603328021195,0.3305544632324027,2379,127150,0.018710184821077468,508600,483170,6355,8116,0.012495084545812033,0.01679740050085891
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_light_savgol_refiner.npy,25430,0.00040896578843885176,208,7599,1543,0.060676366496264254,0.01572738373657305,0.29882029099488794,2224,127150,0.01749115218246166,508600,483170,6144,7350,0.012080220212347621,0.015212037171181986
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_interface_v0.npy,25430,0.0005839559575304759,297,10617,1538,0.06047974832874558,0.021973632468903284,0.4174990169091624,2347,127150,0.01845851356665356,508600,483170,8214,10248,0.01615021627998427,0.02120992611296231
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.0004384585135666536,223,9378,1864,0.07329925285096343,0.019409317631475465,0.3687770349980338,1648,127150,0.012961069602831301,508600,483170,6302,9081,0.012390876917027133,0.018794627149864438
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_replace_v1.npy,25430,0.0004974439638222572,253,10293,1970,0.07746755800235942,0.02130306103441853,0.404758159653952,2563,127150,0.020157294534014943,508600,483170,6880,9960,0.013527329925285096,0.020613862615642527
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_identity_refiner.npy,25430,0.0004266614235155328,217,9268,1864,0.07329925285096343,0.019181654490138048,0.36445143531262286,1538,127150,0.012095949665749115,508600,483170,6240,8977,0.012268973653165552,0.018579381998054516
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_light_savgol_refiner.npy,25430,0.00034211561148250096,174,7202,1468,0.05772709398348407,0.014905726762837097,0.28320880849390484,1624,127150,0.01277231616201337,508600,483170,5656,7000,0.011120723554856469,0.014487654448744749
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_interface_v0.npy,25430,0.0005682265041289815,289,9682,1400,0.055053086905230045,0.020038495767535237,0.3807314195831695,2478,127150,0.019488792764451434,508600,483170,8304,9361,0.01632717263075108,0.019374133327814225
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.0003558788832088085,181,7289,1463,0.0575304758159654,0.015085787610985781,0.28662996460872986,1711,127150,0.013456547384978371,508600,483170,5715,7079,0.011236728273692488,0.014651157977523439
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,25430,0.00041093197011403854,209,8171,1605,0.06311443177349588,0.01691123207152762,0.32131340935902475,2593,127150,0.020393236335037358,508600,483170,6314,7927,0.012414471097129376,0.016406233830742804
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_identity_refiner.npy,25430,0.00034211561148250096,174,7202,1468,0.05772709398348407,0.014905726762837097,0.28320880849390484,1624,127150,0.01277231616201337,508600,483170,5656,7000,0.011120723554856469,0.014487654448744749
obstacle_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_light_savgol_refiner.npy,25430,0.00033031852143138024,168,6832,1390,0.05465985057019269,0.014139950741974874,0.2686590640975226,1553,127150,0.012213920566260323,508600,483170,5563,6647,0.010937868659064098,0.013757062731543764
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,25430,0.00044239087691702714,225,9254,1410,0.0554463232402674,0.019152679181240556,0.3639009044435706,2605,127150,0.020487613055446323,508600,483170,7495,8984,0.01473653165552497,0.01859386965250326
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.00019858434919386552,101,6373,1494,0.058749508454581205,0.013189974543121468,0.2506095163193079,1976,127150,0.015540699960676366,508600,483170,4435,6231,0.008720015729453402,0.012896082124304075
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_replace_v1.npy,25430,0.00021824616594573338,111,7079,1555,0.061148250098309084,0.014651157977523439,0.27837200157294534,2682,127150,0.021093197011403855,508600,483170,4903,6930,0.009640188753440818,0.0143427779042573
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_identity_refiner.npy,25430,0.00023594180102241448,120,6499,1541,0.06059771922925678,0.013450752323198874,0.2555642941407786,2102,127150,0.016531655524970507,508600,483170,4502,6330,0.008851749901690915,0.01310097895150775
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_light_savgol_refiner.npy,25430,0.0002005505308690523,102,5346,1330,0.05230043255996854,0.01106442866899849,0.21022414471097128,1941,127150,0.015265434526150217,508600,483170,3993,5210,0.007850963429020842,0.01078295423970859
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_ddpm_prior_interface_v0.npy,25430,0.0004502556036177743,229,10095,1485,0.058395595753047584,0.020893267380011175,0.39697208022021235,2308,127150,0.01815178922532442,508600,483170,7530,9796,0.014805348014156509,0.02027443756855765
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.0002162799842705466,110,7920,1768,0.0695241840346048,0.016391746176294058,0.3114431773495871,1259,127150,0.009901690916240661,508600,483170,4859,7764,0.009553676759732599,0.016068878448579176
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_replace_v1.npy,25430,0.00029099488792764454,148,9190,1870,0.07353519465198584,0.019020220626280605,0.3613841918993315,2529,127150,0.01988989382618954,508600,483170,5704,8986,0.011215100275265434,0.01859800898234576
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_identity_refiner.npy,25430,0.00021038143924498624,107,7868,1761,0.06924891860007865,0.016284123600389097,0.30939834840739283,1207,127150,0.00949272512780181,508600,483170,4840,7715,0.00951631930790405,0.015967464867437962
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_light_savgol_refiner.npy,25430,0.00012976799056232797,66,4996,1279,0.050294927251278015,0.010340045946561252,0.19646087298466378,1288,127150,0.010129767990562328,508600,483170,3595,4919,0.0070684231222965,0.01018068174762506
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_interface_v0.npy,25430,0.0004502556036177743,229,8836,1300,0.051120723554856466,0.018287559244158372,0.34746362563900907,2447,127150,0.019244986236728275,508600,483170,7372,8570,0.014494691309476995,0.01773702837510607
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.00013566653558788833,69,5048,1284,0.0504915454187967,0.010447668522466213,0.19850570192685804,1340,127150,0.01053873377900118,508600,483170,3617,4966,0.00711167911915061,0.010277955998923774
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,25430,0.00021824616594573338,111,6262,1452,0.0570979158474243,0.012960241736862802,0.24624459300039322,2554,127150,0.020086511993708218,508600,483170,4455,6125,0.008759339362957138,0.012676697642651655
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_identity_refiner.npy,25430,0.00012976799056232797,66,4996,1279,0.050294927251278015,0.010340045946561252,0.19646087298466378,1288,127150,0.010129767990562328,508600,483170,3595,4919,0.0070684231222965,0.01018068174762506
