condition,method,aggregation,metric,status,N,mean,std,median,min,max,p05,p25,p75,p95,source_file
span10_fixed_seed42,ddpm_v3_inpainting,seed_median,masked_RMSE,ok,1024,0.029389153787178657,0.01732915112611092,0.02489795722067356,0.004896727856248617,0.13339780271053314,0.010276135616004468,0.017601943109184504,0.03646152652800083,0.06335617676377293,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_median,endpoint_error,ok,1024,0.0525548528694344,0.03143166735252514,0.044476885348558426,0.006177852395921946,0.237642303109169,0.017466042190790176,0.03142188210040331,0.0657084584236145,0.11320000104606144,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_median,path_length_error,ok,1024,0.04762955905243871,0.032065818906382326,0.039468929171562195,0.0019331444054841995,0.24430428445339203,0.013221333734691143,0.025947261601686478,0.05929197371006012,0.10227974876761434,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_median,acceleration_error,ok,1024,0.008411503060642644,0.004627475014665256,0.007223831955343485,0.0014619639841839671,0.0353032648563385,0.0030544104287400847,0.005076936795376241,0.010518091497942805,0.017299416009336696,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_median,off_map_ratio,ok,1024,4.8828125e-05,0.0015617368741913556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_median,wall_crossing_count,ok,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,ADE,ok,1024,0.01696292075001793,0.012436616851253331,0.013631109148263931,0.0006036792183294892,0.11013716459274292,0.003712204610928893,0.008413864998146892,0.022207702975720167,0.04153021462261676,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,FDE,ok,1024,0.0332437668966179,0.025066781724564908,0.02624437492340803,0.0003853913804050535,0.22694891691207886,0.006572577706538141,0.016025048680603504,0.04379185754805803,0.08322112932801246,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,RMSE,ok,1024,0.016617288402244412,0.012180644196446606,0.013323770835995674,0.0006743011763319373,0.10943424701690674,0.003805441281292588,0.008204017532989383,0.021831342950463295,0.040787045098841186,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,masked_ADE,ok,1024,0.017910936399857746,0.012985097708510753,0.014825365506112576,0.0005421524401754141,0.08824925124645233,0.004074524715542793,0.008641045074909925,0.02349211275577545,0.043536600284278366,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,masked_RMSE,ok,1024,0.013572977848582468,0.009833683679573203,0.011283250991255045,0.0003837199183180928,0.06295124441385269,0.003088905988261104,0.006547657889313996,0.017532813362777233,0.03312877025455235,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,endpoint_error,ok,1024,0.023275992383162247,0.017605654370929966,0.01868914347141981,0.0005656613502651453,0.11649762094020844,0.004625426093116403,0.010645017260685563,0.030971613246947527,0.05963790826499462,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,path_length_error,ok,1024,0.015472627860162902,0.014968133202628738,0.011273631826043129,1.745671033859253e-05,0.10776564478874207,0.0007791833952069283,0.0044666307512670755,0.02104150503873825,0.047406555525958495,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,acceleration_error,ok,1024,0.004916867603526498,0.003733244941824929,0.0038738801376894116,0.0004626265726983547,0.03164031729102135,0.0013280101644340902,0.0024146008654497564,0.006162342615425587,0.012423509126529095,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,off_map_ratio,ok,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_best,wall_crossing_count,ok,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,ADE,ok,1024,0.09239378224356187,0.06538740004695788,0.07374599203467369,0.01215065736323595,0.4436487555503845,0.02724683890119195,0.047407884150743484,0.11757461912930012,0.22207038924098013,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,FDE,ok,1024,0.1844108741297532,0.1303547828119798,0.14731202274560928,0.02393173798918724,0.8768184185028076,0.054507821425795557,0.09409940429031849,0.23401324450969696,0.4425822541117667,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,RMSE,ok,1024,0.0904170196636187,0.06391958198155054,0.07250257208943367,0.011823984794318676,0.4316794276237488,0.026656576339155434,0.046514240093529224,0.11549485102295876,0.21732309013605108,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,masked_ADE,ok,1024,0.09725462009555486,0.07023682762399715,0.07690975815057755,0.013030348345637321,0.4908045530319214,0.02838807860389352,0.0500189233571291,0.12258921191096306,0.2370614722371101,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,masked_RMSE,ok,1024,0.07312453913436912,0.052536983180470065,0.05768825486302376,0.009858498349785805,0.36557823419570923,0.02156799901276827,0.03738038334995508,0.09329237602651119,0.17759369686245915,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,endpoint_error,ok,1024,0.13142981560486078,0.09422390119715178,0.10457121953368187,0.017989180982112885,0.6567704677581787,0.038065817579627036,0.06755303405225277,0.16516757011413574,0.32432521879672954,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,path_length_error,ok,1024,0.14008844197451253,0.11785236303932685,0.10096986591815948,0.01842198148369789,0.8761329650878906,0.036932707950472835,0.06518009677529335,0.17007619515061378,0.37039290070533737,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,acceleration_error,ok,1024,0.017628457535693087,0.011359945847053438,0.014792927075177431,0.0024854198563843966,0.10774973779916763,0.00596357889007777,0.00986764905974269,0.021590616554021835,0.04043974690139288,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,off_map_ratio,ok,1024,0.007763671875,0.05336141155148854,0.0,0.0,0.5,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
span10_fixed_seed42,ddpm_v3_inpainting,seed_worst,wall_crossing_count,ok,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_trajectory_level.csv
