degradation,trajectory_id,delta0_auto,ADE_noisy,ADE_cond,ADE_e1,RMSE_noisy,RMSE_cond,RMSE_e1,smooth_noisy,smooth_cond,smooth_e1,e1_wins_vs_conditional,e1_wins_vs_noisy,confidence_min,confidence_mean,confidence_max,delta_min,delta_mean,delta_max
burst_medium,28,0.014054441824555397,0.0635489970445633,0.10027964413166046,0.0772886723279953,0.1263192743062973,0.1287756860256195,0.11923083662986755,0.4405098259449005,0.4281642735004425,0.4086984395980835,True,False,9.41221059425068e-12,0.35679906606674194,0.8433319330215454,0.002394801937043667,0.0635489970445633,0.3568284213542938
burst_medium,29,0.014054441824555397,0.06668880581855774,0.10321041196584702,0.07282400876283646,0.12353236973285675,0.12069348245859146,0.10038702934980392,0.4159512519836426,0.3131386339664459,0.31116050481796265,True,False,4.4903035283094805e-12,0.3812083601951599,0.8201472759246826,0.0027865928132086992,0.06668880581855774,0.3672299385070801
burst_medium,30,0.014054441824555397,0.07173442095518112,0.0685858428478241,0.05857206508517265,0.13695381581783295,0.11117329448461533,0.10716433078050613,0.3686743974685669,0.2894483506679535,0.2871776521205902,True,True,3.303451194774758e-14,0.33417338132858276,0.6588773727416992,0.005863763391971588,0.07173442095518112,0.43626707792282104
burst_medium,31,0.014054441824555397,0.09201844036579132,0.09143044054508209,0.08309312164783478,0.1926048845052719,0.14797410368919373,0.14494271576404572,0.409125953912735,0.2880312502384186,0.29480794072151184,True,True,1.2340597698753515e-20,0.32235264778137207,0.7270339727401733,0.004480303730815649,0.09201844036579132,0.6442751884460449
burst_medium,32,0.014054441824555397,0.08686502277851105,0.08689319342374802,0.07453189790248871,0.2014099359512329,0.15901772677898407,0.15561772882938385,0.529287576675415,0.366946280002594,0.3668915331363678,True,True,6.39409993118031e-18,0.4226524829864502,0.8293060660362244,0.002630513394251466,0.08686502277851105,0.5564315915107727
burst_medium,33,0.014054441824555397,0.07458179444074631,0.1572427600622177,0.10514362901449203,0.16582050919532776,0.1831592470407486,0.14996959269046783,0.6340656876564026,0.5912951827049255,0.5770719647407532,True,False,1.1037909343563932e-16,0.4366855025291443,0.7280339598655701,0.0044609857723116875,0.07458179444074631,0.5163968801498413
burst_medium,34,0.014054441824555397,0.07907097041606903,0.08802156150341034,0.07079847157001495,0.17642390727996826,0.14354649186134338,0.1367478370666504,0.466552197933197,0.35351601243019104,0.35637617111206055,True,True,6.10010587940855e-18,0.3810802698135376,0.9035122990608215,0.0014260414754971862,0.07907097041606903,0.5570931434631348
burst_medium,35,0.014054441824555397,0.04635611176490784,0.06149805709719658,0.04952540248632431,0.10269160568714142,0.09819786250591278,0.09215730428695679,0.25048765540122986,0.14883671700954437,0.15726830065250397,True,False,3.419528657629123e-13,0.3482257127761841,0.824101448059082,0.0027189957909286022,0.04635611176490784,0.4034201502799988
burst_medium,36,0.014054441824555397,0.08090303093194962,0.1408969759941101,0.10066044330596924,0.158644899725914,0.17964455485343933,0.1577020287513733,0.45960095524787903,0.3509259819984436,0.3462730348110199,True,False,2.7184063427875124e-15,0.40929192304611206,0.7814508080482483,0.0034658689983189106,0.08090303093194962,0.4713681638240814
burst_medium,37,0.014054441824555397,0.052293770015239716,0.053433336317539215,0.043397292494773865,0.12138814479112625,0.1029636412858963,0.10056561231613159,0.3341374695301056,0.24501000344753265,0.24559877812862396,True,True,1.1203191491366594e-14,0.41134920716285706,0.778364896774292,0.0035214792005717754,0.052293770015239716,0.4514649212360382
burst_medium,38,0.014054441824555397,0.08283419907093048,0.08640656620264053,0.07107903063297272,0.1513204425573349,0.12609057128429413,0.12063039839267731,0.45668888092041016,0.3595098555088043,0.3577386736869812,True,True,5.205396877427937e-12,0.3492012321949005,0.7565211057662964,0.0039215381257236,0.08283419907093048,0.3651530146598816
burst_medium,39,0.014054441824555397,0.04119951277971268,0.063901886343956,0.046755071729421616,0.08532475680112839,0.08064008504152298,0.07144874334335327,0.12274152040481567,0.08521053940057755,0.09101519733667374,True,False,7.157407999613952e-10,0.37614014744758606,0.674782395362854,0.005528525914996862,0.04119951277971268,0.29595425724983215
burst_medium,40,0.014054441824555397,0.09958430379629135,0.08843562752008438,0.07924795895814896,0.1930583119392395,0.14815926551818848,0.14609113335609436,0.5124158263206482,0.3813161551952362,0.38128283619880676,True,True,1.0215399323621624e-18,0.32378968596458435,0.8132838010787964,0.0029047043062746525,0.09958430379629135,0.5822083353996277
burst_medium,41,0.014054441824555397,0.11463101953268051,0.13912825286388397,0.10834980010986328,0.2310805469751358,0.1920701116323471,0.18195785582065582,0.7152886986732483,0.5816053152084351,0.5700626969337463,True,True,7.528584294664283e-23,0.41351643204689026,0.7793478965759277,0.0035037400666624308,0.11463101953268051,0.7159438133239746
burst_medium,42,0.014054441824555397,0.05482613295316696,0.0806703120470047,0.05828385427594185,0.1060149297118187,0.10676124691963196,0.07999144494533539,0.3156457543373108,0.24201996624469757,0.24678286910057068,True,False,1.6772591648894775e-10,0.3364437222480774,0.6969158053398132,0.00507492758333683,0.05482613295316696,0.31634706258773804
burst_medium,43,0.014054441824555397,0.10673482716083527,0.14168034493923187,0.11413723230361938,0.22565482556819916,0.19627253711223602,0.18777954578399658,0.773495614528656,0.6595085859298706,0.6522946357727051,True,False,2.147922125157974e-20,0.34847837686538696,0.9867633581161499,0.0001872762368293479,0.10673482716083527,0.6364863514900208
burst_medium,44,0.014054441824555397,0.09850816428661346,0.10740496963262558,0.09068826586008072,0.18643946945667267,0.1562996208667755,0.1480528861284256,0.469339519739151,0.3349330425262451,0.33962368965148926,True,True,8.880013368745899e-16,0.33575382828712463,0.8374152779579163,0.0024937523994594812,0.09850816428661346,0.48709261417388916
burst_medium,45,0.014054441824555397,0.07855905592441559,0.1046818345785141,0.08230229467153549,0.16220392286777496,0.1599101573228836,0.1521192342042923,0.383102148771286,0.2527780830860138,0.2576489746570587,True,False,2.7732277974414684e-15,0.4044119715690613,0.9472480416297913,0.0007616709335707128,0.07855905592441559,0.4710875451564789
burst_medium,46,0.014054441824555397,0.06624674797058105,0.07168938964605331,0.058798301964998245,0.13637983798980713,0.10756292194128036,0.10331935435533524,0.3864331543445587,0.300144761800766,0.3043293058872223,True,True,1.080039269824029e-12,0.3845916986465454,0.905524492263794,0.0013947758125141263,0.06624674797058105,0.3872564136981964
burst_medium,47,0.014054441824555397,0.06613819301128387,0.07092709839344025,0.06284551322460175,0.12440378218889236,0.1012391597032547,0.0982949286699295,0.2125980705022812,0.14205008745193481,0.14726418256759644,True,True,2.4722991666045746e-13,0.31197410821914673,0.6571251153945923,0.005901191383600235,0.06613819301128387,0.40797877311706543
