condition,trajectory_id,eps,L_zero,L_minus,L_plus,delta_L_minus,delta_L_plus,ADE_zero,ADE_minus,ADE_plus,accel_zero,accel_minus,accel_plus,grad_norm,x_norm,update_norm_minus,update_norm_plus,update_to_x_ratio_minus,update_to_x_ratio_plus,finite_minus,finite_plus
drift_medium,0,1e-07,2.2964658737182617,2.2963993549346924,2.296527862548828,-6.651878356933594e-05,6.198883056640625e-05,0.041799694299697876,0.04179919511079788,0.04180022329092026,0.24144287407398224,0.24144300818443298,0.2414429783821106,25.09122085571289,6.987510681152344,2.5091220855712888e-06,2.5091220855712888e-06,3.5908669053470964e-07,3.5908669053470964e-07,True,True
drift_medium,0,1e-06,2.2964658737182617,2.295833110809326,2.2970921993255615,-0.0006327629089355469,0.0006263256072998047,0.041799694299697876,0.04179472476243973,0.04180464148521423,0.24144287407398224,0.24144302308559418,0.2414429485797882,25.09122085571289,6.987510681152344,2.509122085571289e-05,2.509122085571289e-05,3.5908669053470962e-06,3.5908669053470962e-06,True,True
drift_medium,0,1e-05,2.2964658737182617,2.2901718616485596,2.302757501602173,-0.0062940120697021484,0.006291627883911133,0.041799694299697876,0.04175015538930893,0.04184931516647339,0.24144287407398224,0.2414429932832718,0.24144290387630463,25.09122085571289,6.987510681152344,0.0002509122085571289,0.0002509122085571289,3.5908669053470966e-05,3.5908669053470966e-05,True,True
drift_medium,0,0.0001,2.2964658737182617,2.233644962310791,2.359551429748535,-0.0628209114074707,0.06308555603027344,0.041799694299697876,0.041309550404548645,0.0423014834523201,0.24144287407398224,0.2414429783821106,0.2414429932832718,25.09122085571289,6.987510681152344,0.002509122085571289,0.002509122085571289,0.00035908669053470965,0.00035908669053470965,True,True
drift_medium,0,0.001,2.2964658737182617,1.6852766275405884,2.936358690261841,-0.6111892461776733,0.6398928165435791,0.041799694299697876,0.03748856484889984,0.047286249697208405,0.24144287407398224,0.24144227802753448,0.24144361913204193,25.09122085571289,6.987510681152344,0.02509122085571289,0.02509122085571289,0.0035908669053470966,0.0035908669053470966,True,True
drift_medium,0,0.01,2.2964658737182617,4.711350440979004,8.942473411560059,2.414884567260742,6.646007537841797,0.041799694299697876,0.07143095880746841,0.11791731417179108,0.24144287407398224,0.24143041670322418,0.2414633333683014,25.09122085571289,6.987510681152344,0.2509122085571289,0.2509122085571289,0.03590866905347097,0.03590866905347097,True,True
