condition,zeta,seed,trajectory_id,t,loss_mean,loss_isfinite,grad_norm,grad_max_abs,grad_isfinite,x_base_norm_after_ddpm,x_base_max_abs_after_ddpm,x_base_isfinite_after_ddpm,update_norm,update_max_abs,update_to_x_ratio,x_after_norm,x_after_max_abs,x_after_isfinite,first_nonfinite_stage
drift_medium,0.3,42,0,58,0.31301870942115784,True,0.4047639071941376,0.17019736766815186,True,4.159765243530273,1.625749945640564,True,0.12142916768789291,0.051059212535619736,0.029191351092882893,4.143192768096924,1.6036304235458374,True,none
drift_medium,0.3,42,0,57,0.29214152693748474,True,0.24915741384029388,0.10918465256690979,True,4.248827934265137,1.7933871746063232,True,0.0747472271323204,0.032755397260189056,0.017592434499287588,4.205968379974365,1.760631799697876,True,none
drift_medium,0.3,42,0,56,0.2750246524810791,True,0.29844939708709717,0.1591811180114746,True,4.1492533683776855,1.788201093673706,True,0.08953482657670975,0.04775433614850044,0.021578539228057636,4.109253406524658,1.7587168216705322,True,none
drift_medium,0.3,42,0,55,0.25842392444610596,True,0.30834585428237915,0.1509578824043274,True,4.005619525909424,1.8582627773284912,True,0.09250375628471375,0.0452873669564724,0.023093495447171528,3.974350690841675,1.8281491994857788,True,none
drift_medium,0.3,42,0,54,0.30270665884017944,True,0.4771556854248047,0.20120716094970703,True,3.8665478229522705,1.771149754524231,True,0.14314670860767365,0.06036214902997017,0.03702183838459242,3.8456509113311768,1.746192216873169,True,none
drift_medium,0.3,42,0,53,0.28360095620155334,True,0.27368083596229553,0.1109883189201355,True,3.9861340522766113,1.8153536319732666,True,0.08210424333810806,0.03329649567604065,0.02059746166619636,3.953221559524536,1.7858878374099731,True,none
drift_medium,0.3,42,0,52,0.2846476137638092,True,0.24653789401054382,0.10660572350025177,True,3.9663360118865967,1.6624939441680908,True,0.07396136969327927,0.03198171779513359,0.018647277858357927,3.9316399097442627,1.6305122375488281,True,none
drift_medium,0.3,42,0,51,0.3235775828361511,True,0.45830070972442627,0.20667016506195068,True,3.8467376232147217,1.736655354499817,True,0.13749022781848907,0.062001053243875504,0.035742034234077194,3.786524772644043,1.674654245376587,True,none
drift_medium,0.3,42,0,50,0.345953106880188,True,0.5351613163948059,0.2920273542404175,True,3.589742422103882,1.4823331832885742,True,0.1605483889579773,0.0876082107424736,0.04472420861434345,3.552213668823242,1.4316365718841553,True,none
drift_medium,0.3,42,0,49,0.2578837275505066,True,0.23400409519672394,0.14826750755310059,True,3.447037696838379,1.4192187786102295,True,0.07020123302936554,0.044480253010988235,0.02036567023729787,3.4093711376190186,1.3747385740280151,True,none
drift_medium,0.3,42,0,48,0.2121886909008026,True,0.21162627637386322,0.13318952918052673,True,3.4410769939422607,1.3334519863128662,True,0.06348788738250732,0.03995686024427414,0.01845000489505297,3.4155924320220947,1.2934951782226562,True,none
drift_medium,0.3,42,0,47,0.30419737100601196,True,0.6091841459274292,0.3461495637893677,True,3.376049757003784,1.3422337770462036,True,0.1827552318572998,0.10384487360715866,0.05413286089107863,3.332850933074951,1.2948403358459473,True,none
drift_medium,0.3,42,0,46,0.22813868522644043,True,0.3991096317768097,0.19688695669174194,True,3.27371883392334,1.304194688796997,True,0.11973290145397186,0.05906609073281288,0.036573972148500965,3.2397403717041016,1.2660006284713745,True,none
drift_medium,0.3,42,0,45,0.22335278987884521,True,0.4835319221019745,0.2320154309272766,True,3.246755361557007,1.5226256847381592,True,0.14505958557128906,0.06960463523864746,0.04467832325429038,3.215822458267212,1.4806079864501953,True,none
drift_medium,0.3,42,0,44,0.19606724381446838,True,0.27761054039001465,0.11777782440185547,True,3.2525534629821777,1.4405490159988403,True,0.08328317105770111,0.03533335030078888,0.025605473362862244,3.2236931324005127,1.405853271484375,True,none
drift_medium,0.3,42,0,43,0.22586925327777863,True,0.32453957200050354,0.12990665435791016,True,3.0312557220458984,1.30268394947052,True,0.09736187756061554,0.038971997797489166,0.032119321656857956,2.9975807666778564,1.264241099357605,True,none
drift_medium,0.3,42,0,42,0.19623246788978577,True,0.22300727665424347,0.0995188057422638,True,2.7810328006744385,1.3051167726516724,True,0.06690218299627304,0.029855642467737198,0.024056596160974546,2.7617223262786865,1.2796978950500488,True,none
drift_medium,0.3,42,0,41,0.19539698958396912,True,0.2427092343568802,0.10036194324493408,True,2.619145631790161,1.1211565732955933,True,0.0728127732872963,0.030108584091067314,0.02780020034147611,2.5940048694610596,1.1012564897537231,True,none
drift_medium,0.3,42,0,40,0.20101721584796906,True,0.4451620578765869,0.20359519124031067,True,2.6928627490997314,1.2290678024291992,True,0.13354861736297607,0.06107855960726738,0.049593547761605745,2.676361560821533,1.2113440036773682,True,none
drift_medium,0.3,42,0,39,0.19181063771247864,True,0.3365779221057892,0.1628323793411255,True,2.6345953941345215,1.126836895942688,True,0.10097337514162064,0.048849716782569885,0.038325951440734446,2.6151232719421387,1.1056658029556274,True,none
drift_medium,0.3,42,0,38,0.25467124581336975,True,0.8244232535362244,0.39416176080703735,True,2.5834274291992188,0.9970316886901855,True,0.24732698500156403,0.11824852973222733,0.09573599095761395,2.54925274848938,0.958708643913269,True,none
drift_medium,0.3,42,0,37,0.26526087522506714,True,0.9585229158401489,0.6107181310653687,True,2.5699331760406494,1.0491689443588257,True,0.287556916475296,0.1832154393196106,0.11189276015270046,2.5041263103485107,1.0180740356445312,True,none
drift_medium,0.3,42,0,36,0.17883363366127014,True,0.2828651964664459,0.1450158953666687,True,2.4778878688812256,1.0535666942596436,True,0.08485956490039825,0.04350477084517479,0.03424673326266308,2.452571392059326,1.0221147537231445,True,none
drift_medium,0.3,42,0,35,0.21411006152629852,True,0.40002894401550293,0.14341485500335693,True,2.2590444087982178,0.9594932198524475,True,0.1200086921453476,0.0430244579911232,0.05312365338100526,2.242999315261841,0.9327526092529297,True,none
drift_medium,0.3,42,0,34,0.18815651535987854,True,0.39605051279067993,0.20037126541137695,True,2.221148729324341,0.7830482125282288,True,0.11881515383720398,0.060111381113529205,0.053492660022498036,2.206542730331421,0.7857630848884583,True,none
drift_medium,0.3,42,0,33,0.16192872822284698,True,0.5376767516136169,0.2574407160282135,True,2.097670316696167,0.8463650941848755,True,0.16130302846431732,0.07723221927881241,0.07689627258409837,2.0807652473449707,0.830807089805603,True,none
drift_medium,0.3,42,0,32,0.18200281262397766,True,0.47212710976600647,0.2623612880706787,True,2.0994410514831543,0.8390849232673645,True,0.1416381299495697,0.07870838791131973,0.0674646853501515,2.0729780197143555,0.8105008602142334,True,none
drift_medium,0.3,42,0,31,0.1714157909154892,True,0.4400555193424225,0.18230462074279785,True,1.9180604219436646,0.6568303108215332,True,0.13201667368412018,0.054691389203071594,0.06882821425941962,1.893072247505188,0.6457291841506958,True,none
drift_medium,0.3,42,0,30,0.17970462143421173,True,0.616455614566803,0.3130838871002197,True,1.8421159982681274,0.6766393184661865,True,0.18493668735027313,0.09392517060041428,0.10039361664739987,1.8419345617294312,0.6464457511901855,True,none
drift_medium,0.3,42,0,29,0.19552141427993774,True,0.5979286432266235,0.3734318017959595,True,1.8898380994796753,0.6901212930679321,True,0.17937859892845154,0.1120295450091362,0.09491744238712539,1.8820273876190186,0.7154302000999451,True,none
drift_medium,0.3,42,0,28,0.1457182914018631,True,0.31166359782218933,0.17771577835083008,True,1.9167667627334595,0.6124609708786011,True,0.0934990793466568,0.05331473425030708,0.04877958088821981,1.8975954055786133,0.6197142601013184,True,none
drift_medium,0.3,42,0,27,0.20116479694843292,True,0.7058172225952148,0.43774521350860596,True,1.7879725694656372,0.5985369682312012,True,0.21174517273902893,0.13132357597351074,0.1184275286741081,1.7689783573150635,0.5893614292144775,True,none
drift_medium,0.3,42,0,26,0.14247842133045197,True,0.36667996644973755,0.16817224025726318,True,1.7778226137161255,0.5757328867912292,True,0.1100040078163147,0.050451673567295074,0.06187569387831949,1.7515138387680054,0.5824649930000305,True,none
drift_medium,0.3,42,0,25,0.13376812636852264,True,0.36065512895584106,0.22074159979820251,True,1.6911516189575195,0.5637806057929993,True,0.10819654911756516,0.06622248142957687,0.06397803006225841,1.6838250160217285,0.5630422830581665,True,none
drift_medium,0.3,42,0,24,0.23897138237953186,True,1.0777769088745117,0.6352506279945374,True,1.5812768936157227,0.522843599319458,True,0.32333311438560486,0.19057519733905792,0.20447596223712092,1.5546667575836182,0.4843825697898865,True,none
drift_medium,0.3,42,0,23,0.1460069864988327,True,0.5403242707252502,0.35183683037757874,True,1.634131908416748,0.5778021812438965,True,0.1620972901582718,0.10555105656385422,0.09919474023074604,1.6050817966461182,0.5782580971717834,True,none
drift_medium,0.3,42,0,22,0.19995848834514618,True,0.9721235036849976,0.5574507117271423,True,1.7037913799285889,0.5484665036201477,True,0.29163703322410583,0.16723522543907166,0.17116944988661584,1.7212884426116943,0.5754730105400085,True,none
drift_medium,0.3,42,0,21,0.3701569139957428,True,1.7963283061981201,1.282822847366333,True,1.7452216148376465,0.5889217853546143,True,0.5388985276222229,0.38484686613082886,0.30878515544402446,1.6806684732437134,0.58101886510849,True,none
drift_medium,0.3,42,0,20,0.27424776554107666,True,1.5823655128479004,0.9794352650642395,True,1.6248629093170166,0.6729881167411804,True,0.474709689617157,0.29383060336112976,0.2921536868709748,1.6025581359863281,0.6661874055862427,True,none
drift_medium,0.3,42,0,19,0.39029115438461304,True,2.148052215576172,1.4594781398773193,True,1.4701420068740845,0.6442250609397888,True,0.6444157361984253,0.4378434717655182,0.43833570715266296,1.5101399421691895,0.637173593044281,True,none
drift_medium,0.3,42,0,18,0.5022839307785034,True,2.570775270462036,1.520850419998169,True,1.5015239715576172,0.5843116641044617,True,0.7712326049804688,0.45625513792037964,0.5136332283659188,1.557726502418518,0.5868460536003113,True,none
drift_medium,0.3,42,0,17,0.5742506980895996,True,3.2569401264190674,2.1064274311065674,True,1.3996906280517578,0.5029360055923462,True,0.9770821332931519,0.6319282650947571,0.6980700689926482,1.5689938068389893,0.534846305847168,True,none
drift_medium,0.3,42,0,16,2.3894248008728027,True,6.589339256286621,4.433568954467773,True,1.4614073038101196,0.5552070736885071,True,1.976801872253418,1.3300707340240479,1.3526700373661953,1.66677725315094,0.8770789504051208,True,none
drift_medium,0.3,42,0,15,5.84677791595459,True,10.284723281860352,7.622069835662842,True,1.6091926097869873,0.83597332239151,True,3.0854172706604004,2.28662109375,1.9173697740675724,2.6584208011627197,1.4506478309631348,True,none
drift_medium,0.3,42,0,14,27.68426513671875,True,31.07044219970703,17.12493896484375,True,2.4447970390319824,1.373194694519043,True,9.32113265991211,5.137481689453125,3.812640685951992,7.587179660797119,4.403549671173096,True,none
drift_medium,0.3,42,0,13,548.9298095703125,True,172.31910705566406,84.3642578125,True,7.24112606048584,4.294576644897461,True,51.695735931396484,25.30927848815918,7.139184637799393,45.06652069091797,22.133928298950195,True,none
drift_medium,0.3,42,0,12,28922.537109375,True,1379.3021240234375,557.7508544921875,True,43.00718307495117,21.35112190246582,True,413.7906494140625,167.32525634765625,9.621431115191044,373.07696533203125,145.97413635253906,True,none
drift_medium,0.3,42,0,11,2341514.75,True,12912.2529296875,6215.2060546875,True,353.86590576171875,140.55397033691406,True,3873.67578125,1864.5618896484375,10.946733545611457,3528.939453125,1728.80615234375,True,none
drift_medium,0.3,42,0,10,231001040.0,True,135275.375,50517.44921875,True,3357.851806640625,1653.061279296875,True,40582.61328125,15155.2353515625,12.085885744270236,37344.2578125,14186.0087890625,True,none
drift_medium,0.3,42,0,9,28020752384.0,True,1518213.25,657866.875,True,35386.6953125,13599.4462890625,True,455464.03125,197360.078125,12.871053010963468,420537.46875,185455.90625,True,none
drift_medium,0.3,42,0,8,3923123372032.0,True,18938272.0,6920180.0,True,399891.0,177158.21875,True,5681482.0,2076054.125,14.207576564613857,5287988.0,1940444.375,True,none
drift_medium,0.3,42,0,7,652000530268160.0,True,247416656.0,85207920.0,True,5009208.5,1858203.75,True,74224992.0,25562378.0,14.817708626023453,69235968.0,23920304.0,True,none
drift_medium,0.3,42,0,6,1.2438953715669402e+17,True,3604462080.0,1280395904.0,True,65852340.0,22873552.0,True,1081338624.0,384118784.0,16.420656031357428,1015695296.0,361245248.0,True,none
drift_medium,0.3,42,0,5,2.7761360182506947e+19,True,54795886592.0,18726553600.0,True,963162624.0,347854656.0,True,16438767616.0,5617966080.0,17.06748913047523,15478386688.0,5305298944.0,True,none
drift_medium,0.3,42,0,4,7.039866496768834e+21,True,911795814400.0,317226156032.0,True,14741321728.0,5062985728.0,True,273538727936.0,95167848448.0,18.555916015077152,258832678912.0,90118995968.0,True,none
drift_medium,0.3,42,0,3,2.0594230431961734e+24,True,15924925038592.0,5363383926784.0,True,245996617728.0,86903816192.0,True,4777477406720.0,1609015230464.0,19.42090688418524,4531723173888.0,1522111348736.0,True,none
drift_medium,0.3,42,0,2,6.808927880190813e+26,True,300641100496896.0,102685671948288.0,True,4331315920896.0,1472129269760.0,True,90192333504512.0,30805703262208.0,20.823309855877312,85862956138496.0,29333573861376.0,True,none
drift_medium,0.3,42,0,1,2.5674526204080417e+29,True,5981364193067008.0,1994724143529984.0,True,82198224961536.0,28434833080320.0,True,1794409150545920.0,598417256480768.0,21.830266424677653,1712234346577920.0,569982425497600.0,True,none
drift_medium,0.3,42,0,0,1.0880647664385418e+32,True,1.2710056346360218e+17,4.241604904327578e+16,True,1666686352621568.0,558773634596864.0,True,3.813016989807411e+16,1.2724815571976192e+16,22.87783171566643,3.646358944323994e+16,1.216604247425024e+16,True,none
drift_medium,0.3,42,1,99,0.9333017468452454,True,1.0427473783493042,0.4261782169342041,True,6.624917507171631,2.3194265365600586,True,0.3128242492675781,0.12785346806049347,0.047219342569758974,6.445720195770264,2.2388548851013184,True,none
drift_medium,0.3,42,1,98,0.46101027727127075,True,0.5836861729621887,0.23003017902374268,True,6.331719875335693,2.30024790763855,True,0.17510586977005005,0.06900905817747116,0.027655340605342034,6.253031253814697,2.2430338859558105,True,none
drift_medium,0.3,42,1,97,0.5246698260307312,True,0.6642141938209534,0.44821596145629883,True,6.185985088348389,2.2777037620544434,True,0.199264258146286,0.1344648003578186,0.032212211200052514,6.124820709228516,2.227456569671631,True,none
drift_medium,0.3,42,1,96,0.32528895139694214,True,0.596372663974762,0.31573784351348877,True,6.1012420654296875,2.180330514907837,True,0.17891182005405426,0.09472135454416275,0.02932383572645955,6.058073997497559,2.1574866771698,True,none
drift_medium,0.3,42,1,95,0.4053424894809723,True,0.7858933806419373,0.4077489376068115,True,5.878071308135986,2.2217204570770264,True,0.23576802015304565,0.12232468277215958,0.04010975842138442,5.816313743591309,2.194664239883423,True,none
drift_medium,0.3,42,1,94,0.1044502705335617,True,0.2240540087223053,0.1587749719619751,True,5.787100791931152,2.212075710296631,True,0.06721620261669159,0.04763249307870865,0.011614831853351904,5.759396553039551,2.206843376159668,True,none
drift_medium,0.3,42,1,93,0.23022937774658203,True,0.31540927290916443,0.11685580015182495,True,5.6217875480651855,2.067678451538086,True,0.09462278336286545,0.035056740045547485,0.016831440632333095,5.592910289764404,2.0326216220855713,True,none
drift_medium,0.3,42,1,92,0.34898313879966736,True,0.5548748970031738,0.29955172538757324,True,5.442763805389404,1.8896416425704956,True,0.1664624661207199,0.08986552059650421,0.030584179669134057,5.3790740966796875,1.8619301319122314,True,none
drift_medium,0.3,42,1,91,0.17469008266925812,True,0.27837905287742615,0.12001645565032959,True,5.321598052978516,2.002164125442505,True,0.08351372927427292,0.036004938185214996,0.01569335534981157,5.296245574951172,1.998218297958374,True,none
drift_medium,0.3,42,1,90,0.08439604938030243,True,0.13920308649539948,0.07071578502655029,True,5.199832439422607,1.9989562034606934,True,0.04176092520356178,0.021214736625552177,0.008031205945588298,5.1786346435546875,1.995832920074463,True,none
drift_medium,0.3,42,1,89,0.08535553514957428,True,0.167362779378891,0.11226028203964233,True,5.044039726257324,2.003267526626587,True,0.050208836793899536,0.0336780846118927,0.009954092259131457,5.024377346038818,2.0032131671905518,True,none
drift_medium,0.3,42,1,88,0.1252250373363495,True,0.23549778759479523,0.1585855484008789,True,4.867001056671143,1.9763413667678833,True,0.07064934074878693,0.04757566750049591,0.01451599042739762,4.846752166748047,1.9681659936904907,True,none
drift_medium,0.3,42,1,87,0.07919985055923462,True,0.09689444303512573,0.04275941848754883,True,4.800658702850342,2.0917110443115234,True,0.02906833402812481,0.012827825732529163,0.0060550719864463035,4.797124862670898,2.0892536640167236,True,none
drift_medium,0.3,42,1,86,0.09022567421197891,True,0.09601336717605591,0.03600245714187622,True,4.532684326171875,1.9681763648986816,True,0.02880401536822319,0.010800737887620926,0.0063547366848164255,4.533945083618164,1.9607948064804077,True,none
drift_medium,0.3,42,1,85,0.08601977676153183,True,0.06738034635782242,0.03622736036777496,True,4.7237138748168945,1.9574668407440186,True,0.020214105024933815,0.010868208482861519,0.004279282268279447,4.712018013000488,1.9513367414474487,True,none
drift_medium,0.3,42,1,84,0.1188892126083374,True,0.12288328260183334,0.07967579364776611,True,4.580000877380371,2.0084891319274902,True,0.03686498478055,0.023902738466858864,0.00804912177257653,4.563781261444092,1.9997889995574951,True,none
drift_medium,0.3,42,1,83,0.1648605614900589,True,0.2344006448984146,0.10587954521179199,True,4.599691867828369,2.1936264038085938,True,0.07032019644975662,0.031763866543769836,0.015288023300339307,4.563965320587158,2.1819875240325928,True,none
drift_medium,0.3,42,1,82,0.12215246260166168,True,0.20198731124401093,0.08666801452636719,True,4.772012233734131,2.1162447929382324,True,0.06059619039297104,0.026000404730439186,0.012698247075854922,4.756816387176514,2.109215497970581,True,none
drift_medium,0.3,42,1,81,0.16609664261341095,True,0.21337629854679108,0.10342693328857422,True,4.78934907913208,1.9881727695465088,True,0.06401289254426956,0.031028080731630325,0.01336567693993534,4.78645133972168,1.9935007095336914,True,none
drift_medium,0.3,42,1,80,0.11226602643728256,True,0.1037558913230896,0.05028563737869263,True,4.864026069641113,2.0444412231445312,True,0.03112676925957203,0.015085691586136818,0.006399383723258351,4.85407829284668,2.0401864051818848,True,none
drift_medium,0.3,42,1,79,0.14910884201526642,True,0.1890791356563568,0.13700252771377563,True,4.7727179527282715,1.837877869606018,True,0.05672374367713928,0.04110075905919075,0.011884998074252825,4.761781692504883,1.8462213277816772,True,none
