degradation,seed,trajectory_id,method,ADE,RMSE,acceleration_RMS,ADE_high,ADE_mid,ADE_low,motion_usage_ratio,noisy_reversion_gap,max_update_to_x_ratio,update_to_x_ratio_t99,update_to_x_ratio_t80,update_to_x_ratio_t60,update_to_x_ratio_t40,update_to_x_ratio_t20,update_to_x_ratio_t0,win_vs_Formal_E1,win_vs_E2_Min_V2
gaussian_medium,44,21,noisy_input,1.2337125539779663,1.2722814083099365,0.18855586647987366,1.4057937860488892,1.466826319694519,1.0189082622528076,0.0,0.0,,,,,,,,True,True
gaussian_medium,44,22,noisy_input,1.658381462097168,1.6853511333465576,0.20391307771205902,,1.634162187576294,1.7033603191375732,0.0,0.0,,,,,,,,False,True
gaussian_medium,44,23,noisy_input,1.9165254831314087,2.015942096710205,0.4925385117530823,1.7646257877349854,1.7855669260025024,2.0812389850616455,0.0,0.0,,,,,,,,True,True
gaussian_medium,44,24,noisy_input,2.536684513092041,2.605647087097168,0.18575327098369598,2.802769422531128,2.4806647300720215,2.560028314590454,0.0,0.0,,,,,,,,True,False
gaussian_medium,44,25,noisy_input,0.5877410769462585,0.6946246027946472,0.21038880944252014,0.7881004214286804,0.574350893497467,0.5566070079803467,0.0,0.0,,,,,,,,True,False
gaussian_medium,44,26,noisy_input,1.8558213710784912,1.9369934797286987,0.20306536555290222,1.6803539991378784,1.9537707567214966,1.8272444009780884,0.0,0.0,,,,,,,,False,True
gaussian_medium,44,27,noisy_input,0.7543551921844482,0.828873872756958,0.21528460085391998,0.34410661458969116,0.7450852990150452,0.9425565004348755,0.0,0.0,,,,,,,,True,False
gaussian_medium,44,28,noisy_input,2.0952162742614746,2.263289451599121,0.3556481599807739,,2.0862975120544434,2.1160271167755127,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,29,noisy_input,1.0351123809814453,1.101407527923584,0.20522312819957733,0.6717190742492676,1.0779266357421875,1.0633032321929932,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,30,noisy_input,1.5479966402053833,1.7240194082260132,0.17874988913536072,1.4157307147979736,1.372109293937683,1.9511302709579468,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,31,noisy_input,1.91238272190094,1.9805406332015991,0.19208639860153198,2.635361433029175,1.8317829370498657,1.932834506034851,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,32,noisy_input,1.6005630493164062,1.6118443012237549,0.15330955386161804,1.6281273365020752,1.5533498525619507,1.6484127044677734,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,33,noisy_input,2.2251367568969727,2.3882250785827637,0.43413588404655457,2.0729215145111084,2.3670878410339355,1.8044154644012451,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,34,noisy_input,2.016525983810425,2.017409086227417,0.19032450020313263,,2.010557174682617,2.025479555130005,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,35,noisy_input,1.4779261350631714,1.5648777484893799,0.24947886168956757,,1.4596937894821167,1.5052745342254639,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,36,noisy_input,1.4470010995864868,1.4758927822113037,0.17136412858963013,1.3637943267822266,1.4622366428375244,1.4106690883636475,0.0,0.0,,,,,,,,True,False
gaussian_medium,44,37,noisy_input,0.8873035311698914,0.897855281829834,0.16085442900657654,0.9069398641586304,0.8913755416870117,0.8719748258590698,0.0,0.0,,,,,,,,False,False
gaussian_medium,44,38,noisy_input,1.6128041744232178,1.8163883686065674,0.21416746079921722,1.5675767660140991,1.6545395851135254,1.434277892112732,0.0,0.0,,,,,,,,True,True
gaussian_medium,44,39,noisy_input,1.4111562967300415,1.502397894859314,0.1498708724975586,,1.431378722190857,1.3639699220657349,0.0,0.0,,,,,,,,True,False
gaussian_medium,44,40,noisy_input,1.6463916301727295,1.9318511486053467,0.19406020641326904,2.523322105407715,1.4158563613891602,1.655434250831604,0.0,0.0,,,,,,,,True,False
