degradation,method,confidence_bin,N_frames,ADE_mean,ADE_std,ADE_median,ADE_min,ADE_max,ADE_p25,ADE_p75
bias_medium,E2_DPS_zeta_0.3,high,60,2.482180067896843,0.8910964713375265,2.5222495794296265,0.4562438130378723,4.503731727600098,1.9153191149234772,3.101217031478882
bias_medium,E2_DPS_zeta_0.3,mid,2100,2.289568331649616,1.1636915303456743,2.2157318592071533,0.0734194815158844,6.21531867980957,1.4513355493545532,2.9407392740249634
bias_medium,E2_DPS_zeta_0.3,low,840,2.2136460525737633,1.1224805910355187,2.1692742109298706,0.10496009141206741,4.890129566192627,1.2304999828338623,2.9999592900276184
bias_medium,E2_DPS_zeta_1.0,high,60,5.062886041402817,1.7480682687295004,5.769397020339966,1.5732297897338867,7.900827884674072,3.5652145743370056,6.4457913637161255
bias_medium,E2_DPS_zeta_1.0,mid,2100,5.721950693417873,2.9774541987190624,5.724196672439575,0.10946207493543625,13.696274757385254,3.259136915206909,7.945683002471924
bias_medium,E2_DPS_zeta_1.0,low,840,5.06553408347425,2.7470647063127522,4.926803112030029,0.4225814640522003,13.32480525970459,2.774074137210846,7.110331296920776
bias_medium,E2_DPS_zeta_3.0,high,60,16.247375077009202,8.78707943725017,17.116701126098633,1.8246455192565918,35.395362854003906,9.256403923034668,19.998615264892578
bias_medium,E2_DPS_zeta_3.0,mid,2100,16.515504848676777,9.467692819077861,16.49652099609375,0.10946207493543625,37.745670318603516,8.936763286590576,23.238123416900635
bias_medium,E2_DPS_zeta_3.0,low,840,15.541853179534277,8.660933626411813,15.766901016235352,0.5254555344581604,32.47090530395508,8.201549768447876,22.780484199523926
jump_medium,noisy_input,high,753,1.5301650736436425,0.6058216635639914,1.5567899942398071,0.1262088418006897,3.082285165786743,0.9930190443992615,2.0185351371765137
jump_medium,noisy_input,mid,1287,1.5713138788209096,0.8256332785789913,1.4738848209381104,0.09726355969905853,3.443779230117798,0.9639649391174316,2.199798107147217
jump_medium,noisy_input,low,960,1.7124503163387998,0.801039475356382,1.4864372611045837,0.08924581855535507,3.9447100162506104,1.140998125076294,2.3545015454292297
jump_medium,Formal_E1,high,753,1.5301650736436425,0.6058216635639914,1.5567899942398071,0.1262088418006897,3.082285165786743,0.9930190443992615,2.0185351371765137
jump_medium,Formal_E1,mid,1287,1.570763495297004,0.8259940057687577,1.4726170301437378,0.09991730749607086,3.431529998779297,0.9460374116897583,2.1685259342193604
jump_medium,Formal_E1,low,960,1.704181466368027,0.7831204726329739,1.4973329305648804,0.09446632117033005,3.95147967338562,1.1231665015220642,2.3269585371017456
jump_medium,E2_Min_V2_selected,high,753,1.52896232160914,0.6055242374877854,1.5638775825500488,0.12658867239952087,3.0655078887939453,0.9900345206260681,2.0135068893432617
jump_medium,E2_Min_V2_selected,mid,1287,1.571223217116925,0.8252662963781521,1.4769072532653809,0.08717336505651474,3.49967360496521,0.9488376379013062,2.182255268096924
jump_medium,E2_Min_V2_selected,low,960,1.7057672983966767,0.7931342725086048,1.4864251613616943,0.09151649475097656,3.946648120880127,1.1256140768527985,2.346789598464966
jump_medium,E2_DPS_zeta_0.3,high,753,1.823053618074255,0.8923374407494442,1.8090635538101196,0.1262088418006897,4.9213762283325195,1.1351902484893799,2.3312230110168457
jump_medium,E2_DPS_zeta_0.3,mid,1287,2.4580684820162575,1.0454962915151178,2.3655221462249756,0.12659884989261627,5.7499284744262695,1.7846709489822388,3.0545895099639893
jump_medium,E2_DPS_zeta_0.3,low,960,2.3724667727093522,1.2352788928591107,2.2672187089920044,0.11597013473510742,5.8011579513549805,1.379598468542099,3.170184910297394
jump_medium,E2_DPS_zeta_1.0,high,753,3.4548234355699017,2.370732833052569,2.7713992595672607,0.10864820331335068,10.748407363891602,1.5567899942398071,5.045891761779785
jump_medium,E2_DPS_zeta_1.0,mid,1287,6.506488495414444,2.7649374107055995,6.665263652801514,0.1909456104040146,13.031537055969238,4.526510953903198,8.545630931854248
jump_medium,E2_DPS_zeta_1.0,low,960,5.869940335551898,2.7066052827541855,5.855599641799927,0.5034503936767578,12.167316436767578,3.7073934078216553,8.085086584091187
jump_medium,E2_DPS_zeta_3.0,high,753,8.66606730620462,7.006026287506993,7.013210296630859,0.1262088418006897,36.87865447998047,3.006272554397583,12.646677017211914
jump_medium,E2_DPS_zeta_3.0,mid,1287,19.274493482030447,8.30681141530501,19.071874618530273,0.3161397874355316,38.61399841308594,13.600287914276123,25.679548263549805
jump_medium,E2_DPS_zeta_3.0,low,960,18.674111865274607,8.351844812447844,19.009379386901855,0.6682738065719604,37.8028678894043,12.607417345046997,25.153005599975586
combined_medium,noisy_input,high,192,1.4505619255360216,0.6757968803417126,1.5122137069702148,0.08105287700891495,2.8858819007873535,0.9274663329124451,1.822525143623352
combined_medium,noisy_input,mid,1818,1.5657752005401815,0.7363417806203101,1.548646092414856,0.032825857400894165,3.4312288761138916,1.0330709218978882,2.089247941970825
combined_medium,noisy_input,low,990,1.765809563253865,0.7666521716774125,1.7713366150856018,0.11622180044651031,3.4953112602233887,1.1960628032684326,2.2603251934051514
