geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,output_path,evaluated_windows,off_map_ratio,boundary_violation_count,infeasible_transition_count,window_violation_count,window_violation_rate,infeasible_transition_rate,mean_infeasible_transitions_per_window,masked_infeasible_transition_count,masked_segment_count,masked_infeasible_transition_rate,total_points,total_segments,internal_wall_crossing_count,door_valid_crossing_count,door_crossing_valid_ratio
two_room_v1,phase1_baseline,span20_random_seed9,,,savgol_w5_p2,,,outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed9/savgol_w5_p2/results.npz,27544,0.0,0,47,43,0.0015611385419692129,8.980845957472828e-05,0.0017063607319198373,24,137720,0.00017426662794074935,550880,523336,2502,2455,0.981215027977618
two_room_v1,phase1_baseline,span30_fixed_seed42,,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,27544,0.00019968051118210862,110,721,426,0.015466163229741505,0.0013776999862421084,0.02617629973860006,645,192808,0.003345296875648313,550880,523336,3052,2484,0.8138925294888598
two_room_v1,phase1_baseline,span30_fixed_seed42,,,linear_interp,,,outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/linear_interp/results.npz,27544,0.0,0,42,42,0.0015248329944815568,8.025436813060825e-05,0.0015248329944815568,42,192808,0.00021783328492593667,550880,523336,2491,2449,0.9831393014853472
two_room_v1,phase1_baseline,span30_fixed_seed42,,,savgol_w5_p2,,,outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/savgol_w5_p2/results.npz,27544,0.0,0,65,60,0.0021783328492593667,0.0001242031887735604,0.0023598605866976476,42,192808,0.00021783328492593667,550880,523336,2504,2439,0.9740415335463258
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_drift,,input_degraded,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_drift_input_degraded_span20_fixed_seed42.npy,27544,9.257914609352308e-05,51,641,603,0.021892245135056637,0.0012248345231361877,0.02327185593958757,1,137720,7.2611094975312225e-06,550880,523336,2271,1682,0.7406428885953324
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_drift,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_span20_fixed_seed42.npy,27544,0.00018515829218704617,102,1017,828,0.030060993319779263,0.001943302199734014,0.03692274179494627,352,137720,0.0025559105431309905,550880,523336,3232,2341,0.724319306930693
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_drift,,linear_interp,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_drift_linear_interp_span20_fixed_seed42.npy,27544,9.257914609352308e-05,51,730,687,0.02494191112401975,0.0013948973508415244,0.026503049665988963,90,137720,0.00065349985477781,550880,523336,2987,2309,0.7730164044191496
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_drift,,savgol_w5_p2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_drift_savgol_w5_p2_span20_fixed_seed42.npy,27544,8.894859134475748e-05,49,724,686,0.024905605576532094,0.0013834324411085804,0.026285216381063025,88,137720,0.0006389776357827476,550880,523336,2985,2310,0.7738693467336684
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_noise_drift,,input_degraded,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_drift_input_degraded_span20_fixed_seed42.npy,27544,0.0003249346500145222,179,3012,1309,0.04752396166134185,0.005755384685937906,0.10935230903282021,19,137720,0.00013796108045309325,550880,523336,4915,2152,0.4378433367243133
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_noise_drift,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_span20_fixed_seed42.npy,27544,0.00039391519024106883,217,2471,1333,0.048395294801045596,0.004721631991684119,0.08971100784199826,657,137720,0.004770548939878013,550880,523336,4729,2536,0.5362655952632692
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_noise_drift,,linear_interp,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_drift_linear_interp_span20_fixed_seed42.npy,27544,0.0003594249201277955,198,3229,1375,0.04992012779552716,0.006170032254612715,0.11723061283764159,236,137720,0.0017136218414173685,550880,523336,5735,2772,0.48334786399302526
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_noise_drift,,savgol_w5_p2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_drift_savgol_w5_p2_span20_fixed_seed42.npy,27544,0.0002831832704037177,156,1896,1115,0.040480685448736564,0.0036229114756103154,0.068835318036596,294,137720,0.0021347661922741794,550880,523336,4120,2406,0.5839805825242719
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_noise,,input_degraded,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_input_degraded_span20_fixed_seed42.npy,27544,0.0001561138541969213,86,2397,1068,0.03877432471681673,0.004580231438311142,0.0870243973279117,11,137720,7.987220447284345e-05,550880,523336,4449,2180,0.48999775230388853
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_noise,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_span20_fixed_seed42.npy,27544,0.00021420273017717107,118,2005,1075,0.03902846354923032,0.003831190669092132,0.07279262271275051,612,137720,0.004443799012489109,550880,523336,4414,2576,0.583597643860444
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_noise,,linear_interp,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_linear_interp_span20_fixed_seed42.npy,27544,0.00016882079581760092,93,2581,1126,0.04088004647110079,0.00493182200345476,0.09370461806564043,195,137720,0.0014159163520185885,550880,523336,5249,2803,0.5340064774242713
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_noise,,savgol_w5_p2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_noise_savgol_w5_p2_span20_fixed_seed42.npy,27544,0.00010710136508858553,59,1384,839,0.03046035434214348,0.002644572511732424,0.05024687772291606,245,137720,0.0017789718268951496,550880,523336,3773,2459,0.6517360190829579
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_only,,input_degraded,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_only_input_degraded_span20_fixed_seed42.npy,27544,0.0,0,0,0,0.0,0.0,0.0,0,137720,0.0,550880,523336,1813,1813,1.0
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_only,,kalman_cv_dt1.0_q1e-3_r1e-2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_span20_fixed_seed42.npy,27544,7.987220447284345e-05,44,408,270,0.009802497821667151,0.0007796138618401944,0.014812663374963694,320,137720,0.0023235550392099913,550880,523336,2792,2450,0.8775071633237822
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_only,,linear_interp,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_only_linear_interp_span20_fixed_seed42.npy,27544,0.0,0,24,24,0.0008713331397037467,4.585963893177614e-05,0.0008713331397037467,24,137720,0.00017426662794074935,550880,523336,2491,2467,0.9903653151344841
two_room_v1,controlled_benchmark,span20_fixed_seed42,missing_only,,savgol_w5_p2,,,outputs/stage3/controlled_benchmark/reconstruction/recon_missing_only_savgol_w5_p2_span20_fixed_seed42.npy,27544,0.0,0,49,44,0.001597444089456869,9.36300961523763e-05,0.0017789718268951496,24,137720,0.00017426662794074935,550880,523336,2504,2455,0.9804313099041534
two_room_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,27544,0.0005246151611966309,289,1001,687,0.02494191112401975,0.00191272910711283,0.03634185303514377,239,137720,0.0017354051699099622,550880,523336,2224,1524,0.685251798561151
two_room_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00018334301481266337,101,940,785,0.02849985477781005,0.0017961691914945657,0.03412721463839675,275,137720,0.001996805111821086,550880,523336,3122,2308,0.7392696989109545
two_room_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_replace_v1.npy,27544,0.00023054022654661632,127,983,799,0.029008132442637235,0.0018783343779139978,0.03568835318036596,318,137720,0.002309032820214929,550880,523336,3394,2561,0.7545668827342369
two_room_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_identity_refiner.npy,27544,0.00018515829218704617,102,1017,828,0.030060993319779263,0.001943302199734014,0.03692274179494627,352,137720,0.0025559105431309905,550880,523336,3232,2341,0.724319306930693
two_room_v1,refinement,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_light_savgol_refiner.npy,27544,0.00017245135056636655,95,965,802,0.029117049085100204,0.0018439396487151657,0.03503485332558815,280,137720,0.0020331106593087424,550880,523336,3169,2319,0.7317765856737141
two_room_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_ddpm_prior_interface_v0.npy,27544,0.0005028318327040372,277,1002,713,0.02588585535869881,0.001914639925401654,0.03637815858263142,221,137720,0.0016047051989544002,550880,523336,2186,1467,0.6710887465690759
two_room_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,9.80249782166715e-05,54,752,705,0.02559541097879756,0.0014369353531956525,0.027301771710717397,112,137720,0.000813244263723497,550880,523336,2989,2294,0.767480762796922
two_room_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_replace_v1.npy,27544,0.00019786523380772582,109,945,794,0.028826604705198954,0.0018057232829386857,0.034308742375835026,305,137720,0.002214638396747023,550880,523336,3373,2555,0.7574859175807886
two_room_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_identity_refiner.npy,27544,9.257914609352308e-05,51,730,687,0.02494191112401975,0.0013948973508415244,0.026503049665988963,90,137720,0.00065349985477781,550880,523336,2987,2309,0.7730164044191496
two_room_v1,refinement,span20_fixed_seed42,missing_drift,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_linear_interp_light_savgol_refiner.npy,27544,8.894859134475748e-05,49,724,686,0.024905605576532094,0.0013834324411085804,0.026285216381063025,88,137720,0.0006389776357827476,550880,523336,2985,2310,0.7738693467336684
two_room_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_interface_v0.npy,27544,0.0005010165553296544,276,999,712,0.025849549811211153,0.001908907470535182,0.03626924194016846,219,137720,0.0015901829799593377,550880,523336,2186,1469,0.672003659652333
two_room_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,9.43944234679059e-05,52,745,703,0.025522799883822247,0.0014235596251738845,0.027047632878303803,109,137720,0.0007914609352309033,550880,523336,2987,2296,0.7686642115835286
two_room_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,27544,0.0001942346790589602,107,940,797,0.028935521347661922,0.0017961691914945657,0.03412721463839675,304,137720,0.002207377287249492,550880,523336,3371,2555,0.7579353307623851
two_room_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_identity_refiner.npy,27544,8.894859134475748e-05,49,724,686,0.024905605576532094,0.0013834324411085804,0.026285216381063025,88,137720,0.0006389776357827476,550880,523336,2985,2310,0.7738693467336684
two_room_v1,refinement,span20_fixed_seed42,missing_drift,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_drift_savgol_w5_p2_light_savgol_refiner.npy,27544,8.894859134475748e-05,49,726,687,0.02494191112401975,0.0013872540776862284,0.026357827476038338,88,137720,0.0006389776357827476,550880,523336,2985,2308,0.7731993299832496
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,27544,0.0005482137670636073,302,1763,942,0.03419982573337206,0.0033687726431967224,0.06400668022073773,368,137720,0.00267208829509149,550880,523336,3074,1656,0.538711776187378
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00036305547487656113,200,2345,1276,0.0463258785942492,0.004480868887292294,0.08513650885855359,531,137720,0.003855649143189079,550880,523336,4569,2478,0.5423506237688772
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_replace_v1.npy,27544,0.0003576096427534127,197,2283,1242,0.04509148997966889,0.0043623981533852055,0.08288556491431891,469,137720,0.0034054603543421436,550880,523336,4761,2716,0.5704683889939088
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_identity_refiner.npy,27544,0.00039391519024106883,217,2471,1333,0.048395294801045596,0.004721631991684119,0.08971100784199826,657,137720,0.004770548939878013,550880,523336,4729,2536,0.5362655952632692
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_light_savgol_refiner.npy,27544,0.0003576096427534127,197,1915,1202,0.04363926808016265,0.0036592170230979717,0.06952512343886146,527,137720,0.0038266047051989543,550880,523336,4090,2414,0.5902200488997555
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_interface_v0.npy,27544,0.0005427679349404589,299,2304,1001,0.03634185303514377,0.004402525337450509,0.08364798141155969,276,137720,0.0020040662213186176,550880,523336,3713,1777,0.4785887422569351
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00037031658437409234,204,3250,1388,0.05039209991286669,0.006210159438678019,0.11799302933488237,257,137720,0.0018661051408655242,550880,523336,5743,2765,0.48145568518196064
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_replace_v1.npy,27544,0.00042477490560557653,234,3455,1463,0.0531150159744409,0.00660187718788694,0.12543566656985186,462,137720,0.003354632587859425,550880,523336,6161,3014,0.48920629767894824
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_identity_refiner.npy,27544,0.0003594249201277955,198,3229,1375,0.04992012779552716,0.006170032254612715,0.11723061283764159,236,137720,0.0017136218414173685,550880,523336,5735,2772,0.48334786399302526
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_linear_interp_light_savgol_refiner.npy,27544,0.0002831832704037177,156,1896,1115,0.040480685448736564,0.0036229114756103154,0.068835318036596,294,137720,0.0021347661922741794,550880,523336,4120,2406,0.5839805825242719
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_interface_v0.npy,27544,0.0005246151611966309,289,1552,890,0.03231193726401394,0.002965589984254857,0.05634620970084229,305,137720,0.002214638396747023,550880,523336,2769,1536,0.5547128927410617
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.0002958902120243973,163,1912,1126,0.04088004647110079,0.0036534845682314994,0.06941620679639848,310,137720,0.002250943944234679,550880,523336,4120,2398,0.5820388349514564
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,27544,0.0003467179785071159,191,2051,1197,0.04345774034272437,0.003919088310378036,0.0744626778971827,449,137720,0.003260238164391519,550880,523336,4470,2643,0.5912751677852349
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_identity_refiner.npy,27544,0.0002831832704037177,156,1896,1115,0.040480685448736564,0.0036229114756103154,0.068835318036596,294,137720,0.0021347661922741794,550880,523336,4120,2406,0.5839805825242719
two_room_v1,refinement,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_drift_savgol_w5_p2_light_savgol_refiner.npy,27544,0.00027047632878303803,149,1652,1079,0.039173685739180945,0.003156671813137258,0.0599767644496079,252,137720,0.0018297995933778681,550880,523336,3861,2375,0.6151256151256151
two_room_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,27544,0.0004102526866105141,226,1410,788,0.02860877142027302,0.0026942537872418483,0.05119082195759512,362,137720,0.0026285216381063026,550880,523336,2849,1710,0.6002106002106002
two_room_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00017971246006389776,99,1893,1028,0.037322102817310486,0.003617179020743843,0.06872640139413302,500,137720,0.0036305547487656114,550880,523336,4273,2520,0.5897495904516733
two_room_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_replace_v1.npy,27544,0.000196049956433343,108,1840,990,0.035942492012779555,0.0035159056514361712,0.06680220737728725,447,137720,0.0032457159453964566,550880,523336,4476,2781,0.621313672922252
two_room_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_identity_refiner.npy,27544,0.00021420273017717107,118,2005,1075,0.03902846354923032,0.003831190669092132,0.07279262271275051,612,137720,0.004443799012489109,550880,523336,4414,2576,0.583597643860444
two_room_v1,refinement,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_light_savgol_refiner.npy,27544,0.00017789718268951496,98,1490,919,0.03336479814115597,0.002847119250347769,0.054095265756607606,502,137720,0.003645076967760674,550880,523336,3804,2447,0.6432702418506835
two_room_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_ddpm_prior_interface_v0.npy,27544,0.0004175137961080453,230,1835,823,0.029879465582340982,0.003506351559992051,0.06662067963984897,227,137720,0.0016482718559395876,550880,523336,3345,1810,0.5411061285500748
two_room_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00017426662794074935,96,2604,1141,0.04142462968341563,0.004975770824097712,0.09453964565785652,218,137720,0.0015829218704618065,550880,523336,5265,2799,0.5316239316239316
two_room_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_replace_v1.npy,27544,0.00024324716816729596,134,2764,1205,0.043748184722625615,0.005281501750309552,0.1003485332558815,378,137720,0.0027446993900668024,550880,523336,5663,3085,0.5447642592265584
two_room_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_identity_refiner.npy,27544,0.00016882079581760092,93,2581,1126,0.04088004647110079,0.00493182200345476,0.09370461806564043,195,137720,0.0014159163520185885,550880,523336,5249,2803,0.5340064774242713
two_room_v1,refinement,span20_fixed_seed42,missing_noise,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_linear_interp_light_savgol_refiner.npy,27544,0.00010710136508858553,59,1384,839,0.03046035434214348,0.002644572511732424,0.05024687772291606,245,137720,0.0017789718268951496,550880,523336,3773,2459,0.6517360190829579
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_interface_v0.npy,27544,0.0004175137961080453,230,1187,721,0.02617629973860006,0.002268141308834095,0.04309468486784781,242,137720,0.001757188498402556,550880,523336,2475,1555,0.6282828282828283
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00011254719721173395,62,1375,845,0.030678187627069416,0.0026273751471330084,0.04992012779552716,236,137720,0.0017136218414173685,550880,523336,3753,2453,0.6536104449773514
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,27544,0.0001887888469358118,104,1493,910,0.03303804821376707,0.0028528517052142407,0.05420418239907058,354,137720,0.002570432762126053,550880,523336,4085,2722,0.6663402692778457
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_identity_refiner.npy,27544,0.00010710136508858553,59,1384,839,0.03046035434214348,0.002644572511732424,0.05024687772291606,245,137720,0.0017789718268951496,550880,523336,3773,2459,0.6517360190829579
two_room_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_light_savgol_refiner.npy,27544,9.80249782166715e-05,54,1187,796,0.028899215800174266,0.002268141308834095,0.04309468486784781,202,137720,0.001466744118501307,550880,523336,3541,2418,0.6828579497317142
two_room_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,27544,0.00040299157711298284,222,658,424,0.015393552134766193,0.001257318434046196,0.02388905024687772,228,137720,0.0016555329654371188,550880,523336,1928,1516,0.7863070539419087
two_room_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,5.082776648271856e-05,28,276,207,0.007515248329944816,0.0005273858477154256,0.010020331106593087,188,137720,0.00136508858553587,550880,523336,2640,2409,0.9125
