zeta,six_condition_mean_ADE,six_condition_mean_E3_fused_ADE,ADE_delta_vs_E3_fused,ADE_improvement_percent_vs_E3,high_conf_ratio_vs_E3,high_conf_preserved_2pct,acceleration_ratio_vs_E3,roughening_over_10pct,likelihood_before,likelihood_after,likelihood_decreased,finite_ok,nan_inf_cases,max_update_to_x_ratio,audit_decision
0.3,0.9592164754867554,0.1364939995110035,0.8227224759757519,-602.7535854493207,43.60614432408392,False,1.0291278112142002,False,0.35569901019334793,75.71049965752496,False,True,0,9.048129081726074,FAIL
1.0,3.023826559384664,0.1364939995110035,2.8873325598736606,-2115.354938838097,139.6817489658112,False,1.3120098723371416,True,0.35569901019334793,241.71240658230252,False,True,0,30.160432815551758,FAIL
3.0,9.43040566974216,0.1364939995110035,9.293911670231157,-6809.0258205687105,438.0814233388168,False,2.1060673175760436,True,0.35569901019334793,753.1506686740452,False,True,0,90.48128509521484,FAIL
