seed,zeta,t,loss_mean,loss_before_guidance_sum,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,x_after_isfinite,loss_isfinite,grad_isfinite,condition
42,1.0,1,231.93516540527344,231935.171875,28.107131958007812,32.586669921875,2.7046420574188232,7.657109260559082,True,True,True,drift_medium
42,1.0,0,566.8421630859375,566842.1875,28.249980926513672,32.63294982910156,1.4100931882858276,5.988328456878662,True,True,True,drift_medium
43,1.0,5,2.4484329223632812,2448.432861328125,21.101987838745117,31.476585388183594,4.7357892990112305,24.519874572753906,True,True,True,drift_medium
43,1.0,4,560.3056030273438,560305.625,27.358386993408203,31.686777114868164,1.358659267425537,4.2391791343688965,True,True,True,drift_medium
43,1.0,3,209.3129425048828,209312.9375,27.463788986206055,32.14508819580078,2.7735822200775146,10.354269981384277,True,True,True,drift_medium
43,1.0,2,562.0611572265625,562061.1875,27.85826873779297,32.17222213745117,1.3937711715698242,4.1599016189575195,True,True,True,drift_medium
43,1.0,1,226.98199462890625,226982.0,28.099353790283203,33.322967529296875,2.7572133541107178,8.449121475219727,True,True,True,drift_medium
43,1.0,0,571.4547119140625,571454.6875,28.247339248657227,32.59016418457031,1.4029518365859985,4.562298774719238,True,True,True,drift_medium
44,1.0,5,2.4628822803497314,2462.88232421875,21.377233505249023,30.838869094848633,4.858026504516602,26.79892349243164,True,True,True,drift_medium
44,1.0,4,569.5070190429688,569507.0,27.399517059326172,32.262184143066406,1.3253734111785889,5.004029273986816,True,True,True,drift_medium
44,1.0,3,201.0579376220703,201057.9375,27.47494888305664,32.71656799316406,2.8719968795776367,12.048398971557617,True,True,True,drift_medium
44,1.0,2,570.1367797851562,570136.75,27.85091781616211,32.63656997680664,1.360506534576416,4.9900712966918945,True,True,True,drift_medium
44,1.0,1,218.70989990234375,218709.90625,28.109216690063477,33.111934661865234,2.8436129093170166,9.009418487548828,True,True,True,drift_medium
44,1.0,0,579.9699096679688,579969.9375,28.25026512145996,32.68629455566406,1.3710778951644897,4.945431709289551,True,True,True,drift_medium
42,3.0,5,2.4177751541137695,2417.775146484375,20.950292587280273,31.041690826416016,14.20862102508545,76.80157470703125,True,True,True,drift_medium
42,3.0,4,1660.515869140625,1660515.875,27.27263641357422,31.7025203704834,1.4063470363616943,5.328413963317871,True,True,True,drift_medium
42,3.0,3,631.0986938476562,631098.6875,27.12718391418457,31.57051658630371,3.5000696182250977,9.700841903686523,True,True,True,drift_medium
42,3.0,2,1648.001708984375,1648001.75,27.79440689086914,32.16313171386719,1.4762829542160034,5.576951026916504,True,True,True,drift_medium
42,3.0,1,708.8999633789062,708899.9375,27.987571716308594,32.55802536010742,3.363769292831421,7.954914093017578,True,True,True,drift_medium
42,3.0,0,1674.1134033203125,1674113.375,28.232349395751953,32.61396408081055,1.4939990043640137,5.275002956390381,True,True,True,drift_medium
43,3.0,5,2.4484329223632812,2448.432861328125,21.101987838745117,31.476585388183594,14.207366943359375,73.55962371826172,True,True,True,drift_medium
43,3.0,4,1673.5,1673500.0,27.25684356689453,31.579055786132812,1.4020369052886963,5.991851806640625,True,True,True,drift_medium
43,3.0,3,617.0614013671875,617061.375,27.12498664855957,31.642004013061523,3.6004316806793213,10.557463645935059,True,True,True,drift_medium
43,3.0,2,1661.5693359375,1661569.375,27.793363571166992,32.118499755859375,1.468730092048645,6.262430667877197,True,True,True,drift_medium
43,3.0,1,695.0396118164062,695039.625,27.989900588989258,32.49924850463867,3.4590389728546143,9.326728820800781,True,True,True,drift_medium
43,3.0,0,1687.803466796875,1687803.5,28.22951889038086,32.593082427978516,1.4853172302246094,6.0082855224609375,True,True,True,drift_medium
44,3.0,5,2.4628822803497314,2462.88232421875,21.377233505249023,30.838869094848633,14.574079513549805,80.39677429199219,True,True,True,drift_medium
44,3.0,4,1701.4859619140625,1701486.0,27.309728622436523,31.682205200195312,1.3681024312973022,4.514126777648926,True,True,True,drift_medium
44,3.0,3,593.5767211914062,593576.75,27.108402252197266,31.700925827026367,3.717337131500244,11.353798866271973,True,True,True,drift_medium
44,3.0,2,1682.68505859375,1682685.0,27.78841209411621,32.05780792236328,1.437925100326538,4.4364752769470215,True,True,True,drift_medium
44,3.0,1,673.7227783203125,673722.75,27.989164352416992,32.30849075317383,3.5409677028656006,10.000767707824707,True,True,True,drift_medium
44,3.0,0,1709.0577392578125,1709057.75,28.23208999633789,32.613311767578125,1.4564379453659058,4.309446811676025,True,True,True,drift_medium
42,0.3,5,4.390390396118164,4390.390625,21.677898406982422,31.13382339477539,0.8080586194992065,2.771627902984619,True,True,True,burst_medium
42,0.3,4,175.76409912109375,175764.09375,28.623069763183594,33.3057746887207,0.8038106560707092,2.123319149017334,True,True,True,burst_medium
42,0.3,3,69.72663879394531,69726.640625,28.362611770629883,31.35846710205078,0.9842896461486816,2.348968982696533,True,True,True,burst_medium
42,0.3,2,173.5952911376953,173595.296875,28.805694580078125,31.695096969604492,0.8195087909698486,2.1576759815216064,True,True,True,burst_medium
42,0.3,1,75.7674560546875,75767.453125,28.746414184570312,31.252958297729492,1.0045644044876099,2.4157588481903076,True,True,True,burst_medium
42,0.3,0,174.51808166503906,174518.078125,28.98992156982422,31.31386375427246,0.8274510502815247,2.2743678092956543,True,True,True,burst_medium
43,0.3,5,4.466516494750977,4466.5166015625,21.73293685913086,29.620264053344727,0.8101651072502136,3.0655922889709473,True,True,True,burst_medium
43,0.3,4,176.01576232910156,176015.765625,28.597976684570312,32.271846771240234,0.8053232431411743,2.9067373275756836,True,True,True,burst_medium
43,0.3,3,69.15831756591797,69158.3203125,28.295597076416016,32.0970344543457,0.9821731448173523,2.6005918979644775,True,True,True,burst_medium
43,0.3,2,173.54974365234375,173549.75,28.782489776611328,31.132953643798828,0.8217809796333313,2.562525749206543,True,True,True,burst_medium
43,0.3,1,75.62687683105469,75626.875,28.732725143432617,31.086103439331055,1.0043083429336548,2.667614459991455,True,True,True,burst_medium
43,0.3,0,174.48587036132812,174485.875,28.984291076660156,31.2893009185791,0.8301694393157959,2.5017664432525635,True,True,True,burst_medium
44,0.3,5,4.496344089508057,4496.34423828125,22.018404006958008,30.11044692993164,0.8198867440223694,3.9804487228393555,True,True,True,burst_medium
44,0.3,4,178.70265197753906,178702.65625,28.611970901489258,31.866853713989258,0.7958415746688843,1.760209321975708,True,True,True,burst_medium
44,0.3,3,66.81997680664062,66819.9765625,28.30675506591797,31.50152015686035,0.9868341088294983,4.236581802368164,True,True,True,burst_medium
44,0.3,2,176.02206420898438,176022.0625,28.81043815612793,31.183177947998047,0.813679575920105,1.8193460702896118,True,True,True,burst_medium
44,0.3,1,73.42813873291016,73428.140625,28.729440689086914,31.272356033325195,1.0076299905776978,3.7860279083251953,True,True,True,burst_medium
44,0.3,0,176.71212768554688,176712.125,28.99083137512207,31.2900447845459,0.8221628665924072,1.818848729133606,True,True,True,burst_medium
42,1.0,5,4.390390396118164,4390.390625,21.677898406982422,31.13382339477539,2.693528413772583,9.23875904083252,True,True,True,burst_medium
42,1.0,4,590.5311279296875,590531.125,28.005565643310547,30.605234146118164,1.2409610748291016,3.0063040256500244,True,True,True,burst_medium
42,1.0,3,213.26651000976562,213266.515625,27.943967819213867,30.78519058227539,2.3453731536865234,5.297215461730957,True,True,True,burst_medium
42,1.0,2,586.504638671875,586504.625,28.493717193603516,30.87150764465332,1.2837215662002563,3.1826894283294678,True,True,True,burst_medium
42,1.0,1,236.71649169921875,236716.484375,28.742191314697266,31.13089370727539,2.398744821548462,4.93675422668457,True,True,True,burst_medium
42,1.0,0,596.8330078125,596833.0,28.900400161743164,31.170997619628906,1.2924597263336182,3.1780283451080322,True,True,True,burst_medium
43,1.0,5,4.466516494750977,4466.5166015625,21.73293685913086,29.620264053344727,2.700550079345703,10.218640327453613,True,True,True,burst_medium
43,1.0,4,591.9093627929688,591909.375,28.031700134277344,30.260210037231445,1.2464030981063843,3.850261688232422,True,True,True,burst_medium
43,1.0,3,212.5175323486328,212517.53125,27.872438430786133,31.06995391845703,2.352515697479248,5.077025413513184,True,True,True,burst_medium
43,1.0,2,584.8877563476562,584887.75,28.49110984802246,30.70895004272461,1.2959589958190918,3.759615898132324,True,True,True,burst_medium
43,1.0,1,238.28517150878906,238285.171875,28.757827758789062,31.389719009399414,2.4102060794830322,5.300889492034912,True,True,True,burst_medium
43,1.0,0,595.699462890625,595699.4375,28.90428924560547,31.18145751953125,1.305685043334961,3.791590929031372,True,True,True,burst_medium
44,1.0,5,4.496344089508057,4496.34423828125,22.018404006958008,30.11044692993164,2.7329554557800293,13.268162727355957,True,True,True,burst_medium
44,1.0,4,600.5333862304688,600533.375,28.032535552978516,30.535892486572266,1.2241082191467285,3.755307197570801,True,True,True,burst_medium
44,1.0,3,204.01498413085938,204014.984375,27.8633975982666,31.203754425048828,2.3789801597595215,7.287417411804199,True,True,True,burst_medium
44,1.0,2,593.0819702148438,593082.0,28.49478530883789,31.031408309936523,1.2718745470046997,3.3302807807922363,True,True,True,burst_medium
44,1.0,1,230.17633056640625,230176.328125,28.75179672241211,31.074155807495117,2.4379217624664307,5.913354396820068,True,True,True,burst_medium
