condition,version,version_available,zeta,seed,trajectory_id,t,likelihood_before_guidance,likelihood_after_guidance,likelihood_delta_after_minus_before,ADE_before_guidance,ADE_after_guidance,ADE_delta_after_minus_before,acceleration_RMS_before_guidance,acceleration_RMS_after_guidance,acceleration_delta_after_minus_before,update_to_x_ratio,grad_norm,loss_isfinite,grad_isfinite,before_isfinite,after_isfinite
drift_medium,A_current_post_base_update,True,0.3,42,2,99,3.9307608604431152,2.8218092918395996,-1.1089515686035156,1.3233482837677002,1.3086196184158325,-0.014728665351867676,0.5211901664733887,0.5175327658653259,-0.003657400608062744,0.09387320504594038,2.072446823120117,True,True,True,True
drift_medium,A_current_post_base_update,True,0.3,42,2,80,2.3526618480682373,2.3886404037475586,0.03597855567932129,1.3056905269622803,1.3093606233596802,0.0036700963973999023,0.495266318321228,0.4962116479873657,0.0009453296661376953,0.059748710366478615,0.9853706955909729,True,True,True,True
drift_medium,A_current_post_base_update,True,0.3,42,2,60,1.6327996253967285,1.5917099714279175,-0.041089653968811035,1.2968088388442993,1.2963100671768188,-0.0004987716674804688,0.5152352452278137,0.5160409808158875,0.0008057355880737305,0.06228293620209378,0.6964742541313171,True,True,True,True
drift_medium,A_current_post_base_update,True,0.3,42,2,40,1.8467916250228882,1.4638713598251343,-0.3829202651977539,1.3064017295837402,1.2926373481750488,-0.013764381408691406,0.5158001184463501,0.5151898264884949,-0.0006102919578552246,0.1990060558083638,1.6007251739501953,True,True,True,True
drift_medium,A_current_post_base_update,True,0.3,42,2,20,12.88927936553955,5.138283729553223,-7.750995635986328,1.2339733839035034,1.3079311847686768,0.07395780086517334,0.5400881767272949,0.5471552014350891,0.0070670247077941895,0.956107828913394,8.049955368041992,True,True,True,True
drift_medium,A_current_post_base_update,True,0.3,42,2,0,107.67030334472656,126.17616271972656,18.505859375,1.4813454151153564,2.5992963314056396,1.1179509162902832,0.506163477897644,0.5091212391853333,0.002957761287689209,2.063892217887376,27.86827850341797,True,True,True,True
drift_medium,A_current_post_base_update,True,1.0,42,2,99,3.9307608604431152,1.7696703672409058,-2.1610904932022095,1.3233482837677002,1.2895475625991821,-0.033800721168518066,0.5211901664733887,0.5116742849349976,-0.009515881538391113,0.3129106954857663,2.072446823120117,True,True,True,True
drift_medium,A_current_post_base_update,True,1.0,42,2,80,1.7184958457946777,1.7930506467819214,0.07455480098724365,1.2910780906677246,1.3010258674621582,0.009947776794433594,0.507936418056488,0.5086174011230469,0.0006809830665588379,0.3055602632570691,1.5818793773651123,True,True,True,True
drift_medium,A_current_post_base_update,True,1.0,42,2,60,2.2571349143981934,1.9838343858718872,-0.27330052852630615,1.3056471347808838,1.3012560606002808,-0.004391074180603027,0.5202695727348328,0.5268727540969849,0.0066031813621521,0.47500516680225546,1.6093871593475342,True,True,True,True
drift_medium,A_current_post_base_update,True,1.0,42,2,40,4.947376728057861,2.6835250854492188,-2.2638516426086426,1.255692720413208,1.3182299137115479,0.06253719329833984,0.5279392600059509,0.5600748658180237,0.032135605812072754,0.8582936306248251,3.6904470920562744,True,True,True,True
drift_medium,A_current_post_base_update,True,1.0,42,2,20,59.4443473815918,51.15514373779297,-8.289203643798828,1.1377179622650146,1.7685573101043701,0.6308393478393555,0.5552095174789429,0.5833919048309326,0.028182387351989746,1.7639892540780746,11.499204635620117,True,True,True,True
drift_medium,A_current_post_base_update,True,1.0,42,2,0,294.37030029296875,485.8841247558594,191.51382446289062,3.5266499519348145,6.9225006103515625,3.395850658416748,0.6928704380989075,0.7013460397720337,0.00847560167312622,2.2182410945926088,27.960229873657227,True,True,True,True
drift_medium,B_pre_step_guidance,True,0.3,42,2,99,3.058305263519287,2.8383870124816895,-0.21991825103759766,1.3194000720977783,1.3088867664337158,-0.0105133056640625,0.5150040984153748,0.517582893371582,0.0025787949562072754,0.09213771501960465,2.072446823120117,True,True,True,True
