epoch,train_loss,val_loss
1,0.21231319581043762,0.12776408090578212
2,0.11953708898722486,0.11506251830321092
3,0.11196191317213161,0.10817972056707077
4,0.1103855537934688,0.10519731742325378
5,0.10742300136368656,0.10606097869693779
6,0.10578442972069,0.10499665790643448
7,0.10489813091219302,0.10637542973230552
8,0.10514765298224443,0.10452267220986029
9,0.10388150293749479,0.10351558089338898
10,0.10255360176662982,0.10298373117185845
11,0.10265346426227351,0.1020122044289269
12,0.10249799839138646,0.10225895473259815
13,0.10212643781515654,0.10314478907870982
14,0.1015705538999969,0.09839047060211913
15,0.0998828067463693,0.1009667788002942
16,0.09960269115948364,0.09992125582257164
17,0.09857690438315282,0.09972737983891473
18,0.09788508851113922,0.09692796690548285
19,0.09834676170181407,0.09949382203614968
20,0.09739007110183935,0.0958540860782955
21,0.09794477272412908,0.09621792875452333
22,0.09742467240159002,0.09676425169923615
23,0.09631711879398001,0.09522539769620096
24,0.0964512709951366,0.09628099589631199
25,0.09643391247507489,0.09650368961355212
26,0.09502112749008472,0.09638006066747283
27,0.09594132746888988,0.09461576817292598
28,0.09546562608299686,0.09429979981313706
29,0.09370325890371198,0.09364132028814
30,0.0954580453854893,0.09374898952468765
31,0.09508674269260294,0.09438858873734272
32,0.09425177270082734,0.09425708049713367
33,0.09367256144949697,0.09228498401818636
34,0.09350301121926388,0.09648321700215919
35,0.09395657497577505,0.0927334715210144
36,0.09289698786008581,0.0957079207895121
37,0.09339464418716577,0.09136461823951512
38,0.09318081228031141,0.09455624351527074
39,0.0925351804759648,0.09240568982836114
40,0.09254071509192033,0.09031221458090731
41,0.09275871553226621,0.0920388912615558
42,0.09317849830574748,0.09090202221916685
43,0.09247427122001713,0.09406319694517391
44,0.09231476561221275,0.09171707971758589
45,0.09255301565762179,0.09437616341802203
46,0.09084646074505769,0.09141288757923156
47,0.0913370403682742,0.09055115901093803
48,0.09051169744936788,0.09033199712396577
49,0.09254896466350661,0.09302688655821052
50,0.09099444424141899,0.0918088003042995
51,0.09083964934362031,0.08858757134699938
52,0.09095977189032102,0.09069388941684202
53,0.09195615721999323,0.09051485153758022
54,0.09100860491693454,0.08987371368760957
55,0.0916522933326786,0.09002763271558971
56,0.09258819683447508,0.0919919592127648
57,0.09062890383190371,0.09071812577447541
58,0.09061589932807708,0.09212734938824417
59,0.09100966509133401,0.09389012555281322
60,0.09076072674011505,0.09017375589387745
61,0.09099763745730033,0.09113878817274929
62,0.09239717585216879,0.09374671936117768
63,0.09000619910814896,0.09117887858417574
64,0.09079966655596022,0.0929761154291866
65,0.09059234081323235,0.08915734165402972
66,0.09068002496181915,0.08910151838182329
67,0.09104002769077317,0.08826374418501712
68,0.0898898467122042,0.09261590485472028
69,0.0896906866240513,0.095009960928107
70,0.09090297307099578,0.09131567698754292
71,0.09159505394749487,0.093325059639441
72,0.08942770865879515,0.09222262160838353
73,0.09016490009713961,0.08981910089569131
74,0.09019418135755267,0.08963066920772329
75,0.08964969943729935,0.09143586738999321
76,0.08988998758699106,0.09163163475336007
77,0.09028167394014065,0.09274363068454561
78,0.09075743865829237,0.0926941531183029
79,0.08969921968844785,0.08966799923428544
80,0.09036991570754972,0.08892675215018267
81,0.08926984259284404,0.08874813549669765
82,0.09035191558039654,0.0914984396180591
83,0.08950143931263804,0.0887918700660919
84,0.09011552237520033,0.08907907977751867
85,0.09075191872197895,0.09048010551280969
86,0.08891466907370453,0.0907228588169842
87,0.08917044214318239,0.09133472970208606
88,0.09071950760324496,0.09032431456543717
89,0.08960934232418763,0.0882125494602812
90,0.08965335055639412,0.0879741966228723
91,0.08981446747656663,0.09027959550017708
92,0.09059078483313365,0.0918122088349452
93,0.08965774598224255,0.08873189701463147
94,0.08983484353831168,0.09075379313401521
95,0.09099965330175355,0.09002488671659349
96,0.08914110815864201,0.08954057654137423
97,0.08934792262341362,0.0887013994813048
98,0.08963315173393889,0.08864238150133825
99,0.0897252113437717,0.0901065128818619
100,0.08899994574756234,0.09256644744531858
