degradation,traj_idx,method,t_start,ADE,RMSE,smooth,noisy_ADE,noisy_RMSE,noisy_smooth,kalman_ADE,kalman_RMSE,kalman_smooth,delta_ADE_vs_noisy,delta_RMSE_vs_noisy,delta_smooth_vs_noisy,delta_ADE_vs_kalman,delta_RMSE_vs_kalman,delta_smooth_vs_kalman,improved_ADE_vs_noisy,improved_RMSE_vs_noisy,improved_smooth_vs_noisy,improved_ADE_vs_kalman,improved_RMSE_vs_kalman,improved_smooth_vs_kalman
gaussian_medium,115,kalman_cv,-1,0.11679557710886002,0.14621074497699738,0.17673762142658234,0.069786436855793,0.07676728814840317,0.4905249774456024,0.11679557710886002,0.14621074497699738,0.17673762142658234,0.04700914025306702,0.06944345682859421,-0.3137873411178589,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,116,kalman_cv,-1,0.06919886916875839,0.07904010266065598,0.0969761312007904,0.08216828107833862,0.08877268433570862,0.1972154825925827,0.06919886916875839,0.07904010266065598,0.0969761312007904,-0.01296941190958023,-0.009732581675052643,-0.1002393513917923,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,117,kalman_cv,-1,0.03831713646650314,0.04369094595313072,0.05668577179312706,0.05175156146287918,0.057742949575185776,0.1293429434299469,0.03831713646650314,0.04369094595313072,0.05668577179312706,-0.013434424996376038,-0.014052003622055054,-0.07265716791152954,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,118,kalman_cv,-1,0.10341504961252213,0.12015019357204437,0.08345627039670944,0.06253249943256378,0.0691952109336853,0.15853089094161987,0.10341504961252213,0.12015019357204437,0.08345627039670944,0.040882550179958344,0.05095498263835907,-0.07507462054491043,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,119,kalman_cv,-1,0.06439428776502609,0.07090190798044205,0.07135967165231705,0.06780588626861572,0.07269803434610367,0.14165262877941132,0.06439428776502609,0.07090190798044205,0.07135967165231705,-0.00341159850358963,-0.001796126365661621,-0.07029295712709427,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,120,kalman_cv,-1,0.07857690006494522,0.09154228866100311,0.14875134825706482,0.059413619339466095,0.06552422046661377,0.4000716209411621,0.07857690006494522,0.09154228866100311,0.14875134825706482,0.019163280725479126,0.026018068194389343,-0.2513202726840973,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,121,kalman_cv,-1,0.041555702686309814,0.051145587116479874,0.08577560633420944,0.06543900072574615,0.07137785851955414,0.19479991495609283,0.041555702686309814,0.051145587116479874,0.08577560633420944,-0.02388329803943634,-0.020232271403074265,-0.10902430862188339,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,122,kalman_cv,-1,0.12390325218439102,0.13954085111618042,0.19669532775878906,0.067314513027668,0.07474789768457413,0.5100261569023132,0.12390325218439102,0.13954085111618042,0.19669532775878906,0.05658873915672302,0.06479295343160629,-0.31333082914352417,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,123,kalman_cv,-1,0.1108345240354538,0.13837650418281555,0.09484073519706726,0.06365425139665604,0.06980235129594803,0.17862099409103394,0.1108345240354538,0.13837650418281555,0.09484073519706726,0.04718027263879776,0.06857415288686752,-0.08378025889396667,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,124,kalman_cv,-1,0.1535102128982544,0.18486125767230988,0.11638464033603668,0.07229502499103546,0.07947789877653122,0.17555390298366547,0.1535102128982544,0.18486125767230988,0.11638464033603668,0.08121518790721893,0.10538335889577866,-0.059169262647628784,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,125,kalman_cv,-1,0.07737384736537933,0.09418966621160507,0.11674678325653076,0.0507008321583271,0.05799226090312004,0.3153918981552124,0.07737384736537933,0.09418966621160507,0.11674678325653076,0.02667301520705223,0.03619740530848503,-0.19864511489868164,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,126,kalman_cv,-1,0.07590890675783157,0.09671558439731598,0.11917459964752197,0.0687909722328186,0.07765668630599976,0.29283303022384644,0.07590890675783157,0.09671558439731598,0.11917459964752197,0.00711793452501297,0.019058898091316223,-0.17365843057632446,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,127,kalman_cv,-1,0.08921194076538086,0.10469946265220642,0.07968658953905106,0.05025341361761093,0.0581631101667881,0.16333498060703278,0.08921194076538086,0.10469946265220642,0.07968658953905106,0.03895852714776993,0.04653635248541832,-0.08364839106798172,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,128,kalman_cv,-1,0.13366277515888214,0.14393240213394165,0.1283629685640335,0.07547896355390549,0.08421705663204193,0.2059471160173416,0.13366277515888214,0.14393240213394165,0.1283629685640335,0.058183811604976654,0.05971534550189972,-0.0775841474533081,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,129,kalman_cv,-1,0.0845702514052391,0.10369555652141571,0.10589858144521713,0.0584014467895031,0.0626315027475357,0.2846340537071228,0.0845702514052391,0.10369555652141571,0.10589858144521713,0.026168804615736008,0.041064053773880005,-0.17873546481132507,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,130,kalman_cv,-1,0.07837707549333572,0.09628422558307648,0.0981823056936264,0.06082163378596306,0.06922893226146698,0.24782146513462067,0.07837707549333572,0.09628422558307648,0.0981823056936264,0.017555441707372665,0.027055293321609497,-0.14963915944099426,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,131,kalman_cv,-1,0.09656856209039688,0.11531996726989746,0.13231748342514038,0.0703960657119751,0.07499675452709198,0.3548932671546936,0.09656856209039688,0.11531996726989746,0.13231748342514038,0.026172496378421783,0.04032321274280548,-0.22257578372955322,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,132,kalman_cv,-1,0.05540088564157486,0.06369918584823608,0.06872966885566711,0.057657770812511444,0.0630909726023674,0.14972493052482605,0.05540088564157486,0.06369918584823608,0.06872966885566711,-0.0022568851709365845,0.0006082132458686829,-0.08099526166915894,0.0,0.0,0.0,True,False,True,False,False,False
gaussian_medium,133,kalman_cv,-1,0.091493621468544,0.10401055961847305,0.08613310754299164,0.07890082895755768,0.08592783659696579,0.17625902593135834,0.091493621468544,0.10401055961847305,0.08613310754299164,0.012592792510986328,0.018082723021507263,-0.0901259183883667,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,134,kalman_cv,-1,0.08807655423879623,0.11113647371530533,0.09065839648246765,0.06966028362512589,0.07659758627414703,0.18685060739517212,0.08807655423879623,0.11113647371530533,0.09065839648246765,0.01841627061367035,0.034538887441158295,-0.09619221091270447,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,135,kalman_cv,-1,0.11236073821783066,0.13847272098064423,0.10575899481773376,0.06959477066993713,0.07729489356279373,0.1987147331237793,0.11236073821783066,0.13847272098064423,0.10575899481773376,0.042765967547893524,0.061177827417850494,-0.09295573830604553,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,136,kalman_cv,-1,0.0999903678894043,0.1170007660984993,0.11569443345069885,0.07904346287250519,0.08483950793743134,0.20913536846637726,0.0999903678894043,0.1170007660984993,0.11569443345069885,0.02094690501689911,0.03216125816106796,-0.0934409350156784,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,137,kalman_cv,-1,0.06587661802768707,0.0733184665441513,0.057983994483947754,0.06061019375920296,0.0663548931479454,0.13794785737991333,0.06587661802768707,0.0733184665441513,0.057983994483947754,0.005266424268484116,0.006963573396205902,-0.07996386289596558,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,138,kalman_cv,-1,0.10961546003818512,0.12978191673755646,0.10056919604539871,0.07277632504701614,0.07930939644575119,0.20100384950637817,0.10961546003818512,0.12978191673755646,0.10056919604539871,0.036839134991168976,0.05047252029180527,-0.10043465346097946,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,139,kalman_cv,-1,0.1312113106250763,0.15030963718891144,0.10507964342832565,0.05832662433385849,0.06483396142721176,0.1707523912191391,0.1312113106250763,0.15030963718891144,0.10507964342832565,0.0728846862912178,0.08547567576169968,-0.06567274779081345,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,140,kalman_cv,-1,0.08207020163536072,0.094312384724617,0.14707915484905243,0.06620535999536514,0.07372128963470459,0.39643633365631104,0.08207020163536072,0.094312384724617,0.14707915484905243,0.015864841639995575,0.020591095089912415,-0.2493571788072586,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,141,kalman_cv,-1,0.06886309385299683,0.07401607185602188,0.07892601191997528,0.07058821618556976,0.07576961815357208,0.16859117150306702,0.06886309385299683,0.07401607185602188,0.07892601191997528,-0.001725122332572937,-0.0017535462975502014,-0.08966515958309174,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,142,kalman_cv,-1,0.06528003513813019,0.07548685371875763,0.12546157836914062,0.053529269993305206,0.06264203041791916,0.3380206823348999,0.06528003513813019,0.07548685371875763,0.12546157836914062,0.011750765144824982,0.01284482330083847,-0.21255910396575928,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,143,kalman_cv,-1,0.05920374393463135,0.06757593899965286,0.1394093930721283,0.06082773953676224,0.06577008217573166,0.39537718892097473,0.05920374393463135,0.06757593899965286,0.1394093930721283,-0.00162399560213089,0.0018058568239212036,-0.25596779584884644,0.0,0.0,0.0,True,False,True,False,False,False
gaussian_medium,144,kalman_cv,-1,0.07690069079399109,0.0877382755279541,0.0861901193857193,0.058723390102386475,0.06540987640619278,0.16571247577667236,0.07690069079399109,0.0877382755279541,0.0861901193857193,0.018177300691604614,0.022328399121761322,-0.07952235639095306,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,145,kalman_cv,-1,0.08310166001319885,0.09842685610055923,0.14972013235092163,0.05548446252942085,0.06352952122688293,0.41859737038612366,0.08310166001319885,0.09842685610055923,0.14972013235092163,0.027617197483778,0.0348973348736763,-0.268877238035202,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,146,kalman_cv,-1,0.08351430296897888,0.09310465306043625,0.11195879429578781,0.07215584814548492,0.07738816738128662,0.2740419805049896,0.08351430296897888,0.09310465306043625,0.11195879429578781,0.011358454823493958,0.015716485679149628,-0.16208317875862122,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,147,kalman_cv,-1,0.05841634422540665,0.06950921565294266,0.06968433409929276,0.058708298951387405,0.06445464491844177,0.1274281144142151,0.05841634422540665,0.06950921565294266,0.06968433409929276,-0.00029195472598075867,0.005054570734500885,-0.05774378031492233,0.0,0.0,0.0,True,False,True,False,False,False
gaussian_medium,148,kalman_cv,-1,0.08347165584564209,0.0928395614027977,0.0996411144733429,0.0760311409831047,0.08489557355642319,0.21771861612796783,0.08347165584564209,0.0928395614027977,0.0996411144733429,0.007440514862537384,0.007943987846374512,-0.11807750165462494,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,149,kalman_cv,-1,0.05002996325492859,0.059157051146030426,0.05983170494437218,0.05259985849261284,0.05873362720012665,0.1418168544769287,0.05002996325492859,0.059157051146030426,0.05983170494437218,-0.00256989523768425,0.0004234239459037781,-0.08198514580726624,0.0,0.0,0.0,True,False,True,False,False,False
gaussian_medium,150,kalman_cv,-1,0.15172353386878967,0.18191339075565338,0.12546305358409882,0.06264053285121918,0.0715055987238884,0.20010407269001007,0.15172353386878967,0.18191339075565338,0.12546305358409882,0.0890830010175705,0.11040779203176498,-0.07464101910591125,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,151,kalman_cv,-1,0.10786683857440948,0.1319304257631302,0.09199569374322891,0.057472534477710724,0.06720471382141113,0.14393165707588196,0.10786683857440948,0.1319304257631302,0.09199569374322891,0.05039430409669876,0.06472571194171906,-0.051935963332653046,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,152,kalman_cv,-1,0.05814840644598007,0.06522561609745026,0.06451665610074997,0.06613504141569138,0.07512471824884415,0.13452142477035522,0.05814840644598007,0.06522561609745026,0.06451665610074997,-0.007986634969711304,-0.00989910215139389,-0.07000476866960526,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,153,kalman_cv,-1,0.06242305040359497,0.0812191292643547,0.09130758792161942,0.05708067864179611,0.06577662378549576,0.21622365713119507,0.06242305040359497,0.0812191292643547,0.09130758792161942,0.005342371761798859,0.015442505478858948,-0.12491606920957565,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,154,kalman_cv,-1,0.04803613945841789,0.054886940866708755,0.07084301859140396,0.06078441068530083,0.06879449635744095,0.1645355224609375,0.04803613945841789,0.054886940866708755,0.07084301859140396,-0.012748271226882935,-0.013907555490732193,-0.09369250386953354,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,155,kalman_cv,-1,0.06586124002933502,0.08467772603034973,0.08616473525762558,0.06064096838235855,0.06965964287519455,0.18995732069015503,0.06586124002933502,0.08467772603034973,0.08616473525762558,0.005220271646976471,0.015018083155155182,-0.10379258543252945,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,156,kalman_cv,-1,0.17494122684001923,0.20635084807872772,0.14638684689998627,0.042232804000377655,0.05013908073306084,0.19494909048080444,0.17494122684001923,0.20635084807872772,0.14638684689998627,0.13270843029022217,0.1562117636203766,-0.048562243580818176,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,157,kalman_cv,-1,0.16510574519634247,0.1910489946603775,0.15725503861904144,0.06546349823474884,0.070937879383564,0.2262924313545227,0.16510574519634247,0.1910489946603775,0.15725503861904144,0.09964224696159363,0.12011111527681351,-0.06903739273548126,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,158,kalman_cv,-1,0.0782218798995018,0.0920151099562645,0.0967440977692604,0.06597288697957993,0.07500369846820831,0.19826719164848328,0.0782218798995018,0.0920151099562645,0.0967440977692604,0.012248992919921875,0.017011411488056183,-0.10152309387922287,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,159,kalman_cv,-1,0.08392344415187836,0.10437065362930298,0.10287521034479141,0.07007939368486404,0.0786561518907547,0.20146112143993378,0.08392344415187836,0.10437065362930298,0.10287521034479141,0.013844050467014313,0.02571450173854828,-0.09858591109514236,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,160,kalman_cv,-1,0.0766003429889679,0.08945849537849426,0.14112326502799988,0.06853477656841278,0.07594887167215347,0.37168172001838684,0.0766003429889679,0.08945849537849426,0.14112326502799988,0.008065566420555115,0.01350962370634079,-0.23055845499038696,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,161,kalman_cv,-1,0.13029950857162476,0.1460462063550949,0.13670390844345093,0.08197537064552307,0.08844462782144547,0.23956158757209778,0.13029950857162476,0.1460462063550949,0.13670390844345093,0.048324137926101685,0.057601578533649445,-0.10285767912864685,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,162,kalman_cv,-1,0.07062796503305435,0.07597562670707703,0.06529215723276138,0.06918779015541077,0.07355402410030365,0.1329507827758789,0.07062796503305435,0.07597562670707703,0.06529215723276138,0.0014401748776435852,0.0024216026067733765,-0.06765862554311752,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,163,kalman_cv,-1,0.08342839032411575,0.09476235508918762,0.08158702403306961,0.07299311459064484,0.08021188527345657,0.17686158418655396,0.08342839032411575,0.09476235508918762,0.08158702403306961,0.010435275733470917,0.014550469815731049,-0.09527456015348434,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,164,kalman_cv,-1,0.04289114475250244,0.049601905047893524,0.07137329131364822,0.06470252573490143,0.07345385104417801,0.161900594830513,0.04289114475250244,0.049601905047893524,0.07137329131364822,-0.021811380982398987,-0.023851945996284485,-0.09052730351686478,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,165,kalman_cv,-1,0.09522255510091782,0.10660473257303238,0.12694883346557617,0.06595510989427567,0.07198909670114517,0.3393206298351288,0.09522255510091782,0.10660473257303238,0.12694883346557617,0.02926744520664215,0.03461563587188721,-0.2123717963695526,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,166,kalman_cv,-1,0.05914716050028801,0.06578616797924042,0.07679083943367004,0.07392732799053192,0.07966499030590057,0.19033850729465485,0.05914716050028801,0.06578616797924042,0.07679083943367004,-0.014780167490243912,-0.013878822326660156,-0.1135476678609848,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,167,kalman_cv,-1,0.10103826224803925,0.11792919784784317,0.14545971155166626,0.062389664351940155,0.06881745159626007,0.36570456624031067,0.10103826224803925,0.11792919784784317,0.14545971155166626,0.03864859789609909,0.0491117462515831,-0.2202448546886444,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,168,kalman_cv,-1,0.12790021300315857,0.14336130023002625,0.13746732473373413,0.0670127123594284,0.06993038207292557,0.23195475339889526,0.12790021300315857,0.14336130023002625,0.13746732473373413,0.060887500643730164,0.07343091815710068,-0.09448742866516113,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,169,kalman_cv,-1,0.07337288558483124,0.08452188223600388,0.08507054299116135,0.0525335893034935,0.060238223522901535,0.14226745069026947,0.07337288558483124,0.08452188223600388,0.08507054299116135,0.020839296281337738,0.02428365871310234,-0.057196907699108124,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,170,kalman_cv,-1,0.10968039929866791,0.1344609409570694,0.10515481978654861,0.07352592051029205,0.07853599637746811,0.18820954859256744,0.10968039929866791,0.1344609409570694,0.10515481978654861,0.036154478788375854,0.05592494457960129,-0.08305472880601883,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,171,kalman_cv,-1,0.1472957283258438,0.17791594564914703,0.17559106647968292,0.06817080080509186,0.07312192022800446,0.28808867931365967,0.1472957283258438,0.17791594564914703,0.17559106647968292,0.07912492752075195,0.10479402542114258,-0.11249761283397675,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,172,kalman_cv,-1,0.10009143501520157,0.12162172794342041,0.1654270589351654,0.06448812782764435,0.07626660913228989,0.46265363693237305,0.10009143501520157,0.12162172794342041,0.1654270589351654,0.03560330718755722,0.045355118811130524,-0.29722657799720764,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,173,kalman_cv,-1,0.06964030861854553,0.07949018478393555,0.07270883023738861,0.05530258268117905,0.06165451183915138,0.1512354016304016,0.06964030861854553,0.07949018478393555,0.07270883023738861,0.014337725937366486,0.017835672944784164,-0.078526571393013,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,174,kalman_cv,-1,0.07327752560377121,0.08283641189336777,0.0887870192527771,0.0680345892906189,0.0744103267788887,0.18603399395942688,0.07327752560377121,0.08283641189336777,0.0887870192527771,0.005242936313152313,0.008426085114479065,-0.09724697470664978,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,175,kalman_cv,-1,0.053175777196884155,0.05921982601284981,0.06814516335725784,0.06515919417142868,0.07146646827459335,0.1660345196723938,0.053175777196884155,0.05921982601284981,0.06814516335725784,-0.011983416974544525,-0.012246642261743546,-0.09788935631513596,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,176,kalman_cv,-1,0.06568118929862976,0.07773258537054062,0.06785482913255692,0.06126191094517708,0.06611419469118118,0.15007564425468445,0.06568118929862976,0.07773258537054062,0.06785482913255692,0.0044192783534526825,0.011618390679359436,-0.08222081512212753,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,177,kalman_cv,-1,0.1408078670501709,0.1670147031545639,0.15372470021247864,0.06333308666944504,0.070398710668087,0.2138184905052185,0.1408078670501709,0.1670147031545639,0.15372470021247864,0.07747478038072586,0.0966159924864769,-0.06009379029273987,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,178,kalman_cv,-1,0.046490415930747986,0.05391748622059822,0.07179262489080429,0.06996317207813263,0.07744736969470978,0.161967933177948,0.046490415930747986,0.05391748622059822,0.07179262489080429,-0.023472756147384644,-0.023529883474111557,-0.09017530828714371,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,179,kalman_cv,-1,0.072493776679039,0.08204653859138489,0.07331296801567078,0.05731259658932686,0.0641988217830658,0.15365171432495117,0.072493776679039,0.08204653859138489,0.07331296801567078,0.015181180089712143,0.017847716808319092,-0.0803387463092804,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,180,kalman_cv,-1,0.07086141407489777,0.07507897168397903,0.16434627771377563,0.07600606232881546,0.08060850948095322,0.4445343017578125,0.07086141407489777,0.07507897168397903,0.16434627771377563,-0.005144648253917694,-0.005529537796974182,-0.28018802404403687,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,181,kalman_cv,-1,0.049447350203990936,0.053724464029073715,0.07702918350696564,0.06523136049509048,0.07312249392271042,0.1865866482257843,0.049447350203990936,0.053724464029073715,0.07702918350696564,-0.01578401029109955,-0.019398029893636703,-0.10955746471881866,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,182,kalman_cv,-1,0.08985914289951324,0.10194089263677597,0.08430428057909012,0.05938028544187546,0.06872458010911942,0.16368362307548523,0.08985914289951324,0.10194089263677597,0.08430428057909012,0.030478857457637787,0.033216312527656555,-0.07937934249639511,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,183,kalman_cv,-1,0.10836652666330338,0.12256398051977158,0.11015557497739792,0.07407162338495255,0.08220779895782471,0.20291300117969513,0.10836652666330338,0.12256398051977158,0.11015557497739792,0.03429490327835083,0.04035618156194687,-0.09275742620229721,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,184,kalman_cv,-1,0.12253649532794952,0.13636323809623718,0.11853645741939545,0.0715017318725586,0.07698065042495728,0.20576082170009613,0.12253649532794952,0.13636323809623718,0.11853645741939545,0.05103476345539093,0.05938258767127991,-0.08722436428070068,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,185,kalman_cv,-1,0.08835574984550476,0.10710819065570831,0.08491603285074234,0.060521721839904785,0.06720143556594849,0.17453165352344513,0.08835574984550476,0.10710819065570831,0.08491603285074234,0.027834028005599976,0.03990675508975983,-0.08961562067270279,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,186,kalman_cv,-1,0.12061731517314911,0.14114060997962952,0.11078953742980957,0.06369609385728836,0.07375574856996536,0.19404500722885132,0.12061731517314911,0.14114060997962952,0.11078953742980957,0.05692122131586075,0.06738486140966415,-0.08325546979904175,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,187,kalman_cv,-1,0.0539214126765728,0.06085115298628807,0.07312317192554474,0.06392177939414978,0.07138048857450485,0.18108953535556793,0.0539214126765728,0.06085115298628807,0.07312317192554474,-0.01000036671757698,-0.010529335588216782,-0.1079663634300232,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,188,kalman_cv,-1,0.11652535200119019,0.13892251253128052,0.1874568611383438,0.0653810128569603,0.07349348813295364,0.5054105520248413,0.11652535200119019,0.13892251253128052,0.1874568611383438,0.05114433914422989,0.06542902439832687,-0.3179537057876587,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,189,kalman_cv,-1,0.0714629739522934,0.08310659974813461,0.0816706195473671,0.06656162440776825,0.07813990861177444,0.1824268102645874,0.0714629739522934,0.08310659974813461,0.0816706195473671,0.0049013495445251465,0.0049666911363601685,-0.1007561907172203,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,190,kalman_cv,-1,0.06279304623603821,0.07267977297306061,0.08157430589199066,0.06759876757860184,0.07977614551782608,0.19870619475841522,0.06279304623603821,0.07267977297306061,0.08157430589199066,-0.004805721342563629,-0.007096372544765472,-0.11713188886642456,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,191,kalman_cv,-1,0.09532114118337631,0.10731906443834305,0.17522448301315308,0.06463374197483063,0.07102222740650177,0.4700911343097687,0.09532114118337631,0.10731906443834305,0.17522448301315308,0.030687399208545685,0.03629683703184128,-0.2948666512966156,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,192,kalman_cv,-1,0.0415554903447628,0.04991080239415169,0.0760929137468338,0.05859602615237236,0.07080045342445374,0.17156200110912323,0.0415554903447628,0.04991080239415169,0.0760929137468338,-0.017040535807609558,-0.020889651030302048,-0.09546908736228943,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,193,kalman_cv,-1,0.09515133500099182,0.11330163478851318,0.09623470902442932,0.0729748010635376,0.08026672899723053,0.1986209750175476,0.09515133500099182,0.11330163478851318,0.09623470902442932,0.022176533937454224,0.033034905791282654,-0.10238626599311829,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,194,kalman_cv,-1,0.04568194970488548,0.0542171411216259,0.07765866070985794,0.06374062597751617,0.06858031451702118,0.16883911192417145,0.04568194970488548,0.0542171411216259,0.07765866070985794,-0.01805867627263069,-0.014363173395395279,-0.09118045121431351,0.0,0.0,0.0,True,True,True,False,False,False
gaussian_medium,195,kalman_cv,-1,0.08288542926311493,0.10209956020116806,0.07802359014749527,0.054165881127119064,0.06234164908528328,0.17377689480781555,0.08288542926311493,0.10209956020116806,0.07802359014749527,0.028719548135995865,0.03975791111588478,-0.09575330466032028,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,196,kalman_cv,-1,0.07191333174705505,0.07989911735057831,0.0902511328458786,0.06728403270244598,0.07599834352731705,0.19580087065696716,0.07191333174705505,0.07989911735057831,0.0902511328458786,0.00462929904460907,0.003900773823261261,-0.10554973781108856,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,197,kalman_cv,-1,0.08338262885808945,0.09782598167657852,0.13645607233047485,0.08035345375537872,0.08750757575035095,0.3378902077674866,0.08338262885808945,0.09782598167657852,0.13645607233047485,0.003029175102710724,0.01031840592622757,-0.20143413543701172,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,198,kalman_cv,-1,0.09945684671401978,0.1142820343375206,0.09235890209674835,0.05049503594636917,0.060940880328416824,0.14358703792095184,0.09945684671401978,0.1142820343375206,0.09235890209674835,0.048961810767650604,0.053341154009103775,-0.05122813582420349,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,199,kalman_cv,-1,0.07930950820446014,0.09314601123332977,0.16219818592071533,0.06212310865521431,0.06970205903053284,0.4190860390663147,0.07930950820446014,0.09314601123332977,0.16219818592071533,0.017186399549245834,0.023443952202796936,-0.25688785314559937,0.0,0.0,0.0,False,False,True,False,False,False
gaussian_medium,0,sdedit_t1,1,0.0490492582321167,0.05417890474200249,0.2518480718135834,0.05268967151641846,0.057725291699171066,0.25759485363960266,0.12529787421226501,0.14517368376255035,0.15431571006774902,-0.003640413284301758,-0.003546386957168579,-0.005746781826019287,-0.07624861598014832,-0.09099477529525757,0.09753236174583435,True,True,True,True,True,False
gaussian_medium,1,sdedit_t1,1,0.0633581355214119,0.07150174677371979,0.20705613493919373,0.06313766539096832,0.07085802406072617,0.21430154144763947,0.0972161591053009,0.10865356028079987,0.10967317223548889,0.000220470130443573,0.0006437227129936218,-0.00724540650844574,-0.03385802358388901,-0.03715181350708008,0.09738296270370483,False,False,True,True,True,False
gaussian_medium,2,sdedit_t1,1,0.0487271286547184,0.052378181368112564,0.4830114543437958,0.051779210567474365,0.05571683496236801,0.4836506247520447,0.09375806152820587,0.11739296466112137,0.1759970486164093,-0.003052081912755966,-0.0033386535942554474,-0.0006391704082489014,-0.04503093287348747,-0.0650147795677185,0.3070144057273865,True,True,True,True,True,False
gaussian_medium,3,sdedit_t1,1,0.054297417402267456,0.06024601683020592,0.14961761236190796,0.05588671565055847,0.061272185295820236,0.15313297510147095,0.07630807906389236,0.10413453727960587,0.08461419492959976,-0.0015892982482910156,-0.0010261684656143188,-0.0035153627395629883,-0.02201066166162491,-0.04388852044939995,0.0650034174323082,True,True,True,True,True,False
